candlestick_code3,label_increase,label_decrease,occurrence,percentage
IMn,43,63,106,0.41
IMs,27,30,57,0.47
IMt,12,9,21,0.57
INB,33,42,75,0.44
IND,5,3,8,0.62
INH,8,11,19,0.42
INK,2,6,8,0.25
INL,18,21,39,0.46
INM,32,42,74,0.43
INN,46,45,91,0.51
INP,66,60,126,0.52
INS,38,28,66,0.58
INb,32,29,61,0.52
INh,10,7,17,0.59
INl,25,6,31,0.81
INm,46,25,71,0.65
INn,49,55,104,0.47
INs,23,22,45,0.51
INt,13,3,16,0.81
IPB,55,39,94,0.59
IPD,3,6,9,0.33
IPH,12,16,28,0.43
IPI,3,8,11,0.27
IPK,6,3,9,0.67
IPL,25,32,57,0.44
IPM,65,82,147,0.44
IPN,53,53,106,0.5
IPP,78,81,159,0.49
IPS,32,44,76,0.42
IPb,49,61,110,0.45
IPh,7,7,14,0.5
IPl,27,24,51,0.53
IPm,57,42,99,0.58
IPn,34,50,84,0.4
IPs,34,39,73,0.47
IPt,5,12,17,0.29
ISB,27,24,51,0.53
ISD,4,5,9,0.44
ISH,24,15,39,0.62
ISI,3,6,9,0.33
ISK,2,0,2,1.0
ISL,16,12,28,0.57
ISM,27,42,69,0.39
ISN,31,27,58,0.53
ISP,36,38,74,0.49
ISS,35,37,72,0.49
ISb,21,19,40,0.52
ISh,11,12,23,0.48
ISl,16,11,27,0.59
ISm,28,28,56,0.5
ISn,40,25,65,0.62
ISs,37,22,59,0.63
ISt,12,9,21,0.57
IbB,44,30,74,0.59
IbD,2,1,3,0.67
IbH,10,12,22,0.45
IbI,5,1,6,0.83
IbJ,14,13,27,0.52
IbK,4,5,9,0.44
IbL,20,10,30,0.67
IbM,44,44,88,0.5
IbN,46,37,83,0.55
IbP,65,58,123,0.53
IbS,20,25,45,0.44
Ibb,41,41,82,0.5
Ibl,16,12,28,0.57
Ibm,35,26,61,0.57
Ibn,32,45,77,0.42
Ibs,23,20,43,0.53
IhL,0,1,1,0.0
IhM,1,0,1,1.0
IhN,0,1,1,0.0
IhP,1,0,1,1.0
IhS,1,2,3,0.33
Ihb,0,1,1,0.0
Ihh,1,2,3,0.33
Ihl,0,2,2,0.0
Ihm,1,0,1,1.0
Ihs,0,0,0,
Iht,1,0,1,1.0
IlB,12,22,34,0.35
IlD,2,1,3,0.67
IlH,6,9,15,0.4
IlI,0,3,3,0.0
IlJ,4,1,5,0.8
IlK,1,1,2,0.5
IlL,5,4,9,0.56
IlM,14,10,24,0.58
IlN,11,18,29,0.38
IlP,17,17,34,0.5
IlS,9,10,19,0.47
Ilb,14,13,27,0.52
Ilh,1,0,1,1.0
Ill,12,3,15,0.8
Ilm,14,8,22,0.64
Iln,7,11,18,0.39
Ils,7,5,12,0.58
ImB,36,29,65,0.55
ImD,6,5,11,0.55
ImH,22,25,47,0.47
ImI,4,4,8,0.5
ImJ,4,4,8,0.5
ImK,1,0,1,1.0
ImL,15,9,24,0.62
ImM,53,39,92,0.58
ImN,49,44,93,0.53
ImP,38,44,82,0.46
ImS,27,28,55,0.49
Imb,42,36,78,0.54
Imh,0,1,1,0.0
Iml,8,8,16,0.5
Imm,30,27,57,0.53
Imn,36,25,61,0.59
Ims,14,22,36,0.39
InB,24,16,40,0.6
InD,7,8,15,0.47
InH,26,21,47,0.55
InI,4,7,11,0.36
InK,1,4,5,0.2
InL,9,16,25,0.36
InM,36,34,70,0.51
InN,49,41,90,0.54
InP,55,53,108,0.51
InS,30,22,52,0.58
Inb,37,37,74,0.5
Inh,0,2,2,0.0
Inl,11,12,23,0.48
Inm,37,33,70,0.53
Inn,27,31,58,0.47
Ins,23,22,45,0.51
IsB,21,11,32,0.66
IsD,4,4,8,0.5
IsH,16,21,37,0.43
IsI,5,2,7,0.71
IsK,0,1,1,0.0
IsL,11,10,21,0.52
IsM,30,24,54,0.56
IsN,25,17,42,0.6
IsP,37,27,64,0.58
IsS,29,34,63,0.46
Isb,20,18,38,0.53
Ish,2,0,2,1.0
Isl,9,12,21,0.43
Ism,28,22,50,0.56
Isn,16,18,34,0.47
Iss,25,27,52,0.48
Ist,0,1,1,0.0
ItB,1,1,2,0.5
ItD,1,2,3,0.33
ItH,2,1,3,0.67
ItM,1,0,1,1.0
ItN,5,3,8,0.62
ItP,4,5,9,0.44
ItS,3,1,4,0.75
Itb,1,0,1,1.0
Itl,0,1,1,0.0
Itm,4,2,6,0.67
Itn,4,2,6,0.67
Its,2,1,3,0.67
Itt,1,0,1,1.0
JBB,27,27,54,0.5
JBD,2,2,4,0.5
JBI,1,0,1,1.0
JBK,2,5,7,0.29
JBL,8,11,19,0.42
JBM,26,37,63,0.41
JBN,29,33,62,0.47
JBP,25,30,55,0.45
JBS,14,21,35,0.4
JBb,21,22,43,0.49
JBh,0,5,5,0.0
JBj,7,11,18,0.39
JBl,15,9,24,0.62
JBm,30,18,48,0.62
JBn,41,29,70,0.59
JBs,16,22,38,0.42
JBt,6,2,8,0.75
JDB,2,8,10,0.2
JDD,0,1,1,0.0
JDH,9,3,12,0.75
JDI,0,1,1,0.0
JDK,1,0,1,1.0
JDL,1,1,2,0.5
JDM,1,4,5,0.2
JDN,4,5,9,0.44
JDP,2,5,7,0.29
JDS,6,3,9,0.67
JDb,6,2,8,0.75
JDh,0,1,1,0.0
JDl,1,2,3,0.33
JDm,2,0,2,1.0
JDn,1,0,1,1.0
JDs,1,1,2,0.5
JDt,2,0,2,1.0
JHB,5,11,16,0.31
JHD,0,1,1,0.0
JHH,2,3,5,0.4
JHI,0,2,2,0.0
JHK,1,3,4,0.25
JHL,5,6,11,0.45
JHM,19,17,36,0.53
JHN,12,13,25,0.48
JHP,24,25,49,0.49
JHS,13,17,30,0.43
JHb,13,20,33,0.39
JHh,6,5,11,0.55
JHl,9,4,13,0.69
JHm,20,9,29,0.69
JHn,15,19,34,0.44
JHs,12,12,24,0.5
JHt,2,0,2,1.0
JIB,4,3,7,0.57
JID,3,0,3,1.0
JIH,6,1,7,0.86
JII,0,1,1,0.0
JIL,1,5,6,0.17
JIM,2,1,3,0.67
JIN,3,5,8,0.38
JIP,6,1,7,0.86
JIS,2,3,5,0.4
JIb,4,5,9,0.44
JIl,1,1,2,0.5
JIm,3,0,3,1.0
JIn,1,2,3,0.33
JIs,1,3,4,0.25
JKB,0,3,3,0.0
JKH,1,1,2,0.5
JKI,0,0,0,
JKL,1,1,2,0.5
JKM,4,2,6,0.67
JKN,2,2,4,0.5
JKP,6,6,12,0.5
JKS,2,2,4,0.5
JKb,3,3,6,0.5
JKh,1,3,4,0.25
JKl,1,1,2,0.5
JKm,3,2,5,0.6
JKn,6,3,9,0.67
JKs,3,0,3,1.0
JLB,11,13,24,0.46
JLD,4,3,7,0.57
JLK,0,1,1,0.0
JLL,13,6,19,0.68
JLM,15,17,32,0.47
JLN,11,9,20,0.55
JLP,10,22,32,0.31
JLS,11,15,26,0.42
JLb,19,11,30,0.63
JLh,3,7,10,0.3
JLj,3,2,5,0.6
JLl,13,7,20,0.65
JLm,14,13,27,0.52
JLn,15,21,36,0.42
JLs,11,10,21,0.52
JLt,4,1,5,0.8
JMB,23,31,54,0.43
JMD,5,8,13,0.38
JMI,1,0,1,1.0
JMK,1,1,2,0.5
JML,21,22,43,0.49
JMM,33,29,62,0.53
JMN,20,39,59,0.34
JMP,41,46,87,0.47
JMS,30,30,60,0.5
JMb,24,28,52,0.46
JMh,27,20,47,0.57
JMj,9,4,13,0.69
JMl,11,14,25,0.44
JMm,47,40,87,0.54
JMn,65,44,109,0.6
JMs,28,21,49,0.57
JMt,4,6,10,0.4
JNB,23,24,47,0.49
JND,5,4,9,0.56
JNH,5,8,13,0.38
JNI,0,0,0,
JNK,6,4,10,0.6
JNL,15,13,28,0.54
JNM,30,44,74,0.41
JNN,43,34,77,0.56
JNP,41,60,101,0.41
JNS,20,20,40,0.5
JNb,33,35,68,0.49
JNh,17,9,26,0.65
JNl,20,15,35,0.57
JNm,28,32,60,0.47
JNn,52,37,89,0.58
JNs,23,23,46,0.5
JNt,6,5,11,0.55
JPB,47,39,86,0.55
JPD,6,0,6,1.0
JPH,16,12,28,0.57
JPI,1,3,4,0.25
JPK,6,5,11,0.55
JPL,19,28,47,0.4
JPM,46,49,95,0.48
JPN,52,51,103,0.5
JPP,80,80,160,0.5
JPS,40,31,71,0.56
JPb,57,46,103,0.55
JPh,5,6,11,0.45
JPl,22,29,51,0.43
JPm,47,40,87,0.54
JPn,41,38,79,0.52
JPs,35,32,67,0.52
JPt,3,2,5,0.6
JSB,9,21,30,0.3
JSD,5,3,8,0.62
JSH,9,13,22,0.41
JSI,1,1,2,0.5
JSK,1,1,2,0.5
JSL,13,10,23,0.57
JSM,25,33,58,0.43
JSN,16,23,39,0.41
JSP,30,26,56,0.54
JSS,24,12,36,0.67
JSb,21,14,35,0.6
JSh,9,8,17,0.53
JSl,9,9,18,0.5
JSm,26,12,38,0.68
JSn,23,28,51,0.45
JSs,26,25,51,0.51
JSt,5,2,7,0.71
JbB,35,46,81,0.43
JbD,1,0,1,1.0
JbH,7,5,12,0.58
JbI,4,2,6,0.67
JbJ,8,10,18,0.44
JbK,2,3,5,0.4
JbL,19,16,35,0.54
JbM,43,36,79,0.54
JbN,50,42,92,0.54
JbP,45,42,87,0.52
JbS,16,16,32,0.5
Jbb,48,35,83,0.58
Jbl,23,7,30,0.77
Jbm,43,28,71,0.61
Jbn,38,29,67,0.57
Jbs,17,6,23,0.74
JhB,1,7,8,0.12
JhD,1,2,3,0.33
JhH,2,0,2,1.0
JhI,1,1,2,0.5
JhL,2,2,4,0.5
JhM,4,6,10,0.4
JhN,2,3,5,0.4
JhP,8,3,11,0.73
JhS,1,3,4,0.25
Jhb,5,2,7,0.71
Jhh,5,3,8,0.62
Jhl,1,1,2,0.5
Jhm,7,3,10,0.7
Jhn,0,7,7,0.0
Jhs,3,4,7,0.43
Jht,0,1,1,0.0
JlB,20,14,34,0.59
JlD,2,1,3,0.67
JlH,5,8,13,0.38
JlI,1,0,1,1.0
JlJ,4,4,8,0.5
JlK,1,0,1,1.0
JlL,7,11,18,0.39
JlM,17,18,35,0.49
JlN,6,20,26,0.23
JlP,14,17,31,0.45
JlS,8,13,21,0.38
Jlb,21,20,41,0.51
Jll,14,3,17,0.82
Jlm,15,10,25,0.6
Jln,18,8,26,0.69
Jls,5,6,11,0.45
JmB,36,26,62,0.58
JmD,7,4,11,0.64
JmH,21,19,40,0.52
JmI,0,2,2,0.0
JmJ,8,3,11,0.73
JmK,2,0,2,1.0
JmL,15,18,33,0.45
JmM,29,31,60,0.48
JmN,28,29,57,0.49
JmP,46,30,76,0.61
JmS,20,16,36,0.56
Jmb,37,24,61,0.61
Jmh,0,1,1,0.0
Jml,11,8,19,0.58
Jmm,38,25,63,0.6
Jmn,35,15,50,0.7
Jms,18,12,30,0.6
JnB,24,24,48,0.5
JnD,6,8,14,0.43
JnH,12,22,34,0.35
JnI,1,9,10,0.1
JnK,1,1,2,0.5
JnL,14,12,26,0.54
JnM,23,36,59,0.39
JnN,39,34,73,0.53
JnP,42,45,87,0.48
JnS,22,18,40,0.55
Jnb,30,22,52,0.58
Jnh,0,1,1,0.0
Jnl,8,13,21,0.38
Jnm,27,25,52,0.52
Jnn,24,33,57,0.42
Jns,23,22,45,0.51
JsB,23,17,40,0.57
JsD,7,3,10,0.7
JsH,9,21,30,0.3
JsI,0,3,3,0.0
JsK,0,1,1,0.0
JsL,9,9,18,0.5
JsM,23,24,47,0.49
JsN,16,20,36,0.44
JsP,38,23,61,0.62
JsS,17,22,39,0.44
Jsb,18,16,34,0.53
Jsh,2,3,5,0.4
Jsl,9,11,20,0.45
Jsm,26,16,42,0.62
Jsn,24,21,45,0.53
Jss,11,15,26,0.42
Jst,2,0,2,1.0
JtB,5,1,6,0.83
JtD,1,0,1,1.0
JtH,1,0,1,1.0
JtK,0,1,1,0.0
JtL,1,2,3,0.33
JtM,5,4,9,0.56
JtN,11,2,13,0.85
JtP,2,5,7,0.29
JtS,3,4,7,0.43
Jtb,0,2,2,0.0
Jtl,3,3,6,0.5
Jtm,3,1,4,0.75
Jtn,2,4,6,0.33
Jts,4,2,6,0.67
Jtt,0,1,1,0.0
KBB,24,20,44,0.55
KBD,4,4,8,0.5
KBH,0,1,1,0.0
KBK,5,3,8,0.62
KBL,14,13,27,0.52
KBM,25,38,63,0.4
KBN,28,32,60,0.47
KBP,35,42,77,0.45
KBS,10,17,27,0.37
KBb,40,22,62,0.65
KBh,2,2,4,0.5
KBj,7,6,13,0.54
KBl,16,14,30,0.53
KBm,42,35,77,0.55
KBn,37,38,75,0.49
KBs,20,21,41,0.49
KBt,3,3,6,0.5
KDB,4,9,13,0.31
KDD,2,5,7,0.29
KDH,5,8,13,0.38
KDK,0,0,0,
KDL,0,1,1,0.0
KDM,5,8,13,0.38
KDN,3,8,11,0.27
KDP,8,3,11,0.73
KDS,6,4,10,0.6
KDb,7,7,14,0.5
KDh,1,1,2,0.5
KDl,5,4,9,0.56
KDm,8,6,14,0.57
KDn,4,4,8,0.5
KDs,4,3,7,0.57
KDt,2,0,2,1.0
KHB,3,8,11,0.27
KHD,1,1,2,0.5
KHH,0,1,1,0.0
KHI,2,1,3,0.67
KHK,1,1,2,0.5
KHL,2,1,3,0.67
KHM,5,6,11,0.45
KHN,5,7,12,0.42
KHP,6,6,12,0.5
KHS,7,5,12,0.58
KHb,7,4,11,0.64
KHh,0,3,3,0.0
KHl,1,0,1,1.0
KHm,3,3,6,0.5
KHn,6,9,15,0.4
KHs,9,4,13,0.69
KIB,5,2,7,0.71
KID,0,0,0,
KIH,3,5,8,0.38
KIK,0,1,1,0.0
KIL,1,0,1,1.0
KIM,4,5,9,0.44
KIN,6,2,8,0.75
KIP,6,2,8,0.75
KIS,4,4,8,0.5
KIb,5,3,8,0.62
KIl,0,2,2,0.0
KIm,4,2,6,0.67
KIn,2,10,12,0.17
KIs,3,3,6,0.5
KKB,1,0,1,1.0
KKI,0,1,1,0.0
KKM,1,2,3,0.33
KKN,2,0,2,1.0
KKP,0,0,0,
KKS,1,0,1,1.0
KKb,0,2,2,0.0
KKh,1,1,2,0.5
KKl,0,1,1,0.0
KKn,1,3,4,0.25
KKs,1,2,3,0.33
KLB,17,14,31,0.55
KLD,4,0,4,1.0
KLL,11,15,26,0.42
KLM,15,21,36,0.42
KLN,12,11,23,0.52
KLP,29,21,50,0.58
KLS,12,10,22,0.55
KLb,17,10,27,0.63
KLh,6,5,11,0.55
KLj,2,6,8,0.25
KLl,11,10,21,0.52
KLm,12,17,29,0.41
KLn,16,18,34,0.47
KLs,12,14,26,0.46
KLt,4,0,4,1.0
KMB,46,39,85,0.54
KMD,5,14,19,0.26
KMI,0,1,1,0.0
KMK,1,1,2,0.5
KML,20,15,35,0.57
KMM,43,47,90,0.48
KMN,39,32,71,0.55
KMP,61,46,107,0.57
KMS,32,26,58,0.55
KMb,42,49,91,0.46
KMh,32,38,70,0.46
KMj,6,11,17,0.35
KMl,22,20,42,0.52
KMm,49,48,97,0.51
KMn,45,53,98,0.46
KMs,28,33,61,0.46
KMt,7,8,15,0.47
KNB,24,29,53,0.45
KND,1,8,9,0.11
KNH,5,4,9,0.56
KNI,0,1,1,0.0
KNK,3,5,8,0.38
KNL,13,11,24,0.54
KNM,23,46,69,0.33
KNN,29,29,58,0.5
KNP,53,58,111,0.48
KNS,26,26,52,0.5
KNb,35,33,68,0.51
KNh,10,7,17,0.59
KNl,16,18,34,0.47
KNm,29,35,64,0.45
KNn,33,33,66,0.5
KNs,27,21,48,0.56
KNt,3,5,8,0.38
KPB,56,49,105,0.53
KPD,7,10,17,0.41
KPH,7,14,21,0.33
KPI,5,2,7,0.71
KPK,4,5,9,0.44
KPL,28,31,59,0.47
KPM,62,67,129,0.48
KPN,39,49,88,0.44
KPP,85,86,171,0.5
KPS,38,49,87,0.44
KPb,66,63,129,0.51
KPh,9,8,17,0.53
KPl,32,15,47,0.68
KPm,55,54,109,0.5
KPn,34,35,69,0.49
KPs,27,31,58,0.47
KPt,5,9,14,0.36
KSB,16,17,33,0.48
KSD,3,5,8,0.38
KSH,11,9,20,0.55
KSI,0,1,1,0.0
KSK,1,1,2,0.5
KSL,16,15,31,0.52
KSM,25,46,71,0.35
KSN,11,19,30,0.37
KSP,38,34,72,0.53
KSS,33,32,65,0.51
KSb,30,24,54,0.56
KSh,20,16,36,0.56
KSl,16,13,29,0.55
KSm,29,33,62,0.47
KSn,27,32,59,0.46
KSs,27,33,60,0.45
KSt,7,4,11,0.64
KbB,30,28,58,0.52
KbD,4,5,9,0.44
KbH,8,11,19,0.42
KbI,3,0,3,1.0
KbJ,7,10,17,0.41
KbK,6,5,11,0.55
KbL,9,15,24,0.38
KbM,38,49,87,0.44
KbN,49,38,87,0.56
KbP,50,43,93,0.54
KbS,22,26,48,0.46
Kbb,42,38,80,0.52
Kbl,17,15,32,0.53
Kbm,36,22,58,0.62
Kbn,26,42,68,0.38
Kbs,24,16,40,0.6
KhB,32,21,53,0.6
KhD,7,5,12,0.58
KhH,9,9,18,0.5
KhI,3,0,3,1.0
KhK,1,1,2,0.5
KhL,17,14,31,0.55
KhM,31,37,68,0.46
KhN,26,26,52,0.5
KhP,33,55,88,0.38
KhS,22,35,57,0.39
Khb,36,45,81,0.44
Khh,24,24,48,0.5
Khl,24,26,50,0.48
Khm,37,33,70,0.53
Khn,29,29,58,0.5
Khs,24,28,52,0.46
Kht,2,5,7,0.29
KlB,13,12,25,0.52
KlD,6,3,9,0.67
KlH,15,12,27,0.56
KlI,4,2,6,0.67
KlJ,4,8,12,0.33
KlK,0,3,3,0.0
KlL,12,12,24,0.5
KlM,24,35,59,0.41
KlN,37,19,56,0.66
KlP,25,25,50,0.5
KlS,11,17,28,0.39
Klb,20,19,39,0.51
Klh,0,1,1,0.0
Kll,11,5,16,0.69
Klm,22,12,34,0.65
Kln,19,17,36,0.53
Kls,12,18,30,0.4
KmB,38,33,71,0.54
KmD,11,16,27,0.41
KmH,33,26,59,0.56
KmI,2,3,5,0.4
KmJ,10,2,12,0.83
KmL,13,19,32,0.41
KmM,53,61,114,0.46
KmN,50,38,88,0.57
KmP,58,43,101,0.57
KmS,32,22,54,0.59
Kmb,46,53,99,0.46
Kmh,0,0,0,
Kml,20,11,31,0.65
Kmm,45,45,90,0.5
Kmn,31,35,66,0.47
Kms,36,27,63,0.57
KnB,31,20,51,0.61
KnD,5,5,10,0.5
KnH,18,28,46,0.39
KnI,6,4,10,0.6
KnK,3,9,12,0.25
KnL,18,17,35,0.51
KnM,45,50,95,0.47
KnN,42,53,95,0.44
KnP,63,60,123,0.51
KnS,36,33,69,0.52
Knb,33,40,73,0.45
Knh,0,1,1,0.0
Knl,21,8,29,0.72
Knm,38,35,73,0.52
Knn,39,32,71,0.55
Kns,28,40,68,0.41
KsB,18,21,39,0.46
KsD,10,9,19,0.53
KsH,30,39,69,0.43
KsI,5,3,8,0.62
KsK,2,2,4,0.5
KsL,13,12,25,0.52
KsM,26,35,61,0.43
KsN,23,37,60,0.38
KsP,47,41,88,0.53
KsS,43,41,84,0.51
Ksb,31,31,62,0.5
Ksh,3,2,5,0.6
Ksl,13,16,29,0.45
Ksm,34,24,58,0.59
Ksn,30,15,45,0.67
Kss,28,23,51,0.55
KtB,5,2,7,0.71
KtD,3,0,3,1.0
KtH,3,1,4,0.75
KtL,3,2,5,0.6
KtM,2,7,9,0.22
KtN,6,5,11,0.55
KtP,5,6,11,0.45
KtS,1,1,2,0.5
Ktb,3,2,5,0.6
Kth,1,0,1,1.0
Ktl,1,1,2,0.5
Ktm,3,3,6,0.5
Ktn,2,2,4,0.5
Kts,2,4,6,0.33
Ktt,1,0,1,1.0
LBB,227,201,428,0.53
LBD,22,19,41,0.54
LBH,4,3,7,0.57
LBK,17,13,30,0.57
LBL,48,84,132,0.36
LBM,150,170,320,0.47
LBN,205,228,433,0.47
LBP,286,292,578,0.49
LBS,71,87,158,0.45
LBb,248,203,451,0.55
LBh,19,37,56,0.34
LBj,60,68,128,0.47
LBl,97,93,190,0.51
LBm,197,162,359,0.55
LBn,272,268,540,0.5
LBs,102,87,189,0.54
LBt,29,25,54,0.54
LDB,24,17,41,0.59
LDD,12,9,21,0.57
LDH,20,38,58,0.34
LDI,2,0,2,1.0
LDL,14,8,22,0.64
LDM,26,24,50,0.52
LDN,16,21,37,0.43
LDP,33,21,54,0.61
LDS,19,23,42,0.45
LDb,13,19,32,0.41
LDh,1,0,1,1.0
LDl,10,8,18,0.56
LDm,28,23,51,0.55
LDn,21,20,41,0.51
LDs,13,17,30,0.43
LDt,2,3,5,0.4
LHB,4,2,6,0.67
LHK,2,0,2,1.0
LHL,1,2,3,0.33
LHM,4,9,13,0.31
LHN,1,4,5,0.2
LHP,7,6,13,0.54
LHS,3,5,8,0.38
LHb,2,3,5,0.4
LHh,0,0,0,
LHl,3,1,4,0.75
LHm,8,5,13,0.62
LHn,1,2,3,0.33
LHs,4,4,8,0.5
LIB,1,1,2,0.5
LID,0,0,0,
LIH,0,2,2,0.0
LIM,1,0,1,1.0
LKB,10,18,28,0.36
LKD,2,0,2,1.0
LKH,0,4,4,0.0
LKI,0,3,3,0.0
LKL,10,7,17,0.59
LKM,12,12,24,0.5
LKN,9,14,23,0.39
LKP,15,13,28,0.54
LKS,5,13,18,0.28
LKb,11,13,24,0.46
LKh,10,8,18,0.56
LKl,8,12,20,0.4
LKm,19,13,32,0.59
LKn,13,17,30,0.43
LKs,14,11,25,0.56
LKt,0,2,2,0.0
LLB,80,97,177,0.45
LLD,5,9,14,0.36
LLH,3,1,4,0.75
LLK,5,4,9,0.56
LLL,24,33,57,0.42
LLM,87,79,166,0.52
LLN,87,63,150,0.58
LLP,115,106,221,0.52
LLS,62,63,125,0.5
LLb,87,91,178,0.49
LLh,33,45,78,0.42
LLj,34,28,62,0.55
LLl,41,44,85,0.48
LLm,104,93,197,0.53
LLn,134,100,234,0.57
LLs,54,59,113,0.48
LLt,16,12,28,0.57
LMB,248,212,460,0.54
LMD,25,23,48,0.52
LMH,1,1,2,0.5
LMK,3,3,6,0.5
LML,69,82,151,0.46
LMM,192,218,410,0.47
LMN,208,209,417,0.5
LMP,274,294,568,0.48
LMS,107,107,214,0.5
LMb,263,239,502,0.52
LMh,163,205,368,0.44
LMj,49,58,107,0.46
LMl,87,87,174,0.5
LMm,221,185,406,0.54
LMn,329,295,624,0.53
LMs,144,123,267,0.54
LMt,25,26,51,0.49
LNB,201,195,396,0.51
LND,28,32,60,0.47
LNH,33,32,65,0.51
LNI,1,0,1,1.0
LNK,11,17,28,0.39
LNL,76,80,156,0.49
LNM,173,212,385,0.45
LNN,258,261,519,0.5
LNP,297,336,633,0.47
LNS,156,156,312,0.5
LNb,225,179,404,0.56
LNh,81,89,170,0.48
LNl,109,71,180,0.61
LNm,226,173,399,0.57
LNn,292,277,569,0.51
LNs,143,146,289,0.49
LNt,44,44,88,0.5
LPB,245,238,483,0.51
LPD,28,21,49,0.57
LPH,80,76,156,0.51
LPI,20,17,37,0.54
LPK,29,29,58,0.5
LPL,151,149,300,0.5
LPM,264,320,584,0.45
LPN,317,353,670,0.47
LPP,505,474,979,0.52
LPS,220,224,444,0.5
LPb,313,290,603,0.52
LPh,26,32,58,0.45
LPl,178,167,345,0.52
LPm,328,234,562,0.58
LPn,292,292,584,0.5
LPs,219,188,407,0.54
LPt,36,30,66,0.55
LSB,115,103,218,0.53
LSD,18,22,40,0.45
LSH,37,42,79,0.47
LSI,3,1,4,0.75
LSK,7,6,13,0.54
LSL,59,81,140,0.42
LSM,144,151,295,0.49
LSN,141,132,273,0.52
LSP,209,213,422,0.5
LSS,157,164,321,0.49
LSb,125,130,255,0.49
LSh,96,99,195,0.49
LSl,107,64,171,0.63
LSm,161,139,300,0.54
LSn,149,152,301,0.5
LSs,148,135,283,0.52
LSt,17,24,41,0.41
LbB,202,199,401,0.5
LbD,13,23,36,0.36
LbH,64,62,126,0.51
LbI,19,24,43,0.44
LbJ,61,61,122,0.5
LbK,26,28,54,0.48
LbL,78,91,169,0.46
LbM,183,221,404,0.45
LbN,295,280,575,0.51
LbP,328,291,619,0.53
LbS,134,144,278,0.48
Lbb,252,219,471,0.54
Lbl,121,63,184,0.66
Lbm,179,160,339,0.53
Lbn,250,231,481,0.52
Lbs,149,108,257,0.58
LhB,72,90,162,0.44
LhD,11,8,19,0.58
LhH,14,25,39,0.36
LhI,4,3,7,0.57
LhK,1,1,2,0.5
LhL,38,47,85,0.45
LhM,103,94,197,0.52
LhN,98,93,191,0.51
LhP,138,140,278,0.5
LhS,65,67,132,0.49
Lhb,113,99,212,0.53
Lhh,88,92,180,0.49
Lhl,45,42,87,0.52
Lhm,111,71,182,0.61
Lhn,112,113,225,0.5
Lhs,92,76,168,0.55
Lht,11,14,25,0.44
LjB,50,48,98,0.51
LjD,10,1,11,0.91
LjH,16,20,36,0.44
LjI,5,3,8,0.62
LjK,5,2,7,0.71
LjL,47,32,79,0.59
LjM,47,62,109,0.43
LjN,66,72,138,0.48
LjP,99,104,203,0.49
LjS,56,53,109,0.51
Ljb,66,66,132,0.5
Ljh,12,18,30,0.4
Ljl,36,28,64,0.56
Ljm,82,55,137,0.6
Ljn,69,59,128,0.54
Ljs,36,38,74,0.49
Ljt,7,7,14,0.5
LlB,93,79,172,0.54
LlD,12,5,17,0.71
LlH,86,75,161,0.53
LlI,14,4,18,0.78
LlJ,37,34,71,0.52
LlK,7,4,11,0.64
LlL,47,60,107,0.44
LlM,118,123,241,0.49
LlN,145,139,284,0.51
LlP,147,140,287,0.51
LlS,83,98,181,0.46
Llb,111,129,240,0.46
Lll,39,52,91,0.43
Llm,99,91,190,0.52
Lln,112,108,220,0.51
Lls,87,87,174,0.5
LmB,194,192,386,0.5
LmD,44,39,83,0.53
LmH,158,175,333,0.47
LmI,13,25,38,0.34
LmJ,43,51,94,0.46
LmK,3,4,7,0.43
LmL,89,82,171,0.52
LmM,207,254,461,0.45
LmN,227,259,486,0.47
LmP,274,281,555,0.49
LmS,149,181,330,0.45
Lmb,193,206,399,0.48
Lmh,0,2,2,0.0
Lml,72,76,148,0.49
Lmm,187,165,352,0.53
Lmn,254,211,465,0.55
Lms,124,132,256,0.48
LnB,221,243,464,0.48
LnD,42,42,84,0.5
LnH,145,167,312,0.46
LnI,36,38,74,0.49
LnK,25,24,49,0.51
LnL,105,127,232,0.45
LnM,284,297,581,0.49
LnN,411,379,790,0.52
LnP,518,454,972,0.53
LnS,251,260,511,0.49
Lnb,257,273,530,0.48
Lnh,14,23,37,0.38
Lnl,134,142,276,0.49
Lnm,286,237,523,0.55
Lnn,404,332,736,0.55
Lns,221,236,457,0.48
Lnt,0,1,1,0.0
LsB,88,102,190,0.46
LsD,26,22,48,0.54
LsH,141,131,272,0.52
LsI,29,13,42,0.69
LsK,3,4,7,0.43
LsL,61,64,125,0.49
LsM,146,154,300,0.49
LsN,142,162,304,0.47
LsP,227,208,435,0.52
LsS,148,164,312,0.47
Lsb,128,114,242,0.53
Lsh,3,13,16,0.19
Lsl,69,71,140,0.49
Lsm,141,118,259,0.54
Lsn,131,142,273,0.48
Lss,122,118,240,0.51
Lst,2,0,2,1.0
LtB,31,30,61,0.51
LtD,3,6,9,0.33
LtH,24,24,48,0.5
LtI,0,3,3,0.0
LtK,2,2,4,0.5
LtL,19,14,33,0.58
LtM,44,40,84,0.52
LtN,34,41,75,0.45
LtP,48,66,114,0.42
LtS,21,29,50,0.42
Ltb,32,39,71,0.45
Lth,0,2,2,0.0
Ltl,16,22,38,0.42
Ltm,42,31,73,0.58
Ltn,49,41,90,0.54
Lts,17,29,46,0.37
Ltt,5,10,15,0.33
MBB,567,583,1150,0.49
MBD,78,68,146,0.53
MBH,4,5,9,0.44
