candlestick_code4,label_increase,label_decrease,occurrence,percentage
BBnh,2,4,6,0.33
BBnl,13,15,28,0.46
BBnm,51,25,76,0.67
BBnn,43,57,100,0.43
BBns,20,21,41,0.49
BBsB,10,13,23,0.43
BBsD,6,0,6,1.0
BBsH,10,12,22,0.45
BBsI,2,1,3,0.67
BBsL,6,2,8,0.75
BBsM,12,14,26,0.46
BBsN,10,12,22,0.45
BBsP,17,23,40,0.42
BBsS,13,14,27,0.48
BBsb,7,9,16,0.44
BBsh,1,0,1,1.0
BBsl,5,3,8,0.62
BBsm,15,6,21,0.71
BBsn,13,6,19,0.68
BBss,7,12,19,0.37
BDBB,5,4,9,0.56
BDBD,0,1,1,0.0
BDBH,1,0,1,1.0
BDBL,1,2,3,0.33
BDBM,3,5,8,0.38
BDBN,2,2,4,0.5
BDBP,2,9,11,0.18
BDBS,0,1,1,0.0
BDBT,1,0,1,1.0
BDBb,3,3,6,0.5
BDBh,0,2,2,0.0
BDBj,0,1,1,0.0
BDBl,1,0,1,1.0
BDBm,3,1,4,0.75
BDBn,3,2,5,0.6
BDBs,2,1,3,0.67
BDDB,1,2,3,0.33
BDDD,0,1,1,0.0
BDDH,0,3,3,0.0
BDDM,3,3,6,0.5
BDDN,2,1,3,0.67
BDDP,1,1,2,0.5
BDDS,1,1,2,0.5
BDDb,1,0,1,1.0
BDDh,0,1,1,0.0
BDDm,5,0,5,1.0
BDDs,1,0,1,1.0
BDHB,2,1,3,0.67
BDHD,1,2,3,0.33
BDHH,1,1,2,0.5
BDHI,1,0,1,1.0
BDHL,0,1,1,0.0
BDHM,4,2,6,0.67
BDHN,3,3,6,0.5
BDHP,5,1,6,0.83
BDHS,5,2,7,0.71
BDHb,3,1,4,0.75
BDHh,3,2,5,0.6
BDHl,1,0,1,1.0
BDHm,7,1,8,0.88
BDHn,3,3,6,0.5
BDHs,3,2,5,0.6
BDIB,0,0,0,
BDID,0,1,1,0.0
BDIL,1,0,1,1.0
BDIM,1,1,2,0.5
BDIN,0,1,1,0.0
BDIP,0,2,2,0.0
BDIb,0,1,1,0.0
BDIm,0,1,1,0.0
BDIn,0,1,1,0.0
BDIs,0,1,1,0.0
BDKb,0,1,1,0.0
BDLB,0,2,2,0.0
BDLH,1,0,1,1.0
BDLL,0,0,0,
BDLM,1,1,2,0.5
BDLN,2,1,3,0.67
BDLP,2,4,6,0.33
BDLS,2,3,5,0.4
BDLb,2,2,4,0.5
BDLh,1,1,2,0.5
BDLj,1,0,1,1.0
BDLl,1,0,1,1.0
BDLn,2,1,3,0.67
BDLs,0,3,3,0.0
BDMB,5,1,6,0.83
BDMD,0,2,2,0.0
BDML,0,2,2,0.0
BDMM,2,3,5,0.4
BDMN,0,2,2,0.0
BDMP,2,2,4,0.5
BDMS,1,3,4,0.25
BDMT,1,0,1,1.0
BDMb,4,0,4,1.0
BDMh,0,4,4,0.0
BDMm,7,3,10,0.7
BDMn,2,3,5,0.4
BDMs,0,0,0,
BDNB,1,2,3,0.33
BDND,0,1,1,0.0
BDNH,1,0,1,1.0
BDNL,0,3,3,0.0
BDNM,3,3,6,0.5
BDNN,3,3,6,0.5
BDNP,4,2,6,0.67
BDNS,2,2,4,0.5
BDNT,0,1,1,0.0
BDNb,2,5,7,0.29
BDNh,0,2,2,0.0
BDNm,2,4,6,0.33
BDNn,3,1,4,0.75
BDNs,1,4,5,0.2
BDPB,3,4,7,0.43
BDPH,2,1,3,0.67
BDPI,1,0,1,1.0
BDPL,1,0,1,1.0
BDPM,5,7,12,0.42
BDPN,3,4,7,0.43
BDPP,6,8,14,0.43
BDPS,6,5,11,0.55
BDPT,0,0,0,
BDPb,3,0,3,1.0
BDPh,3,3,6,0.5
BDPl,2,3,5,0.4
BDPm,3,3,6,0.5
BDPn,3,2,5,0.6
BDPs,2,1,3,0.67
BDSB,5,4,9,0.56
BDSD,2,0,2,1.0
BDSH,0,2,2,0.0
BDSL,2,1,3,0.67
BDSM,0,3,3,0.0
BDSN,1,1,2,0.5
BDSP,5,4,9,0.56
BDSS,2,3,5,0.4
BDST,0,0,0,
BDSb,7,2,9,0.78
BDSh,4,0,4,1.0
BDSl,2,2,4,0.5
BDSm,3,3,6,0.5
BDSn,1,2,3,0.33
BDSs,2,3,5,0.4
BDTB,1,1,2,0.5
BDTD,0,1,1,0.0
BDTM,2,0,2,1.0
BDTN,0,1,1,0.0
BDTS,0,1,1,0.0
BDTb,1,1,2,0.5
BDTm,1,0,1,1.0
BDbB,2,3,5,0.4
BDbD,0,0,0,
BDbJ,1,1,2,0.5
BDbL,1,1,2,0.5
BDbM,6,1,7,0.86
BDbN,4,0,4,1.0
BDbP,3,5,8,0.38
BDbS,3,2,5,0.6
BDbb,5,0,5,1.0
BDbl,0,0,0,
BDbm,4,4,8,0.5
BDbn,1,4,5,0.2
BDbs,4,0,4,1.0
BDhS,1,0,1,1.0
BDhb,0,1,1,0.0
BDlB,1,0,1,1.0
BDlD,0,1,1,0.0
BDlH,1,1,2,0.5
BDlJ,1,0,1,1.0
BDlM,1,0,1,1.0
BDlN,2,1,3,0.67
BDlP,1,1,2,0.5
BDlS,1,2,3,0.33
BDlb,2,1,3,0.67
BDlm,1,3,4,0.25
BDls,1,2,3,0.33
BDmB,6,2,8,0.75
BDmD,1,0,1,1.0
BDmH,0,1,1,0.0
BDmJ,0,1,1,0.0
BDmL,1,2,3,0.33
BDmM,1,2,3,0.33
BDmN,7,1,8,0.88
BDmP,6,6,12,0.5
BDmS,6,5,11,0.55
BDmT,0,0,0,
BDmb,4,3,7,0.57
BDmh,1,0,1,1.0
BDml,2,0,2,1.0
BDmm,5,3,8,0.62
BDmn,2,4,6,0.33
BDms,1,5,6,0.17
BDnB,2,3,5,0.4
BDnD,2,1,3,0.67
BDnH,1,2,3,0.33
BDnK,2,0,2,1.0
BDnM,3,4,7,0.43
BDnN,7,3,10,0.7
BDnP,5,3,8,0.62
BDnS,2,1,3,0.67
BDnb,3,1,4,0.75
BDnl,0,1,1,0.0
BDnm,2,1,3,0.67
BDnn,3,5,8,0.38
BDns,1,2,3,0.33
BDsB,2,2,4,0.5
BDsD,0,1,1,0.0
BDsH,0,4,4,0.0
BDsI,2,0,2,1.0
BDsK,0,1,1,0.0
BDsL,1,0,1,1.0
BDsM,3,4,7,0.43
BDsN,0,3,3,0.0
BDsP,2,3,5,0.4
BDsS,2,2,4,0.5
BDsb,3,2,5,0.6
BDsh,0,1,1,0.0
BDsl,1,1,2,0.5
BDsm,3,1,4,0.75
BDsn,2,0,2,1.0
BDss,4,3,7,0.57
BHBL,0,1,1,0.0
BHBN,0,2,2,0.0
BHBs,2,0,2,1.0
BHDS,0,1,1,0.0
BHHN,0,1,1,0.0
BHHn,1,0,1,1.0
BHHs,1,0,1,1.0
BHIH,0,1,1,0.0
BHIM,0,1,1,0.0
BHIS,0,0,0,
BHKs,0,0,0,
BHLD,1,0,1,1.0
BHLM,1,0,1,1.0
BHLS,1,1,2,0.5
BHMB,3,1,4,0.75
BHMN,2,0,2,1.0
BHMP,0,1,1,0.0
BHMb,0,2,2,0.0
BHMn,0,0,0,
BHMs,0,0,0,
BHNB,1,0,1,1.0
BHNM,1,0,1,1.0
BHNl,1,0,1,1.0
BHNn,2,0,2,1.0
BHPH,0,1,1,0.0
BHPK,0,1,1,0.0
BHPS,1,0,1,1.0
BHPb,0,1,1,0.0
BHPm,0,0,0,
BHPs,0,1,1,0.0
BHSP,1,0,1,1.0
BHSb,1,0,1,1.0
BHSh,0,1,1,0.0
BHSn,1,0,1,1.0
BHSs,0,1,1,0.0
BHTH,1,0,1,1.0
BHbH,0,0,0,
BHbK,1,0,1,1.0
BHbL,1,1,2,0.5
BHbP,1,0,1,1.0
BHbb,0,0,0,
BHbm,0,1,1,0.0
BHhB,0,1,1,0.0
BHlm,0,1,1,0.0
BHmB,1,0,1,1.0
BHmH,1,0,1,1.0
BHmM,1,0,1,1.0
BHmm,0,0,0,
BHmn,0,1,1,0.0
BHss,1,0,1,1.0
BIHP,1,0,1,1.0
BILN,1,0,1,1.0
BIMP,1,0,1,1.0
BIMS,0,1,1,0.0
BINK,0,1,1,0.0
BImb,0,1,1,0.0
BInm,0,1,1,0.0
BIns,0,0,0,
BIsP,1,0,1,1.0
BKBB,1,0,1,1.0
BKBL,1,2,3,0.33
BKBM,4,2,6,0.67
BKBN,1,5,6,0.17
BKBP,3,4,7,0.43
BKBS,2,0,2,1.0
BKBb,0,1,1,0.0
BKBm,4,2,6,0.67
BKBn,2,4,6,0.33
BKBs,1,0,1,1.0
BKDD,0,1,1,0.0
BKDH,1,1,2,0.5
BKDP,0,1,1,0.0
BKDT,0,0,0,
BKDb,0,1,1,0.0
BKDm,1,0,1,1.0
BKDn,1,0,1,1.0
BKDs,0,0,0,
BKHB,1,1,2,0.5
BKHL,0,1,1,0.0
BKHM,0,2,2,0.0
BKHN,0,1,1,0.0
BKHb,1,0,1,1.0
BKHm,0,0,0,
BKIN,1,0,1,1.0
BKIP,1,0,1,1.0
BKIS,1,1,2,0.5
BKIm,0,1,1,0.0
BKIn,0,2,2,0.0
BKLB,0,0,0,
BKLD,2,0,2,1.0
BKLM,0,3,3,0.0
BKLP,4,0,4,1.0
BKLl,0,0,0,
BKLn,0,2,2,0.0
BKMB,4,3,7,0.57
BKMD,0,1,1,0.0
BKML,3,2,5,0.6
BKMM,3,0,3,1.0
BKMN,1,4,5,0.2
BKMP,5,4,9,0.56
BKMS,1,1,2,0.5
BKMb,1,1,2,0.5
BKMh,2,2,4,0.5
BKMj,0,1,1,0.0
BKMl,0,1,1,0.0
BKMm,4,2,6,0.67
BKMn,2,1,3,0.67
BKMs,1,0,1,1.0
BKNB,2,2,4,0.5
BKND,0,1,1,0.0
BKNH,0,1,1,0.0
BKNM,0,2,2,0.0
BKNN,2,1,3,0.67
BKNP,5,2,7,0.71
BKNS,1,1,2,0.5
BKNb,1,5,6,0.17
BKNh,2,0,2,1.0
BKNl,0,1,1,0.0
BKNm,2,1,3,0.67
BKNn,2,1,3,0.67
BKNs,1,3,4,0.25
BKPB,4,2,6,0.67
BKPD,0,4,4,0.0
BKPH,0,1,1,0.0
BKPI,1,0,1,1.0
BKPL,1,1,2,0.5
BKPM,2,3,5,0.4
BKPN,3,3,6,0.5
BKPP,4,4,8,0.5
BKPS,3,4,7,0.43
BKPb,2,4,6,0.33
BKPh,0,1,1,0.0
BKPl,2,1,3,0.67
BKPm,3,3,6,0.5
BKPn,2,1,3,0.67
BKPs,2,3,5,0.4
BKSB,1,0,1,1.0
BKSH,1,0,1,1.0
BKSL,1,2,3,0.33
BKSM,2,3,5,0.4
BKSN,1,2,3,0.33
BKSP,4,5,9,0.44
BKSS,2,1,3,0.67
BKSb,2,0,2,1.0
BKSh,2,0,2,1.0
BKSl,1,1,2,0.5
BKSn,2,1,3,0.67
BKSs,1,3,4,0.25
BKTD,1,0,1,1.0
BKTH,0,1,1,0.0
BKTN,0,1,1,0.0
BKbB,1,2,3,0.33
BKbH,2,0,2,1.0
BKbL,1,2,3,0.33
BKbM,2,2,4,0.5
BKbN,1,2,3,0.33
BKbP,1,0,1,1.0
BKbS,0,1,1,0.0
BKbb,2,3,5,0.4
BKbl,0,1,1,0.0
BKbm,7,1,8,0.88
BKbn,4,3,7,0.57
BKbs,1,1,2,0.5
BKhB,1,0,1,1.0
BKhD,1,0,1,1.0
BKhH,1,2,3,0.33
BKhI,1,0,1,1.0
BKhL,1,0,1,1.0
BKhM,2,2,4,0.5
BKhN,0,2,2,0.0
BKhP,1,4,5,0.2
BKhS,0,2,2,0.0
BKhT,1,1,2,0.5
BKhb,2,2,4,0.5
BKhh,1,0,1,1.0
BKhl,1,0,1,1.0
BKhm,1,3,4,0.25
BKhn,2,1,3,0.67
BKhs,1,1,2,0.5
BKlB,0,2,2,0.0
BKlH,3,2,5,0.6
BKlJ,0,1,1,0.0
BKlL,0,1,1,0.0
BKlM,1,4,5,0.2
BKlN,2,2,4,0.5
BKlP,1,0,1,1.0
BKll,1,1,2,0.5
BKlm,1,0,1,1.0
BKln,1,2,3,0.33
BKls,1,1,2,0.5
BKmB,2,4,6,0.33
BKmD,2,1,3,0.67
BKmH,2,0,2,1.0
BKmI,1,0,1,1.0
BKmJ,1,0,1,1.0
BKmL,1,1,2,0.5
BKmM,1,4,5,0.2
BKmN,1,4,5,0.2
BKmP,7,3,10,0.7
BKmS,2,2,4,0.5
BKmb,2,4,6,0.33
BKml,3,2,5,0.6
BKmm,3,2,5,0.6
BKmn,3,1,4,0.75
BKms,2,1,3,0.67
BKnB,3,0,3,1.0
BKnD,0,1,1,0.0
BKnH,1,1,2,0.5
BKnI,0,0,0,
BKnK,0,1,1,0.0
BKnL,0,2,2,0.0
BKnM,2,4,6,0.33
BKnN,1,4,5,0.2
BKnP,1,3,4,0.25
BKnS,1,3,4,0.25
BKnb,2,3,5,0.4
BKnm,1,2,3,0.33
BKnn,2,1,3,0.67
BKns,3,1,4,0.75
BKsB,0,0,0,
BKsD,1,1,2,0.5
BKsH,1,3,4,0.25
BKsI,1,0,1,1.0
BKsK,1,0,1,1.0
BKsL,3,2,5,0.6
BKsM,0,2,2,0.0
BKsN,0,3,3,0.0
BKsP,1,4,5,0.2
BKsS,2,3,5,0.4
BKsb,0,2,2,0.0
BKsh,0,1,1,0.0
BKsm,3,3,6,0.5
BKsn,2,0,2,1.0
BKss,2,1,3,0.67
BLBB,9,11,20,0.45
BLBD,1,1,2,0.5
BLBL,4,4,8,0.5
BLBM,7,8,15,0.47
BLBN,10,10,20,0.5
BLBP,15,15,30,0.5
BLBS,2,0,2,1.0
BLBT,3,1,4,0.75
BLBb,10,6,16,0.62
BLBh,0,4,4,0.0
BLBj,2,5,7,0.29
BLBl,5,3,8,0.62
BLBm,8,9,17,0.47
BLBn,13,16,29,0.45
BLBs,5,1,6,0.83
BLDB,0,1,1,0.0
BLDD,1,0,1,1.0
BLDH,3,2,5,0.6
BLDI,1,0,1,1.0
BLDL,1,0,1,1.0
BLDM,2,1,3,0.67
BLDN,1,0,1,1.0
BLDb,0,1,1,0.0
BLDm,0,1,1,0.0
BLDn,0,4,4,0.0
BLDs,0,0,0,
BLHM,0,1,1,0.0
BLHN,0,1,1,0.0
BLHP,2,1,3,0.67
BLHm,1,0,1,1.0
BLHs,1,0,1,1.0
BLKB,0,1,1,0.0
BLKL,0,1,1,0.0
BLKN,0,1,1,0.0
BLKb,0,2,2,0.0
BLKh,0,0,0,
BLKm,1,0,1,1.0
BLKn,0,2,2,0.0
BLKs,1,0,1,1.0
BLLB,2,8,10,0.2
BLLD,0,1,1,0.0
BLLK,0,0,0,
BLLL,1,0,1,1.0
BLLM,5,3,8,0.62
BLLN,1,1,2,0.5
BLLP,2,4,6,0.33
BLLS,1,2,3,0.33
BLLT,1,0,1,1.0
BLLb,4,5,9,0.44
BLLh,1,3,4,0.25
BLLj,3,1,4,0.75
BLLl,2,2,4,0.5
BLLm,2,8,10,0.2
BLLn,14,2,16,0.88
BLLs,3,0,3,1.0
BLMB,15,7,22,0.68
BLMD,1,0,1,1.0
BLML,1,3,4,0.25
BLMM,9,7,16,0.56
BLMN,8,4,12,0.67
BLMP,14,15,29,0.48
BLMS,4,5,9,0.44
BLMT,0,0,0,
BLMb,15,7,22,0.68
BLMh,7,6,13,0.54
BLMj,0,1,1,0.0
BLMl,4,2,6,0.67
BLMm,10,10,20,0.5
BLMn,16,9,25,0.64
BLMs,9,4,13,0.69
BLNB,11,9,20,0.55
BLND,4,2,6,0.67
BLNH,3,2,5,0.6
BLNK,0,1,1,0.0
BLNL,5,4,9,0.56
BLNM,8,4,12,0.67
BLNN,6,4,10,0.6
BLNP,16,10,26,0.62
BLNS,10,6,16,0.62
BLNT,1,1,2,0.5
BLNb,13,3,16,0.81
BLNh,4,4,8,0.5
BLNl,5,3,8,0.62
BLNm,13,11,24,0.54
BLNn,12,9,21,0.57
BLNs,1,5,6,0.17
BLPB,9,14,23,0.39
BLPD,1,0,1,1.0
BLPH,2,2,4,0.5
BLPI,2,2,4,0.5
BLPK,0,0,0,
BLPL,7,9,16,0.44
BLPM,9,16,25,0.36
BLPN,14,22,36,0.39
BLPP,31,21,52,0.6
BLPS,10,10,20,0.5
BLPT,1,0,1,1.0
BLPb,18,14,32,0.56
BLPh,4,1,5,0.8
BLPl,9,4,13,0.69
BLPm,16,10,26,0.62
BLPn,15,21,36,0.42
BLPs,8,10,18,0.44
BLSB,3,3,6,0.5
BLSD,0,2,2,0.0
BLSH,1,2,3,0.33
BLSK,1,0,1,1.0
BLSL,3,2,5,0.6
BLSM,6,4,10,0.6
BLSN,2,5,7,0.29
BLSP,10,10,20,0.5
BLSS,2,7,9,0.22
BLST,0,1,1,0.0
BLSb,9,4,13,0.69
BLSh,3,4,7,0.43
BLSl,1,4,5,0.2
BLSm,3,2,5,0.6
BLSn,4,6,10,0.4
BLSs,9,6,15,0.6
BLTB,0,1,1,0.0
BLTH,0,2,2,0.0
BLTL,1,0,1,1.0
BLTM,1,1,2,0.5
BLTN,1,1,2,0.5
BLTP,2,3,5,0.4
BLTS,0,2,2,0.0
BLTb,1,1,2,0.5
BLTl,1,0,1,1.0
BLTm,1,0,1,1.0
BLTn,2,0,2,1.0
BLTs,0,0,0,
BLbB,8,16,24,0.33
BLbD,1,1,2,0.5
BLbH,4,1,5,0.8
BLbI,1,2,3,0.33
BLbJ,4,3,7,0.57
BLbK,2,1,3,0.67
BLbL,6,8,14,0.43
BLbM,8,14,22,0.36
BLbN,16,18,34,0.47
BLbP,16,16,32,0.5
BLbS,1,3,4,0.25
BLbb,10,5,15,0.67
BLbl,1,5,6,0.17
BLbm,6,9,15,0.4
BLbn,8,9,17,0.47
BLbs,7,2,9,0.78
BLhB,5,5,10,0.5
BLhD,0,1,1,0.0
BLhI,1,0,1,1.0
BLhL,1,1,2,0.5
BLhM,3,3,6,0.5
BLhN,5,5,10,0.5
BLhP,5,5,10,0.5
BLhS,0,1,1,0.0
BLhT,0,1,1,0.0
BLhb,5,4,9,0.56
BLhh,5,3,8,0.62
BLhl,2,3,5,0.4
BLhm,6,2,8,0.75
BLhn,11,5,16,0.69
BLhs,3,1,4,0.75
BLjB,3,3,6,0.5
BLjD,1,0,1,1.0
BLjI,1,0,1,1.0
BLjL,1,1,2,0.5
BLjM,1,3,4,0.25
BLjN,1,7,8,0.12
BLjP,7,11,18,0.39
BLjS,5,4,9,0.56
BLjb,6,5,11,0.55
BLjh,0,1,1,0.0
BLjl,1,1,2,0.5
BLjm,5,3,8,0.62
BLjn,6,3,9,0.67
BLjs,4,0,4,1.0
BLlB,3,5,8,0.38
BLlD,1,0,1,1.0
BLlH,3,7,10,0.3
BLlI,0,1,1,0.0
BLlJ,2,3,5,0.4
BLlL,3,2,5,0.6
BLlM,5,4,9,0.56
BLlN,7,10,17,0.41
BLlP,8,6,14,0.57
BLlS,2,6,8,0.25
BLlb,4,6,10,0.4
BLll,3,2,5,0.6
BLlm,3,4,7,0.43
BLln,9,4,13,0.69
BLls,3,4,7,0.43
BLmB,13,10,23,0.57
BLmD,3,0,3,1.0
BLmH,16,7,23,0.7
BLmI,1,0,1,1.0
BLmJ,0,1,1,0.0
BLmK,0,1,1,0.0
BLmL,8,6,14,0.57
BLmM,8,10,18,0.44
BLmN,10,19,29,0.34
BLmP,12,16,28,0.43
BLmS,8,7,15,0.53
BLmb,4,6,10,0.4
BLml,2,2,4,0.5
BLmm,6,9,15,0.4
BLmn,10,13,23,0.43
BLms,5,6,11,0.45
BLnB,9,14,23,0.39
BLnD,0,1,1,0.0
BLnH,7,5,12,0.58
BLnI,2,0,2,1.0
BLnK,1,1,2,0.5
BLnL,1,8,9,0.11
BLnM,15,9,24,0.62
BLnN,18,14,32,0.56
BLnP,20,18,38,0.53
BLnS,19,9,28,0.68
BLnb,14,19,33,0.42
BLnh,0,1,1,0.0
BLnl,3,7,10,0.3
BLnm,11,11,22,0.5
BLnn,14,20,34,0.41
BLns,9,17,26,0.35
BLsB,0,2,2,0.0
BLsD,2,2,4,0.5
BLsH,4,5,9,0.44
BLsI,2,3,5,0.4
BLsK,1,2,3,0.33
BLsL,4,4,8,0.5
BLsM,8,9,17,0.47
BLsN,7,5,12,0.58
BLsP,13,11,24,0.54
BLsS,4,3,7,0.57
BLsb,5,2,7,0.71
BLsh,0,1,1,0.0
BLsl,3,5,8,0.38
BLsm,3,2,5,0.6
BLsn,4,4,8,0.5
BLss,3,9,12,0.25
BMBB,24,36,60,0.4
BMBD,1,0,1,1.0
BMBH,0,0,0,
BMBK,1,2,3,0.33
BMBL,7,3,10,0.7
BMBM,16,27,43,0.37
BMBN,26,27,53,0.49
BMBP,27,28,55,0.49
BMBS,9,9,18,0.5
BMBT,2,2,4,0.5
BMBb,33,35,68,0.49
BMBh,3,4,7,0.43
