candlestick_code3,label_increase,label_decrease,occurrence,percentage
DIB,1,3,4,0.25
DID,1,1,2,0.5
DIH,0,2,2,0.0
DII,1,0,1,1.0
DIL,2,1,3,0.67
DIM,1,2,3,0.33
DIN,3,0,3,1.0
DIP,2,3,5,0.4
DIS,1,1,2,0.5
DIb,1,1,2,0.5
DIm,0,1,1,0.0
DIn,3,2,5,0.6
DIs,2,1,3,0.67
DKB,1,0,1,1.0
DKI,0,0,0,
DKM,0,2,2,0.0
DKP,1,0,1,1.0
DKS,0,1,1,0.0
DKn,0,0,0,
DKs,0,0,0,
DLB,10,11,21,0.48
DLD,2,6,8,0.25
DLK,0,4,4,0.0
DLL,2,4,6,0.33
DLM,8,17,25,0.32
DLN,7,11,18,0.39
DLP,17,9,26,0.65
DLS,13,8,21,0.62
DLb,7,10,17,0.41
DLh,3,5,8,0.38
DLj,2,1,3,0.67
DLl,5,7,12,0.42
DLm,14,12,26,0.54
DLn,13,14,27,0.48
DLs,3,4,7,0.43
DLt,1,6,7,0.14
DMB,42,58,100,0.42
DMD,19,13,32,0.59
DMH,0,1,1,0.0
DML,10,12,22,0.45
DMM,48,70,118,0.41
DMN,33,39,72,0.46
DMP,40,50,90,0.44
DMS,32,31,63,0.51
DMb,27,44,71,0.38
DMh,39,43,82,0.48
DMj,4,2,6,0.67
DMl,9,7,16,0.56
DMm,65,53,118,0.55
DMn,40,45,85,0.47
DMs,26,35,61,0.43
DMt,1,1,2,0.5
DNB,29,26,55,0.53
DND,13,13,26,0.5
DNH,4,3,7,0.57
DNI,0,1,1,0.0
DNK,2,2,4,0.5
DNL,8,8,16,0.5
DNM,33,44,77,0.43
DNN,37,28,65,0.57
DNP,25,28,53,0.47
DNS,25,16,41,0.61
DNb,21,22,43,0.49
DNh,8,3,11,0.73
DNl,9,13,22,0.41
DNm,40,32,72,0.56
DNn,41,39,80,0.51
DNs,26,21,47,0.55
DNt,4,8,12,0.33
DPB,35,44,79,0.44
DPD,15,13,28,0.54
DPH,6,12,18,0.33
DPI,3,6,9,0.33
DPK,8,3,11,0.73
DPL,13,17,30,0.43
DPM,29,45,74,0.39
DPN,27,36,63,0.43
DPP,50,51,101,0.5
DPS,30,32,62,0.48
DPb,38,36,74,0.51
DPh,3,2,5,0.6
DPl,14,12,26,0.54
DPm,60,45,105,0.57
DPn,35,29,64,0.55
DPs,29,27,56,0.52
DPt,4,4,8,0.5
DSB,27,31,58,0.47
DSD,14,10,24,0.58
DSH,12,11,23,0.52
DSI,0,1,1,0.0
DSK,0,0,0,
DSL,15,9,24,0.62
DSM,30,32,62,0.48
DSN,28,19,47,0.6
DSP,33,33,66,0.5
DSS,26,28,54,0.48
DSb,24,28,52,0.46
DSh,16,11,27,0.59
DSl,8,7,15,0.53
DSm,38,42,80,0.48
DSn,24,19,43,0.56
DSs,47,35,82,0.57
DSt,2,3,5,0.4
DbB,25,29,54,0.46
DbD,3,7,10,0.3
DbH,7,7,14,0.5
DbI,3,1,4,0.75
DbJ,10,4,14,0.71
DbK,3,11,14,0.21
DbL,3,5,8,0.38
DbM,37,26,63,0.59
DbN,31,21,52,0.6
DbP,45,22,67,0.67
DbS,21,14,35,0.6
Dbb,28,34,62,0.45
Dbl,7,6,13,0.54
Dbm,38,30,68,0.56
Dbn,18,20,38,0.47
Dbs,13,12,25,0.52
DhB,1,0,1,1.0
DhL,0,1,1,0.0
DhM,0,1,1,0.0
DhN,1,1,2,0.5
DhP,3,1,4,0.75
DhS,1,1,2,0.5
Dhb,1,0,1,1.0
Dhh,1,1,2,0.5
Dhl,0,0,0,
Dhm,1,4,5,0.2
Dhn,2,1,3,0.67
Dhs,0,1,1,0.0
DlB,14,11,25,0.56
DlD,2,2,4,0.5
DlH,4,5,9,0.44
DlI,0,0,0,
DlJ,3,4,7,0.43
DlK,0,1,1,0.0
DlL,8,2,10,0.8
DlM,11,10,21,0.52
DlN,13,8,21,0.62
DlP,11,10,21,0.52
DlS,7,8,15,0.47
Dlb,16,8,24,0.67
Dll,4,7,11,0.36
Dlm,12,12,24,0.5
Dln,9,6,15,0.6
Dls,3,9,12,0.25
DmB,38,49,87,0.44
DmD,22,29,51,0.43
DmH,38,36,74,0.51
DmI,0,3,3,0.0
DmJ,8,5,13,0.62
DmK,0,1,1,0.0
DmL,10,14,24,0.42
DmM,57,66,123,0.46
DmN,42,41,83,0.51
DmP,38,56,94,0.4
DmS,32,36,68,0.47
Dmb,40,43,83,0.48
Dmh,0,2,2,0.0
Dml,8,7,15,0.53
Dmm,67,56,123,0.54
Dmn,43,32,75,0.57
Dms,34,20,54,0.63
DnB,19,31,50,0.38
DnD,17,11,28,0.61
DnH,15,8,23,0.65
DnI,3,5,8,0.38
DnK,3,1,4,0.75
DnL,7,5,12,0.58
DnM,34,37,71,0.48
DnN,35,29,64,0.55
DnP,30,41,71,0.42
DnS,25,20,45,0.56
Dnb,28,25,53,0.53
Dnh,1,1,2,0.5
Dnl,10,8,18,0.56
Dnm,34,32,66,0.52
Dnn,29,25,54,0.54
Dns,18,15,33,0.55
DsB,13,20,33,0.39
DsD,14,10,24,0.58
DsH,28,32,60,0.47
DsI,2,3,5,0.4
DsL,8,12,20,0.4
DsM,24,31,55,0.44
DsN,29,16,45,0.64
DsP,26,30,56,0.46
DsS,30,31,61,0.49
Dsb,21,20,41,0.51
Dsh,2,1,3,0.67
Dsl,4,11,15,0.27
Dsm,29,27,56,0.52
Dsn,20,22,42,0.48
Dss,21,29,50,0.42
Dst,0,0,0,
DtB,8,2,10,0.8
DtD,1,1,2,0.5
DtH,2,1,3,0.67
DtL,0,3,3,0.0
DtM,0,5,5,0.0
DtN,4,3,7,0.57
DtP,5,3,8,0.62
DtS,2,2,4,0.5
Dtb,3,1,4,0.75
Dtl,0,1,1,0.0
Dtm,3,0,3,1.0
Dtn,1,2,3,0.33
Dts,2,2,4,0.5
Dtt,1,1,2,0.5
HBB,47,35,82,0.57
HBD,7,5,12,0.58
HBH,1,0,1,1.0
HBK,3,6,9,0.33
HBL,8,23,31,0.26
HBM,19,37,56,0.34
HBN,41,40,81,0.51
HBP,40,49,89,0.45
HBS,21,22,43,0.49
HBb,32,30,62,0.52
HBh,1,2,3,0.33
HBj,6,4,10,0.6
HBl,16,8,24,0.67
HBm,42,35,77,0.55
HBn,32,45,77,0.42
HBs,16,17,33,0.48
HBt,0,4,4,0.0
HDB,9,7,16,0.56
HDD,1,3,4,0.25
HDH,11,8,19,0.58
HDI,1,0,1,1.0
HDK,1,0,1,1.0
HDL,2,3,5,0.4
HDM,19,15,34,0.56
HDN,8,9,17,0.47
HDP,13,13,26,0.5
HDS,12,12,24,0.5
HDb,10,8,18,0.56
HDh,0,1,1,0.0
HDl,6,3,9,0.67
HDm,27,11,38,0.71
HDn,12,12,24,0.5
HDs,6,11,17,0.35
HDt,0,0,0,
HHB,5,4,9,0.56
HHD,1,4,5,0.2
HHH,5,7,12,0.42
HHI,1,1,2,0.5
HHK,1,0,1,1.0
HHL,4,3,7,0.57
HHM,6,12,18,0.33
HHN,14,5,19,0.74
HHP,8,10,18,0.44
HHS,9,13,22,0.41
HHb,9,4,13,0.69
HHh,0,4,4,0.0
HHm,6,5,11,0.55
HHn,5,9,14,0.36
HHs,8,9,17,0.47
HIB,1,4,5,0.2
HID,1,2,3,0.33
HIH,3,3,6,0.5
HII,0,0,0,
HIL,0,3,3,0.0
HIM,2,8,10,0.2
HIN,4,1,5,0.8
HIP,6,9,15,0.4
HIS,1,1,2,0.5
HIb,5,3,8,0.62
HIl,3,0,3,1.0
HIm,5,3,8,0.62
HIn,3,5,8,0.38
HIs,3,5,8,0.38
HKB,6,4,10,0.6
HKD,0,0,0,
HKK,0,1,1,0.0
HKL,1,0,1,1.0
HKM,2,5,7,0.29
HKN,2,3,5,0.4
HKP,2,5,7,0.29
HKS,4,2,6,0.67
HKb,4,3,7,0.57
HKh,3,4,7,0.43
HKl,2,2,4,0.5
HKm,1,9,10,0.1
HKn,2,1,3,0.67
HKs,4,5,9,0.44
HKt,1,0,1,1.0
HLB,18,11,29,0.62
HLD,4,7,11,0.36
HLK,1,1,2,0.5
HLL,5,2,7,0.71
HLM,10,20,30,0.33
HLN,8,14,22,0.36
HLP,11,17,28,0.39
HLS,6,15,21,0.29
HLb,10,15,25,0.4
HLh,3,5,8,0.38
HLj,3,3,6,0.5
HLl,8,6,14,0.57
HLm,18,17,35,0.51
HLn,15,12,27,0.56
HLs,6,9,15,0.4
HLt,1,0,1,1.0
HMB,37,39,76,0.49
HMD,8,13,21,0.38
HMK,2,0,2,1.0
HML,13,11,24,0.54
HMM,46,45,91,0.51
HMN,45,52,97,0.46
HMP,59,60,119,0.5
HMS,34,31,65,0.52
HMb,41,40,81,0.51
HMh,39,47,86,0.45
HMj,3,5,8,0.38
HMl,14,15,29,0.48
HMm,57,47,104,0.55
HMn,58,54,112,0.52
HMs,28,26,54,0.52
HMt,3,5,8,0.38
HNB,31,31,62,0.5
HND,12,8,20,0.6
HNH,7,8,15,0.47
HNI,0,0,0,
HNK,7,10,17,0.41
HNL,8,10,18,0.44
HNM,42,57,99,0.42
HNN,50,63,113,0.44
HNP,49,63,112,0.44
HNS,34,48,82,0.41
HNb,35,37,72,0.49
HNh,9,14,23,0.39
HNl,12,11,23,0.52
HNm,57,34,91,0.63
HNn,53,72,125,0.42
HNs,33,23,56,0.59
HNt,7,3,10,0.7
HPB,51,36,87,0.59
HPD,17,8,25,0.68
HPH,18,13,31,0.58
HPI,7,5,12,0.58
HPK,6,10,16,0.38
HPL,21,17,38,0.55
HPM,65,70,135,0.48
HPN,51,54,105,0.49
HPP,80,70,150,0.53
HPS,48,49,97,0.49
HPb,57,38,95,0.6
HPh,5,6,11,0.45
HPl,24,16,40,0.6
HPm,61,66,127,0.48
HPn,49,46,95,0.52
HPs,38,31,69,0.55
HPt,1,5,6,0.17
HSB,27,22,49,0.55
HSD,11,12,23,0.48
HSH,8,15,23,0.35
HSI,0,1,1,0.0
HSK,3,1,4,0.75
HSL,11,12,23,0.48
HSM,31,55,86,0.36
HSN,35,25,60,0.58
HSP,45,46,91,0.49
HSS,36,68,104,0.35
HSb,29,25,54,0.54
HSh,18,26,44,0.41
HSl,11,12,23,0.48
HSm,56,46,102,0.55
HSn,41,32,73,0.56
HSs,29,47,76,0.38
HSt,4,0,4,1.0
HbB,31,26,57,0.54
HbD,8,12,20,0.4
HbH,6,6,12,0.5
HbI,1,1,2,0.5
HbJ,8,8,16,0.5
HbK,3,13,16,0.19
HbL,14,21,35,0.4
HbM,29,40,69,0.42
HbN,53,37,90,0.59
HbP,54,34,88,0.61
HbS,24,19,43,0.56
Hbb,41,37,78,0.53
Hbh,0,1,1,0.0
Hbl,10,9,19,0.53
Hbm,36,40,76,0.47
Hbn,30,22,52,0.58
Hbs,16,20,36,0.44
HhB,13,11,24,0.54
HhD,4,4,8,0.5
HhH,5,5,10,0.5
HhI,1,0,1,1.0
HhK,0,1,1,0.0
HhL,1,8,9,0.11
HhM,26,26,52,0.5
HhN,19,16,35,0.54
HhP,19,27,46,0.41
HhS,18,13,31,0.58
Hhb,17,15,32,0.53
Hhh,20,16,36,0.56
Hhl,6,17,23,0.26
Hhm,27,29,56,0.48
Hhn,16,20,36,0.44
Hhs,14,17,31,0.45
Hht,0,0,0,
HlB,6,14,20,0.3
HlD,4,2,6,0.67
HlH,11,5,16,0.69
HlI,0,1,1,0.0
HlJ,1,6,7,0.14
HlK,1,0,1,1.0
HlL,8,8,16,0.5
HlM,20,11,31,0.65
HlN,22,13,35,0.63
HlP,17,19,36,0.47
HlS,6,8,14,0.43
Hlb,9,18,27,0.33
Hll,3,5,8,0.38
Hlm,11,15,26,0.42
Hln,9,8,17,0.53
Hls,8,9,17,0.47
HmB,45,40,85,0.53
HmD,19,17,36,0.53
HmH,47,43,90,0.52
HmI,4,0,4,1.0
HmJ,8,7,15,0.53
HmK,0,1,1,0.0
HmL,18,12,30,0.6
HmM,56,79,135,0.41
HmN,38,60,98,0.39
HmP,62,62,124,0.5
HmS,40,32,72,0.56
Hmb,56,37,93,0.6
Hmh,1,0,1,1.0
Hml,14,11,25,0.56
Hmm,70,45,115,0.61
Hmn,46,49,95,0.48
Hms,30,25,55,0.55
HnB,36,36,72,0.5
HnD,15,8,23,0.65
HnH,32,21,53,0.6
HnI,2,6,8,0.25
HnK,8,2,10,0.8
HnL,17,11,28,0.61
HnM,42,55,97,0.43
HnN,59,52,111,0.53
HnP,62,54,116,0.53
HnS,39,43,82,0.48
Hnb,30,38,68,0.44
Hnh,0,3,3,0.0
Hnl,5,7,12,0.42
Hnm,48,31,79,0.61
Hnn,52,40,92,0.57
Hns,42,31,73,0.58
HsB,17,17,34,0.5
HsD,17,10,27,0.63
HsH,45,34,79,0.57
HsI,3,2,5,0.6
HsK,1,0,1,1.0
HsL,20,6,26,0.77
HsM,31,43,74,0.42
HsN,30,21,51,0.59
HsP,45,33,78,0.58
HsS,40,35,75,0.53
Hsb,25,23,48,0.52
Hsh,3,3,6,0.5
Hsl,12,12,24,0.5
Hsm,50,30,80,0.62
Hsn,36,39,75,0.48
Hss,43,39,82,0.52
Hst,1,0,1,1.0
HtB,2,3,5,0.4
HtH,0,1,1,0.0
HtI,0,0,0,
HtK,0,1,1,0.0
HtL,1,0,1,1.0
HtM,1,1,2,0.5
HtN,2,1,3,0.67
HtP,2,3,5,0.4
HtS,1,2,3,0.33
Htb,1,2,3,0.33
Hth,1,0,1,1.0
Htl,0,2,2,0.0
Htm,4,1,5,0.8
Htn,3,3,6,0.5
Hts,4,3,7,0.57
Htt,1,0,1,1.0
IBB,8,1,9,0.89
IBD,5,1,6,0.83
IBK,1,3,4,0.25
IBL,2,1,3,0.67
IBM,4,5,9,0.44
IBN,2,7,9,0.22
IBP,8,7,15,0.53
IBS,5,4,9,0.56
IBb,5,6,11,0.45
IBh,0,1,1,0.0
IBj,2,0,2,1.0
IBl,3,2,5,0.6
IBm,7,7,14,0.5
IBn,9,9,18,0.5
IBs,3,3,6,0.5
IDB,2,3,5,0.4
IDD,1,0,1,1.0
IDH,4,2,6,0.67
IDL,2,1,3,0.67
IDM,1,4,5,0.2
IDN,2,3,5,0.4
IDP,1,2,3,0.33
IDS,3,1,4,0.75
IDb,3,3,6,0.5
IDh,0,1,1,0.0
IDl,4,1,5,0.8
IDm,6,3,9,0.67
IDn,2,1,3,0.67
IDs,6,1,7,0.86
IDt,0,0,0,
IHB,4,4,8,0.5
IHD,2,0,2,1.0
IHH,1,0,1,1.0
IHI,1,0,1,1.0
IHK,1,0,1,1.0
IHL,3,3,6,0.5
IHM,5,9,14,0.36
IHN,6,3,9,0.67
IHP,6,10,16,0.38
IHS,1,4,5,0.2
IHb,3,2,5,0.6
IHh,3,4,7,0.43
IHl,2,1,3,0.67
IHm,7,6,13,0.54
IHn,4,3,7,0.57
IHs,5,4,9,0.56
IIB,0,1,1,0.0
IIM,0,0,0,
IIP,1,1,2,0.5
IIb,1,0,1,1.0
IIl,0,1,1,0.0
IIm,3,1,4,0.75
IIn,1,0,1,1.0
IIs,0,0,0,
ILB,0,3,3,0.0
ILD,1,0,1,1.0
ILK,2,0,2,1.0
ILL,2,1,3,0.67
ILM,3,3,6,0.5
ILN,1,0,1,1.0
ILP,5,2,7,0.71
ILS,3,2,5,0.6
ILb,0,2,2,0.0
ILh,1,0,1,1.0
ILl,0,1,1,0.0
ILm,4,4,8,0.5
ILn,2,3,5,0.4
ILs,2,0,2,1.0
ILt,1,2,3,0.33
IMB,7,8,15,0.47
IMD,1,5,6,0.17
IML,2,2,4,0.5
IMM,5,13,18,0.28
IMN,11,10,21,0.52
IMP,6,13,19,0.32
IMS,3,3,6,0.5
IMb,5,4,9,0.56
IMh,3,6,9,0.33
IMj,0,1,1,0.0
IMl,1,2,3,0.33
IMm,9,10,19,0.47
IMn,5,14,19,0.26
IMs,7,5,12,0.58
IMt,0,2,2,0.0
INB,5,6,11,0.45
IND,1,1,2,0.5
INH,2,3,5,0.4
INL,2,1,3,0.67
INM,6,7,13,0.46
INN,6,9,15,0.4
INP,9,13,22,0.41
INS,7,3,10,0.7
INb,3,4,7,0.43
INh,4,1,5,0.8
INl,2,0,2,1.0
INm,5,4,9,0.56
INn,8,9,17,0.47
INs,7,2,9,0.78
INt,3,0,3,1.0
IPB,10,3,13,0.77
IPD,0,2,2,0.0
IPH,1,1,2,0.5
IPI,1,1,2,0.5
IPK,5,1,6,0.83
IPL,5,1,6,0.83
IPM,14,14,28,0.5
IPN,12,8,20,0.6
IPP,12,7,19,0.63
IPS,7,10,17,0.41
IPb,6,10,16,0.38
IPh,0,2,2,0.0
IPl,3,3,6,0.5
IPm,13,16,29,0.45
IPn,8,11,19,0.42
IPs,6,2,8,0.75
IPt,0,3,3,0.0
ISB,4,2,6,0.67
ISD,1,1,2,0.5
ISH,3,3,6,0.5
ISI,2,1,3,0.67
ISL,4,1,5,0.8
ISM,5,9,14,0.36
ISN,5,1,6,0.83
ISP,7,5,12,0.58
ISS,6,4,10,0.6
ISb,2,2,4,0.5
ISh,0,4,4,0.0
ISl,4,2,6,0.67
ISm,9,4,13,0.69
ISn,9,3,12,0.75
ISs,7,7,14,0.5
ISt,4,1,5,0.8
IbB,6,5,11,0.55
IbD,0,1,1,0.0
IbH,3,1,4,0.75
IbJ,0,6,6,0.0
IbK,1,0,1,1.0
IbL,3,3,6,0.5
IbM,8,10,18,0.44
IbN,7,10,17,0.41
IbP,14,9,23,0.61
IbS,3,3,6,0.5
Ibb,9,8,17,0.53
Ibl,3,1,4,0.75
Ibm,7,4,11,0.64
Ibn,2,8,10,0.2
Ibs,6,5,11,0.55
IhN,0,1,1,0.0
Ihh,1,0,1,1.0
IlB,1,2,3,0.33
IlD,2,0,2,1.0
IlH,1,1,2,0.5
IlI,0,1,1,0.0
IlJ,0,0,0,
IlK,1,1,2,0.5
IlL,1,0,1,1.0
IlM,1,1,2,0.5
IlN,1,3,4,0.25
IlP,1,1,2,0.5
IlS,2,0,2,1.0
Ilb,1,3,4,0.25
Ill,1,0,1,1.0
Ilm,5,0,5,1.0
Iln,0,1,1,0.0
Ils,1,0,1,1.0
ImB,9,4,13,0.69
ImD,3,2,5,0.6
ImH,4,3,7,0.57
ImI,1,0,1,1.0
ImJ,0,2,2,0.0
ImL,1,0,1,1.0
ImM,8,8,16,0.5
ImN,10,10,20,0.5
ImP,6,14,20,0.3
ImS,4,6,10,0.4
Imb,12,6,18,0.67
Iml,1,1,2,0.5
Imm,8,9,17,0.47
Imn,10,3,13,0.77
