candlestick_code4,label_increase,label_decrease,occurrence,percentage
BBhn,0,2,2,0.0
BBhs,0,1,1,0.0
BBjB,7,4,11,0.64
BBjH,1,1,2,0.5
BBjL,1,2,3,0.33
BBjM,4,1,5,0.8
BBjN,2,6,8,0.25
BBjP,7,9,16,0.44
BBjS,0,3,3,0.0
BBjb,4,2,6,0.67
BBjh,1,2,3,0.33
BBjl,3,1,4,0.75
BBjm,5,4,9,0.56
BBjn,4,2,6,0.67
BBjs,1,4,5,0.2
BBlB,2,7,9,0.22
BBlD,1,1,2,0.5
BBlH,2,4,6,0.33
BBlI,2,0,2,1.0
BBlJ,1,0,1,1.0
BBlL,2,0,2,1.0
BBlM,4,3,7,0.57
BBlN,7,8,15,0.47
BBlP,5,5,10,0.5
BBlS,1,2,3,0.33
BBlb,5,7,12,0.42
BBll,1,4,5,0.2
BBlm,2,6,8,0.25
BBln,4,3,7,0.57
BBls,2,5,7,0.29
BBmB,12,12,24,0.5
BBmD,0,2,2,0.0
BBmH,8,7,15,0.53
BBmI,1,2,3,0.33
BBmJ,4,4,8,0.5
BBmL,3,1,4,0.75
BBmM,5,12,17,0.29
BBmN,10,9,19,0.53
BBmP,16,13,29,0.55
BBmS,12,8,20,0.6
BBmb,14,9,23,0.61
BBml,2,4,6,0.33
BBmm,5,9,14,0.36
BBmn,13,8,21,0.62
BBms,5,4,9,0.56
BBnB,8,15,23,0.35
BBnD,0,2,2,0.0
BBnH,4,4,8,0.5
BBnI,3,1,4,0.75
BBnK,0,2,2,0.0
BBnL,4,8,12,0.33
BBnM,9,8,17,0.53
BBnN,25,22,47,0.53
BBnP,30,21,51,0.59
BBnS,11,10,21,0.52
BBnb,11,10,21,0.52
BBnh,1,0,1,1.0
BBnl,3,4,7,0.43
BBnm,19,6,25,0.76
BBnn,15,25,40,0.38
BBns,6,11,17,0.35
BBsB,2,6,8,0.25
BBsD,3,0,3,1.0
BBsH,4,5,9,0.44
BBsI,0,1,1,0.0
BBsL,3,1,4,0.75
BBsM,8,2,10,0.8
BBsN,5,4,9,0.56
BBsP,6,7,13,0.46
BBsS,3,4,7,0.43
BBsb,4,7,11,0.36
BBsl,4,1,5,0.8
BBsm,6,1,7,0.86
BBsn,4,2,6,0.67
BBss,5,8,13,0.38
BBtB,1,1,2,0.5
BBtD,1,0,1,1.0
BBtH,1,0,1,1.0
BBtL,1,2,3,0.33
BBtM,1,1,2,0.5
BBtN,0,2,2,0.0
BBtP,7,4,11,0.64
BBtb,1,3,4,0.25
BBtl,1,0,1,1.0
BBtm,3,1,4,0.75
BBtn,1,3,4,0.25
BBts,0,0,0,
BBtt,0,1,1,0.0
BDBB,1,1,2,0.5
BDBL,1,0,1,1.0
BDBM,2,0,2,1.0
BDBN,0,1,1,0.0
BDBP,0,1,1,0.0
BDBb,1,1,2,0.5
BDBm,1,0,1,1.0
BDBs,1,0,1,1.0
BDDH,0,2,2,0.0
BDDN,1,0,1,1.0
BDDb,1,0,1,1.0
BDHH,0,1,1,0.0
BDHM,0,0,0,
BDHN,0,1,1,0.0
BDHS,2,0,2,1.0
BDHb,1,0,1,1.0
BDHh,0,1,1,0.0
BDHl,1,0,1,1.0
BDHm,3,1,4,0.75
BDHn,0,0,0,
BDIN,0,1,1,0.0
BDIP,0,1,1,0.0
BDLM,0,1,1,0.0
BDLP,0,1,1,0.0
BDLS,1,2,3,0.33
BDLb,1,2,3,0.33
BDLj,1,0,1,1.0
BDLl,1,0,1,1.0
BDLn,1,1,2,0.5
BDMB,1,0,1,1.0
BDMD,0,1,1,0.0
BDML,0,1,1,0.0
BDMM,0,2,2,0.0
BDMP,0,0,0,
BDMS,0,1,1,0.0
BDMb,2,0,2,1.0
BDMh,0,0,0,
BDMm,2,0,2,1.0
BDMn,2,1,3,0.67
BDMs,0,0,0,
BDNB,0,1,1,0.0
BDNL,0,0,0,
BDNN,0,2,2,0.0
BDNP,2,1,3,0.67
BDNS,0,1,1,0.0
BDNb,0,3,3,0.0
BDNh,0,1,1,0.0
BDNm,0,2,2,0.0
BDNs,1,4,5,0.2
BDPB,1,1,2,0.5
BDPH,0,1,1,0.0
BDPL,0,0,0,
BDPM,1,1,2,0.5
BDPN,0,3,3,0.0
BDPP,2,5,7,0.29
BDPS,0,2,2,0.0
BDPb,1,0,1,1.0
BDPh,0,1,1,0.0
BDPl,1,1,2,0.5
BDPm,1,0,1,1.0
BDPn,0,1,1,0.0
BDPs,1,1,2,0.5
BDPt,0,0,0,
BDSB,2,0,2,1.0
BDSN,0,1,1,0.0
BDSP,0,2,2,0.0
BDSS,0,1,1,0.0
BDSb,2,0,2,1.0
BDSh,1,0,1,1.0
BDSl,1,0,1,1.0
BDSm,0,1,1,0.0
BDSn,0,1,1,0.0
BDSs,1,1,2,0.5
BDbB,0,2,2,0.0
BDbM,2,0,2,1.0
BDbP,0,2,2,0.0
BDbS,1,0,1,1.0
BDbb,3,0,3,1.0
BDbl,0,0,0,
BDbn,1,2,3,0.33
BDbs,2,0,2,1.0
BDhb,0,1,1,0.0
BDlH,0,1,1,0.0
BDlS,1,1,2,0.5
BDmB,1,0,1,1.0
BDmL,0,1,1,0.0
BDmM,0,1,1,0.0
BDmN,2,0,2,1.0
BDmP,0,2,2,0.0
BDmb,2,1,3,0.67
BDms,0,1,1,0.0
BDnB,0,1,1,0.0
BDnH,0,0,0,
BDnM,1,3,4,0.25
BDnN,3,1,4,0.75
BDnP,1,1,2,0.5
BDnS,1,0,1,1.0
BDnb,1,0,1,1.0
BDnl,0,1,1,0.0
BDnm,1,1,2,0.5
BDnn,0,1,1,0.0
BDns,0,1,1,0.0
BDsB,1,0,1,1.0
BDsD,0,1,1,0.0
BDsH,0,3,3,0.0
BDsI,1,0,1,1.0
BDsK,0,1,1,0.0
BDsN,0,1,1,0.0
BDsP,0,0,0,
BDsS,0,0,0,
BDsb,1,0,1,1.0
BDsl,1,0,1,1.0
BDsm,1,0,1,1.0
BDsn,1,0,1,1.0
BDss,1,1,2,0.5
BDtB,0,1,1,0.0
BDtM,1,0,1,1.0
BDtb,1,1,2,0.5
BHBN,0,1,1,0.0
BHBs,1,0,1,1.0
BHIM,0,1,1,0.0
BHLD,1,0,1,1.0
BHMN,2,0,2,1.0
BHMP,0,1,1,0.0
BHMb,0,1,1,0.0
BHMs,0,0,0,
BHNn,1,0,1,1.0
BHPH,0,1,1,0.0
BHPS,1,0,1,1.0
BHPs,0,1,1,0.0
BHSh,0,1,1,0.0
BHbH,0,0,0,
BHbb,0,0,0,
BHhB,0,1,1,0.0
BHmM,1,0,1,1.0
BHmn,0,1,1,0.0
BHss,1,0,1,1.0
BIHP,1,0,1,1.0
BIMP,1,0,1,1.0
BIns,0,0,0,
BKBL,1,1,2,0.5
BKBM,1,2,3,0.33
BKBN,0,2,2,0.0
BKBP,2,2,4,0.5
BKBm,3,0,3,1.0
BKBn,0,1,1,0.0
BKHB,1,0,1,1.0
BKHM,0,1,1,0.0
BKIN,1,0,1,1.0
BKIn,0,1,1,0.0
BKLM,0,1,1,0.0
BKLP,0,0,0,
BKMB,2,1,3,0.67
BKML,0,1,1,0.0
BKMM,1,0,1,1.0
BKMN,0,1,1,0.0
BKMP,2,1,3,0.67
BKMS,1,0,1,1.0
BKMb,0,1,1,0.0
BKMj,0,1,1,0.0
BKMl,0,0,0,
BKMm,1,0,1,1.0
BKMn,0,0,0,
BKNP,1,1,2,0.5
BKNS,0,1,1,0.0
BKNb,0,3,3,0.0
BKNh,1,0,1,1.0
BKNn,1,0,1,1.0
BKNs,1,0,1,1.0
BKPB,1,1,2,0.5
BKPL,1,0,1,1.0
BKPM,0,1,1,0.0
BKPN,1,1,2,0.5
BKPP,2,1,3,0.67
BKPS,1,1,2,0.5
BKPb,0,2,2,0.0
BKPl,1,1,2,0.5
BKPm,1,1,2,0.5
BKPs,1,2,3,0.33
BKSH,0,0,0,
BKSL,0,1,1,0.0
BKSN,0,1,1,0.0
BKSP,1,2,3,0.33
BKSh,1,0,1,1.0
BKSl,0,1,1,0.0
BKSn,2,0,2,1.0
BKbB,1,1,2,0.5
BKbH,1,0,1,1.0
BKbL,1,1,2,0.5
BKbN,0,1,1,0.0
BKbS,0,1,1,0.0
BKbb,1,1,2,0.5
BKbl,0,1,1,0.0
BKbm,2,1,3,0.67
BKbn,1,2,3,0.33
BKhB,1,0,1,1.0
BKhH,1,1,2,0.5
BKhL,1,0,1,1.0
BKhM,0,2,2,0.0
BKhP,0,1,1,0.0
BKhm,1,2,3,0.33
BKhs,1,0,1,1.0
BKlB,0,1,1,0.0
BKlM,0,2,2,0.0
BKlP,1,0,1,1.0
BKmL,1,0,1,1.0
BKmN,1,2,3,0.33
BKmP,3,0,3,1.0
BKmS,0,1,1,0.0
BKmb,0,1,1,0.0
BKml,1,1,2,0.5
BKmm,1,0,1,1.0
BKmn,2,1,3,0.67
BKms,1,1,2,0.5
BKnB,2,0,2,1.0
BKnL,0,1,1,0.0
BKnM,2,0,2,1.0
BKnN,0,3,3,0.0
BKnP,0,1,1,0.0
BKnS,1,1,2,0.5
BKnb,1,1,2,0.5
BKnm,0,1,1,0.0
BKnn,0,1,1,0.0
BKsB,0,0,0,
BKsH,0,1,1,0.0
BKsL,1,1,2,0.5
BKsN,0,2,2,0.0
BKsP,0,2,2,0.0
BKsS,1,0,1,1.0
BKsb,0,1,1,0.0
BKsm,1,2,3,0.33
BKsn,0,0,0,
BKss,1,0,1,1.0
BLBB,5,6,11,0.45
BLBD,0,1,1,0.0
BLBL,1,2,3,0.33
BLBM,2,3,5,0.4
BLBN,3,4,7,0.43
BLBP,7,7,14,0.5
BLBb,4,0,4,1.0
BLBh,0,1,1,0.0
BLBj,1,3,4,0.25
BLBl,3,2,5,0.6
BLBm,3,3,6,0.5
BLBn,7,9,16,0.44
BLBs,1,0,1,1.0
BLBt,1,1,2,0.5
BLDH,1,0,1,1.0
BLDL,1,0,1,1.0
BLDb,0,1,1,0.0
BLDn,0,1,1,0.0
BLDs,0,0,0,
BLHm,1,0,1,1.0
BLKL,0,1,1,0.0
BLKN,0,1,1,0.0
BLKb,0,1,1,0.0
BLKm,1,0,1,1.0
BLKn,0,0,0,
BLLB,0,2,2,0.0
BLLK,0,0,0,
BLLM,3,1,4,0.75
BLLN,1,0,1,1.0
BLLP,1,3,4,0.25
BLLS,1,0,1,1.0
BLLb,1,2,3,0.33
BLLh,0,2,2,0.0
BLLj,1,0,1,1.0
BLLl,2,0,2,1.0
BLLm,1,6,7,0.14
BLLn,4,0,4,1.0
BLLs,1,0,1,1.0
BLLt,1,0,1,1.0
BLMB,6,3,9,0.67
BLMD,1,0,1,1.0
BLML,0,1,1,0.0
BLMM,3,4,7,0.43
BLMN,4,1,5,0.8
BLMP,7,6,13,0.54
BLMS,1,1,2,0.5
BLMb,5,3,8,0.62
BLMh,2,2,4,0.5
BLMm,4,4,8,0.5
BLMn,5,5,10,0.5
BLMs,2,1,3,0.67
BLMt,0,0,0,
BLNB,8,2,10,0.8
BLND,2,0,2,1.0
BLNH,1,1,2,0.5
BLNL,3,1,4,0.75
BLNM,1,2,3,0.33
BLNN,2,2,4,0.5
BLNP,8,6,14,0.57
BLNS,5,2,7,0.71
BLNb,8,1,9,0.89
BLNh,1,1,2,0.5
BLNl,2,2,4,0.5
BLNm,5,1,6,0.83
BLNn,2,6,8,0.25
BLNs,1,2,3,0.33
BLNt,1,0,1,1.0
BLPB,2,6,8,0.25
BLPD,1,0,1,1.0
BLPH,1,1,2,0.5
BLPI,1,1,2,0.5
BLPK,0,0,0,
BLPL,2,3,5,0.4
BLPM,2,3,5,0.4
BLPN,5,6,11,0.45
BLPP,10,6,16,0.62
BLPS,5,4,9,0.56
BLPb,8,5,13,0.62
BLPh,1,0,1,1.0
BLPl,3,3,6,0.5
BLPm,5,4,9,0.56
BLPn,6,8,14,0.43
BLPs,4,5,9,0.44
BLPt,1,0,1,1.0
BLSB,0,2,2,0.0
BLSH,1,0,1,1.0
BLSL,0,1,1,0.0
BLSM,3,2,5,0.6
BLSN,1,2,3,0.33
BLSP,3,3,6,0.5
BLSS,1,4,5,0.2
BLSb,4,3,7,0.57
BLSh,2,2,4,0.5
BLSl,1,2,3,0.33
BLSn,4,5,9,0.44
BLSs,5,3,8,0.62
BLSt,0,0,0,
BLbB,2,4,6,0.33
BLbD,1,1,2,0.5
BLbH,1,0,1,1.0
BLbI,0,2,2,0.0
BLbJ,0,1,1,0.0
BLbL,3,3,6,0.5
BLbM,4,7,11,0.36
BLbN,5,9,14,0.36
BLbP,8,4,12,0.67
BLbS,0,2,2,0.0
BLbb,5,4,9,0.56
BLbl,1,3,4,0.25
BLbm,2,3,5,0.4
BLbn,3,2,5,0.6
BLbs,4,1,5,0.8
BLhB,3,2,5,0.6
BLhL,1,0,1,1.0
BLhM,1,1,2,0.5
BLhN,3,1,4,0.75
BLhP,2,3,5,0.4
BLhb,3,2,5,0.6
BLhh,3,1,4,0.75
BLhm,2,0,2,1.0
BLhn,3,2,5,0.6
BLhs,2,0,2,1.0
BLjB,1,0,1,1.0
BLjL,0,1,1,0.0
BLjM,0,3,3,0.0
BLjN,0,3,3,0.0
BLjP,3,3,6,0.5
BLjS,1,2,3,0.33
BLjb,3,2,5,0.6
BLjh,0,1,1,0.0
BLjl,1,1,2,0.5
BLjm,2,1,3,0.67
BLjn,3,3,6,0.5
BLjs,1,0,1,1.0
BLlB,2,2,4,0.5
BLlH,0,1,1,0.0
BLlI,0,1,1,0.0
BLlJ,1,2,3,0.33
BLlL,2,1,3,0.67
BLlM,2,1,3,0.67
BLlN,3,5,8,0.38
BLlP,3,1,4,0.75
BLlS,0,3,3,0.0
BLlb,0,2,2,0.0
BLll,1,0,1,1.0
BLlm,2,2,4,0.5
BLln,1,1,2,0.5
BLls,2,0,2,1.0
BLmB,8,5,13,0.62
BLmD,2,0,2,1.0
BLmH,7,3,10,0.7
BLmI,1,0,1,1.0
BLmL,1,2,3,0.33
BLmM,1,3,4,0.25
BLmN,6,4,10,0.6
BLmP,4,6,10,0.4
BLmS,2,3,5,0.4
BLmb,1,2,3,0.33
BLml,1,0,1,1.0
BLmm,1,1,2,0.5
BLmn,5,5,10,0.5
BLms,1,4,5,0.2
BLnB,3,4,7,0.43
BLnD,0,1,1,0.0
BLnH,2,2,4,0.5
BLnI,1,0,1,1.0
BLnK,0,1,1,0.0
BLnL,1,3,4,0.25
BLnM,5,4,9,0.56
BLnN,9,7,16,0.56
BLnP,12,9,21,0.57
BLnS,5,2,7,0.71
BLnb,6,3,9,0.67
BLnl,1,2,3,0.33
BLnm,3,4,7,0.43
BLnn,3,8,11,0.27
BLns,4,4,8,0.5
BLsD,1,0,1,1.0
BLsH,1,1,2,0.5
BLsI,0,1,1,0.0
BLsK,1,1,2,0.5
BLsL,2,3,5,0.4
BLsM,3,2,5,0.6
BLsN,3,3,6,0.5
BLsP,7,4,11,0.64
BLsS,3,1,4,0.75
BLsb,2,0,2,1.0
BLsl,1,3,4,0.25
BLsm,1,1,2,0.5
BLsn,3,1,4,0.75
BLss,1,3,4,0.25
BLtB,0,1,1,0.0
BLtM,1,0,1,1.0
BLtN,0,0,0,
BLtP,0,2,2,0.0
BLtS,0,2,2,0.0
BLtb,0,1,1,0.0
BLtl,0,0,0,
BLtn,1,0,1,1.0
BLts,1,0,1,1.0
BMBB,5,13,18,0.28
BMBL,3,0,3,1.0
BMBM,2,7,9,0.22
BMBN,9,8,17,0.53
BMBP,11,12,23,0.48
BMBS,2,4,6,0.33
BMBb,10,7,17,0.59
BMBh,1,2,3,0.33
BMBj,3,2,5,0.6
BMBl,6,4,10,0.6
BMBm,8,7,15,0.53
BMBn,8,9,17,0.47
BMBs,3,5,8,0.38
BMBt,2,0,2,1.0
BMDB,0,1,1,0.0
BMDM,0,0,0,
BMDN,0,1,1,0.0
BMDP,1,0,1,1.0
BMDS,0,1,1,0.0
BMDl,1,0,1,1.0
BMDm,0,1,1,0.0
BMDs,0,0,0,
BMHM,1,0,1,1.0
BMIP,1,0,1,1.0
BMKM,1,0,1,1.0
BMKP,1,0,1,1.0
BMLB,2,4,6,0.33
BMLD,3,1,4,0.75
BMLL,3,0,3,1.0
BMLM,3,4,7,0.43
BMLN,2,5,7,0.29
BMLP,4,3,7,0.57
BMLS,2,0,2,1.0
BMLb,5,1,6,0.83
BMLh,1,2,3,0.33
BMLj,0,1,1,0.0
BMLl,0,0,0,
BMLm,5,3,8,0.62
BMLn,3,4,7,0.43
BMLs,2,3,5,0.4
BMMB,10,9,19,0.53
BMMD,0,0,0,
BMML,1,1,2,0.5
BMMM,8,5,13,0.62
BMMN,4,9,13,0.31
BMMP,9,8,17,0.53
BMMS,1,3,4,0.25
BMMb,9,9,18,0.5
BMMh,3,5,8,0.38
BMMj,4,1,5,0.8
BMMl,6,3,9,0.67
BMMm,10,4,14,0.71
BMMn,13,7,20,0.65
BMMs,4,4,8,0.5
BMMt,0,0,0,
BMNB,6,5,11,0.55
BMND,1,0,1,1.0
BMNH,3,0,3,1.0
BMNK,0,1,1,0.0
BMNL,3,0,3,1.0
BMNM,11,7,18,0.61
BMNN,7,14,21,0.33
BMNP,12,18,30,0.4
BMNS,4,8,12,0.33
BMNb,7,5,12,0.58
BMNh,1,3,4,0.25
BMNl,4,4,8,0.5
BMNm,10,7,17,0.59
BMNn,11,14,25,0.44
BMNs,4,6,10,0.4
BMNt,2,1,3,0.67
BMPB,9,11,20,0.45
BMPH,3,4,7,0.43
BMPL,4,3,7,0.57
BMPM,8,8,16,0.5
BMPN,12,18,30,0.4
BMPP,19,21,40,0.48
BMPS,8,5,13,0.62
BMPb,12,13,25,0.48
BMPh,3,2,5,0.6
BMPl,9,4,13,0.69
BMPm,8,15,23,0.35
BMPn,14,13,27,0.52
BMPs,10,8,18,0.56
BMPt,2,0,2,1.0
BMSB,2,4,6,0.33
BMSD,1,0,1,1.0
BMSH,1,1,2,0.5
BMSL,2,0,2,1.0
BMSM,4,2,6,0.67
BMSN,5,4,9,0.56
BMSP,7,5,12,0.58
BMSS,4,3,7,0.57
BMSb,5,4,9,0.56
BMSh,2,4,6,0.33
BMSl,1,1,2,0.5
BMSm,6,3,9,0.67
BMSn,3,4,7,0.43
BMSs,7,7,14,0.5
BMSt,0,1,1,0.0
BMbB,7,8,15,0.47
BMbD,0,1,1,0.0
BMbH,5,3,8,0.62
BMbI,1,0,1,1.0
BMbJ,2,5,7,0.29
BMbK,0,2,2,0.0
BMbL,3,1,4,0.75
BMbM,12,10,22,0.55
BMbN,14,18,32,0.44
BMbP,13,19,32,0.41
BMbS,8,5,13,0.62
BMbb,13,7,20,0.65
BMbl,2,3,5,0.4
BMbm,5,4,9,0.56
BMbn,16,13,29,0.55
BMbs,7,5,12,0.58
BMhB,4,10,14,0.29
BMhD,1,1,2,0.5
BMhH,2,2,4,0.5
BMhI,1,0,1,1.0
BMhK,0,0,0,
BMhL,1,4,5,0.2
BMhM,3,4,7,0.43
BMhN,9,6,15,0.6
BMhP,7,11,18,0.39
BMhS,6,4,10,0.6
BMhb,3,4,7,0.43
BMhh,6,4,10,0.6
BMhl,2,4,6,0.33
BMhm,5,5,10,0.5
BMhn,8,9,17,0.47
BMhs,4,4,8,0.5
BMjB,0,1,1,0.0
BMjH,0,2,2,0.0
BMjK,1,0,1,1.0
BMjL,0,1,1,0.0
BMjM,1,2,3,0.33
BMjN,6,3,9,0.67
BMjP,4,4,8,0.5
BMjS,2,3,5,0.4
BMjb,7,2,9,0.78
BMjh,0,0,0,
BMjl,1,0,1,1.0
BMjm,0,1,1,0.0
BMjn,2,2,4,0.5
BMjs,0,2,2,0.0
BMlB,3,4,7,0.43
BMlH,0,4,4,0.0
BMlI,1,0,1,1.0
BMlJ,1,0,1,1.0
BMlL,2,0,2,1.0
BMlM,2,2,4,0.5
BMlN,0,5,5,0.0
BMlP,5,6,11,0.45
BMlS,4,3,7,0.57
BMlb,9,3,12,0.75
BMll,2,1,3,0.67
BMlm,3,8,11,0.27
BMln,5,7,12,0.42
BMls,1,0,1,1.0
BMmB,5,5,10,0.5
BMmD,3,2,5,0.6
BMmH,7,6,13,0.54
BMmI,2,1,3,0.67
BMmJ,2,3,5,0.4
BMmL,0,3,3,0.0
BMmM,9,7,16,0.56
BMmN,7,9,16,0.44
BMmP,6,8,14,0.43
BMmS,7,5,12,0.58
BMmb,5,6,11,0.45
BMml,3,2,5,0.6
BMmm,8,3,11,0.73
BMmn,10,7,17,0.59
BMms,4,6,10,0.4
BMnB,14,13,27,0.52
BMnD,1,3,4,0.25
BMnH,5,6,11,0.45
BMnI,1,1,2,0.5
BMnK,0,2,2,0.0
BMnL,0,9,9,0.0
BMnM,8,19,27,0.3
BMnN,16,17,33,0.48
BMnP,18,25,43,0.42
BMnS,11,18,29,0.38
BMnb,16,14,30,0.53
BMnh,1,0,1,1.0
BMnl,0,4,4,0.0
BMnm,10,6,16,0.62
BMnn,14,8,22,0.64
BMns,9,3,12,0.75
BMsB,4,3,7,0.57
BMsH,7,3,10,0.7
BMsK,1,1,2,0.5
BMsM,4,4,8,0.5
BMsN,4,6,10,0.4
BMsP,7,6,13,0.54
BMsS,6,10,16,0.38
BMsb,6,3,9,0.67
BMsl,4,0,4,1.0
BMsm,4,5,9,0.44
BMsn,5,4,9,0.56
BMss,6,2,8,0.75
BMtB,0,3,3,0.0
BMtD,0,1,1,0.0
BMtL,1,0,1,1.0
BMtM,2,1,3,0.67
BMtN,2,0,2,1.0
BMtP,2,2,4,0.5
BMtS,1,1,2,0.5
BMtb,0,0,0,
BMtl,0,1,1,0.0
BMtn,1,3,4,0.25
BMts,0,1,1,0.0
BMtt,0,2,2,0.0
BNBB,6,11,17,0.35
BNBK,0,1,1,0.0
BNBL,3,8,11,0.27
BNBM,4,11,15,0.27
BNBN,12,10,22,0.55
BNBP,10,14,24,0.42
BNBS,3,5,8,0.38
BNBb,6,17,23,0.26
BNBh,1,2,3,0.33
BNBj,0,1,1,0.0
BNBl,5,7,12,0.42
BNBm,8,11,19,0.42
BNBn,12,11,23,0.52
BNBs,4,9,13,0.31
BNBt,1,1,2,0.5
BNDB,0,2,2,0.0
BNDD,1,0,1,1.0
BNDL,0,1,1,0.0
BNDM,0,1,1,0.0
BNDN,2,0,2,1.0
BNDP,1,2,3,0.33
BNDS,2,0,2,1.0
BNDb,0,1,1,0.0
BNDm,1,1,2,0.5
BNDn,1,2,3,0.33
BNDs,1,0,1,1.0
BNHB,2,1,3,0.67
BNHH,1,1,2,0.5
BNHK,0,1,1,0.0
BNHL,2,0,2,1.0
BNHM,1,1,2,0.5
BNHN,3,3,6,0.5
BNHP,2,1,3,0.67
BNHS,0,0,0,
BNHb,0,0,0,
BNHh,1,1,2,0.5
BNHm,3,2,5,0.6
BNHn,3,1,4,0.75
BNHs,1,2,3,0.33
BNHt,1,0,1,1.0
BNIS,1,0,1,1.0
BNKB,1,0,1,1.0
BNKM,0,0,0,
BNKP,0,2,2,0.0
BNKS,1,0,1,1.0
BNKl,0,1,1,0.0
BNKn,2,2,4,0.5
BNKs,1,0,1,1.0
BNLB,3,6,9,0.33
BNLD,0,1,1,0.0
BNLL,1,1,2,0.5
BNLM,2,4,6,0.33
BNLN,3,2,5,0.6
BNLP,5,5,10,0.5
BNLS,3,1,4,0.75
BNLb,3,3,6,0.5
BNLh,2,0,2,1.0
BNLl,2,0,2,1.0
BNLm,1,3,4,0.25
BNLn,2,8,10,0.2
BNLs,1,6,7,0.14
BNLt,1,0,1,1.0
BNMB,8,9,17,0.47
BNMK,1,0,1,1.0
BNML,2,6,8,0.25
BNMM,7,1,8,0.88
BNMN,11,8,19,0.58
BNMP,11,12,23,0.48
BNMS,3,8,11,0.27
