,Name,up,down,train_per,train_occ,2018_per,2018_occ,2019_per,2019_occ,2020_per,2020_occ,2021_per,2021_occ,2022_per,2022_occ,test_per,test_occ
7435,mMnS,92,99,0.52,191,0.5800000000000001,33,0.54,35,0.73,22,0.6,20,0.6699999999999999,21,0.6106870229007634,131
7439,mMsH,60,59,0.5,119,0.65,26,0.52,21,0.73,15,0.5,10,0.6,10,0.6097560975609756,82
7443,mMsP,54,70,0.56,124,0.65,26,0.54,26,0.5,16,0.69,16,0.56,16,0.59,100
7454,mNBM,48,55,0.53,103,0.55,20,0.53,15,0.5,16,0.5900000000000001,17,0.8,15,0.5903614457831325,83
7457,mNBS,23,33,0.5900000000000001,56,0.6,20,0.75,8,0.5800000000000001,12,1.0,4,0.5,8,0.6346153846153846,52
7460,mNDM,10,16,0.62,26,0.5,14,0.6,5,0.5,2,1.0,1,0.5,2,0.5416666666666666,24
7474,mNLM,19,21,0.52,40,0.6699999999999999,6,0.5,6,0.78,9,0.5,6,0.75,4,0.6451612903225806,31
7526,mNmL,13,18,0.5800000000000001,31,0.54,13,0.5,6,0.6,5,0.6,5,0.6699999999999999,3,0.5625,32
7541,mNtM,16,29,0.64,45,0.75,4,0.5,6,0.5,4,0.5,2,0.86,7,0.6521739130434783,23
7570,mPMS,45,49,0.52,94,0.5,22,0.54,13,0.62,13,0.56,16,0.61,18,0.5609756097560976,82
7585,mPPh,9,18,0.6699999999999999,27,0.5,4,0.62,8,0.86,7,0.75,4,0.6699999999999999,6,0.6896551724137931,29
7622,mPsS,45,47,0.51,92,0.53,17,0.5900000000000001,27,0.73,26,0.53,15,0.6699999999999999,12,0.6185567010309279,97
7632,mSHB,9,15,0.62,24,0.5,2,0.5,2,0.6699999999999999,3,0.6699999999999999,3,0.5,2,0.5833333333333334,12
7650,mSNS,42,47,0.53,89,0.7,20,0.6,20,0.53,15,0.5800000000000001,12,0.8,5,0.625,72
7659,mSSH,27,31,0.53,58,0.75,8,0.77,13,0.6,5,1.0,2,0.5,2,0.7333333333333333,30
7664,mSSl,8,20,0.71,28,1.0,4,0.5,4,0.78,9,1.0,3,0.5700000000000001,7,0.7407407407407407,27
7669,mSbM,32,44,0.5800000000000001,76,0.7,10,0.6699999999999999,18,0.73,11,0.62,13,0.75,4,0.6785714285714286,56
7673,mShB,15,17,0.53,32,0.5,4,0.5,10,0.75,4,0.5,2,0.6699999999999999,6,0.5769230769230769,26
7675,mShN,15,34,0.69,49,0.73,11,0.71,7,0.5,6,1.0,7,0.86,7,0.7631578947368421,38
7679,mSlM,14,17,0.55,31,0.5,2,0.8,5,0.5,4,0.5,8,1.0,4,0.6521739130434783,23
7688,mSmS,47,63,0.5700000000000001,110,0.5800000000000001,19,0.6699999999999999,24,0.64,11,0.75,4,0.5700000000000001,7,0.6307692307692307,65
7693,mSnM,37,71,0.6599999999999999,108,0.6699999999999999,21,0.53,17,0.54,13,0.54,13,0.52,21,0.5647058823529412,85
7710,mbBh,10,18,0.64,28,1.0,3,0.5,4,1.0,2,0.6699999999999999,3,0.5,4,0.6875,16
7719,mbLP,17,20,0.54,37,0.73,15,0.6,10,0.5700000000000001,7,0.75,8,0.5700000000000001,14,0.6481481481481481,54
7723,mbMM,42,63,0.6,105,0.52,23,0.52,27,0.55,29,0.5800000000000001,19,0.5900000000000001,22,0.55,120
7766,mlHP,13,19,0.5900000000000001,32,0.7,10,0.56,9,0.6,5,0.75,4,0.62,8,0.6388888888888888,36
7798,mmBl,7,14,0.6699999999999999,21,0.71,7,0.5,10,0.5,2,0.6699999999999999,3,0.6699999999999999,3,0.6,25
7818,mmLm,18,23,0.56,41,0.6,10,0.5800000000000001,12,0.6,5,0.5,4,0.5,4,0.5714285714285714,35
7820,mmMM,72,79,0.52,151,0.81,31,0.5800000000000001,52,0.53,15,0.8200000000000001,11,0.53,15,0.6451612903225806,124
7823,mmMS,53,55,0.51,108,0.81,21,0.62,26,0.6699999999999999,6,0.6699999999999999,3,0.5700000000000001,14,0.6714285714285714,70
7832,mmNM,76,93,0.55,169,0.5900000000000001,32,0.69,32,0.54,13,0.6,10,0.53,32,0.5966386554621849,119
7866,mmsM,32,42,0.5700000000000001,74,0.54,13,0.53,19,0.6699999999999999,3,0.75,4,0.75,4,0.5813953488372093,43
7871,mnBM,29,57,0.6599999999999999,86,0.5900000000000001,17,0.62,21,0.64,14,0.6,10,0.75,12,0.6351351351351351,74
7890,mnMh,51,59,0.54,110,0.5700000000000001,23,0.8200000000000001,11,0.6,10,0.64,11,0.53,19,0.6081081081081081,74
7892,mnND,15,15,0.5,30,0.73,11,0.8,5,0.5,4,0.5,2,1.0,1,0.6956521739130435,23
7904,mnPM,81,103,0.56,184,0.52,40,0.54,28,0.6,25,0.52,25,0.5800000000000001,45,0.5521472392638037,163
7914,mnSh,27,28,0.51,55,0.56,16,0.6,10,0.5,4,0.5,8,0.5,8,0.5434782608695652,46
7938,msBM,16,29,0.64,45,0.5800000000000001,12,0.5,10,1.0,1,0.5,2,0.6699999999999999,3,0.5714285714285714,28
7950,msHh,21,25,0.54,46,0.83,6,0.71,7,0.5,6,0.6699999999999999,6,0.6699999999999999,6,0.6774193548387096,31
7964,msPS,38,49,0.56,87,0.6699999999999999,12,0.5,14,0.64,11,1.0,9,0.5,10,0.6428571428571429,56
7965,msPb,33,41,0.55,74,0.62,13,0.78,9,0.6699999999999999,15,0.7,10,0.64,14,0.6721311475409836,61
7970,msSP,30,50,0.62,80,0.69,16,0.6,20,0.6,15,0.5,14,0.55,11,0.5921052631578947,76
7971,msSh,25,31,0.55,56,0.5,10,0.5,10,0.6,5,0.6699999999999999,6,0.6699999999999999,3,0.5588235294117647,34
7972,msSn,41,44,0.52,85,0.5,16,0.64,14,0.5800000000000001,12,0.6699999999999999,9,0.64,11,0.5967741935483871,62
7987,msnM,41,45,0.52,86,0.56,18,0.62,13,0.53,17,0.5,10,0.5,8,0.5454545454545454,66
7988,msnP,41,44,0.52,85,0.53,15,0.71,14,0.64,11,0.5700000000000001,14,0.69,16,0.6285714285714286,70
7996,nBBM,39,52,0.5700000000000001,91,0.6699999999999999,12,0.5,14,0.52,25,0.6,10,0.5800000000000001,12,0.5616438356164384,73
7997,nBBN,55,59,0.52,114,0.5,14,0.5800000000000001,24,0.52,23,0.62,13,0.63,30,0.5769230769230769,104
8016,nBNM,46,61,0.5700000000000001,107,0.64,28,0.62,16,0.55,20,0.55,22,0.55,22,0.5833333333333334,108
8024,nBNs,48,52,0.52,100,0.5800000000000001,19,0.54,24,0.56,18,0.53,15,0.52,21,0.5463917525773195,97
8027,nBPM,52,52,0.5,104,0.54,26,0.55,29,0.5800000000000001,24,0.7,33,0.65,20,0.6060606060606061,132
8036,nBSm,26,26,0.5,52,0.6699999999999999,3,0.55,11,0.53,17,0.5,4,0.5700000000000001,7,0.5476190476190477,42
8060,nBnP,84,100,0.54,184,0.55,47,0.55,51,0.52,54,0.6,48,0.54,57,0.5525291828793775,257
8064,nBsB,16,18,0.53,34,0.75,4,0.5700000000000001,7,0.86,7,0.75,4,0.75,4,0.7307692307692307,26
8077,nDPM,9,12,0.5700000000000001,21,0.75,8,0.6,5,0.8,5,1.0,2,1.0,2,0.7727272727272727,22
8078,nDPS,11,17,0.61,28,0.6699999999999999,6,0.5,8,0.5,4,0.8,5,0.5,2,0.6,25
8087,nDsS,19,21,0.52,40,0.5,4,0.6699999999999999,3,1.0,3,0.5700000000000001,7,1.0,1,0.6666666666666666,18
8090,nHBN,23,32,0.5800000000000001,55,0.62,16,0.56,9,0.78,9,0.79,19,0.62,13,0.6818181818181818,66
8096,nHHS,10,13,0.5700000000000001,23,1.0,2,1.0,3,0.6699999999999999,3,0.6,5,0.5,4,0.7058823529411765,17
8128,nHbs,14,21,0.6,35,0.56,9,0.6,5,1.0,2,0.6699999999999999,6,0.5,8,0.6,30
8134,nHlN,10,13,0.5700000000000001,23,0.5,4,0.86,7,0.78,9,0.5,8,0.6,10,0.6578947368421053,38
8156,nIMn,17,18,0.51,35,0.75,4,0.83,6,0.6699999999999999,3,0.6699999999999999,3,0.5700000000000001,7,0.6956521739130435,23
8167,nISm,14,14,0.5,28,1.0,1,0.6699999999999999,3,0.5,2,1.0,1,0.5,2,0.6666666666666666,9
8186,nLMh,13,15,0.54,28,0.5700000000000001,7,0.75,8,0.5,6,0.7,10,0.83,6,0.6756756756756757,37
8195,nLPM,14,20,0.5900000000000001,34,0.64,11,0.86,7,0.64,11,0.88,8,0.56,16,0.6792452830188679,53
8197,nLPS,16,20,0.56,36,0.83,6,0.5700000000000001,7,0.6,10,0.56,16,0.56,9,0.6041666666666666,48
8202,nLbB,10,18,0.64,28,0.5700000000000001,7,0.5,6,0.71,7,1.0,2,0.5,14,0.5833333333333334,36
8221,nLsP,13,17,0.5700000000000001,30,0.6699999999999999,6,0.5,4,0.62,8,0.5,6,0.55,11,0.5714285714285714,35
8222,nLsS,14,28,0.6699999999999999,42,0.6699999999999999,6,0.8,5,0.6,10,0.6699999999999999,3,1.0,3,0.7037037037037037,27
8225,nMBL,8,16,0.6699999999999999,24,0.8,5,0.5,2,0.6699999999999999,6,0.55,11,0.6699999999999999,9,0.6363636363636364,33
8235,nMDm,10,12,0.55,22,0.5700000000000001,7,0.6,5,0.6699999999999999,3,0.5,2,1.0,1,0.6111111111111112,18
8251,nMNM,58,76,0.5700000000000001,134,0.5,28,0.63,19,0.5800000000000001,19,0.73,26,0.53,32,0.5887096774193549,124
8291,nMmL,17,17,0.5,34,0.5,2,0.6,5,0.5,6,0.71,7,0.71,7,0.6296296296296297,27
8304,nMsH,49,51,0.51,100,0.69,16,0.5800000000000001,12,0.6,15,0.5700000000000001,14,0.6699999999999999,15,0.625,72
8328,nNHM,11,16,0.5900000000000001,27,0.6,10,0.5,2,0.6699999999999999,3,0.5,6,0.5700000000000001,7,0.5714285714285714,28
8335,nNLM,15,19,0.56,34,0.71,7,0.5,10,0.78,9,0.5800000000000001,12,0.5,10,0.6041666666666666,48
8339,nNLs,15,21,0.5800000000000001,36,0.86,7,0.6699999999999999,9,0.6699999999999999,9,1.0,6,0.6,5,0.75,36
8375,nNSb,44,54,0.55,98,0.75,8,0.53,17,0.62,21,0.62,24,0.5,22,0.5869565217391305,92
8377,nNbB,43,44,0.51,87,0.5800000000000001,19,0.6,15,0.5900000000000001,32,0.5700000000000001,28,0.5,34,0.5625,128
8399,nNmL,9,18,0.6699999999999999,27,0.78,9,0.5700000000000001,14,0.75,4,0.64,14,0.5,10,0.6274509803921569,51
8407,nNnK,8,13,0.62,21,0.5,8,1.0,1,0.5,2,0.5700000000000001,7,0.71,7,0.6,25
8413,nNsH,66,82,0.55,148,0.62,21,0.74,27,0.6799999999999999,28,0.7,27,0.5,28,0.648854961832061,131
8462,nPPM,100,145,0.5900000000000001,245,0.51,53,0.55,56,0.61,57,0.51,99,0.51,77,0.5321637426900585,342
8467,nPSN,65,76,0.54,141,0.64,22,0.5,24,0.52,25,0.5700000000000001,35,0.5800000000000001,26,0.5606060606060606,132
8469,nPSh,31,51,0.62,82,0.56,18,0.65,17,0.63,19,0.5800000000000001,26,0.56,18,0.5918367346938775,98
8508,nPsP,69,70,0.5,139,0.55,33,0.5800000000000001,43,0.5800000000000001,50,0.5700000000000001,51,0.54,48,0.5644444444444444,225
8517,nSBM,28,44,0.61,72,0.6699999999999999,21,0.5900000000000001,17,0.54,13,0.7,10,0.69,16,0.6363636363636364,77
8519,nSBP,44,47,0.52,91,0.5700000000000001,14,0.5700000000000001,21,0.56,18,0.53,15,0.5,26,0.5425531914893617,94
8534,nSMM,55,81,0.6,136,0.56,16,0.64,22,0.56,18,0.5,28,0.5,14,0.5510204081632653,98
8546,nSNn,74,87,0.54,161,0.5,16,0.69,26,0.53,34,0.56,36,0.55,40,0.5657894736842105,152
8564,nSbb,32,34,0.52,66,0.5,10,0.5800000000000001,12,0.65,17,0.6,25,0.5900000000000001,27,0.5934065934065934,91
8594,nbBM,48,51,0.52,99,0.5,20,0.5,22,0.5900000000000001,17,0.62,21,0.62,21,0.5643564356435643,101
8595,nbBN,55,58,0.51,113,0.5900000000000001,27,0.5800000000000001,33,0.5900000000000001,29,0.5900000000000001,27,0.52,23,0.5755395683453237,139
8605,nbJn,12,15,0.56,27,0.5,4,0.75,4,0.55,11,0.5,8,0.5,10,0.5405405405405406,37
8616,nbNL,18,28,0.61,46,0.71,7,0.73,11,0.6699999999999999,18,0.53,15,0.9,10,0.6885245901639344,61
8648,nbnM,60,64,0.52,124,0.65,17,0.5,12,0.56,25,0.5700000000000001,42,0.52,40,0.5588235294117647,136
8659,nlBB,8,15,0.65,23,0.6,5,0.5,4,0.6699999999999999,6,0.75,4,0.5,8,0.5925925925925926,27
8693,nlnN,14,30,0.6799999999999999,44,0.6699999999999999,6,0.5,12,0.5,18,0.65,20,0.52,23,0.5569620253164557,79
8705,nmHN,58,69,0.54,127,0.52,21,0.52,21,0.75,16,0.65,17,0.71,24,0.6262626262626263,99
8709,nmJM,15,16,0.52,31,0.6699999999999999,3,0.75,8,1.0,2,0.6699999999999999,6,0.5700000000000001,7,0.6923076923076923,26
8715,nmLN,16,20,0.56,36,0.86,7,0.5,6,1.0,2,0.5,8,0.54,13,0.6111111111111112,36
8719,nmMh,63,78,0.55,141,0.5,14,0.54,24,0.56,16,0.62,26,0.52,23,0.5533980582524272,103
8726,nmNh,19,24,0.56,43,0.56,9,0.5800000000000001,12,0.62,8,0.6,5,0.56,9,0.5813953488372093,43
8774,nmsL,6,18,0.75,24,0.5,6,0.6,5,1.0,3,0.5,2,0.6699999999999999,3,0.631578947368421,19
8781,nnBB,32,48,0.6,80,0.5,12,0.53,19,0.5,20,0.69,13,0.62,16,0.5625,80
8789,nnDP,12,13,0.52,25,0.64,11,1.0,2,0.5,2,0.5,4,0.6699999999999999,3,0.6363636363636364,22
8805,nnLP,18,21,0.54,39,0.54,13,0.79,19,0.53,15,0.75,12,0.56,18,0.6363636363636364,77
8815,nnNB,78,77,0.5,155,0.52,23,0.5900000000000001,27,0.62,32,0.55,31,0.56,27,0.5714285714285714,140
8816,nnNH,19,21,0.52,40,0.5,8,0.75,4,0.6,5,0.5,8,0.5,8,0.5454545454545454,33
8845,nnbN,79,85,0.52,164,0.5800000000000001,36,0.5,34,0.5800000000000001,40,0.52,62,0.5,74,0.5284552845528455,246
8867,nnsH,53,59,0.53,112,0.56,16,0.62,24,0.53,19,0.6599999999999999,32,0.56,18,0.5963302752293578,109
8892,nsMS,46,50,0.52,96,0.86,7,0.79,14,0.62,13,0.56,9,0.6699999999999999,15,0.6896551724137931,58
8913,nsSH,24,29,0.55,53,1.0,2,0.8,5,0.75,4,1.0,1,1.0,1,0.8461538461538461,13
8919,nslM,9,20,0.69,29,0.6,5,0.5,8,0.6,5,0.6,5,0.5,12,0.5428571428571428,35
8945,sBBs,16,16,0.5,32,0.75,4,0.5,4,0.83,6,1.0,2,0.6,5,0.7142857142857143,21
8949,sBMB,24,36,0.6,60,0.55,11,0.6,5,0.7,10,1.0,5,0.6699999999999999,6,0.6756756756756757,37
8965,sBSM,25,27,0.52,52,0.5,4,0.71,7,0.6699999999999999,15,0.8,5,0.6,5,0.6666666666666666,36
9013,sHLn,15,20,0.5700000000000001,35,1.0,1,0.6699999999999999,6,0.55,11,0.6699999999999999,6,0.56,9,0.6060606060606061,33
9016,sHML,10,21,0.6799999999999999,31,0.5,4,0.5,2,0.5,2,0.83,6,0.71,7,0.6666666666666666,21
9023,sHNN,50,50,0.5,100,0.55,22,0.6,20,0.5,14,0.53,15,0.5700000000000001,23,0.5531914893617021,94
9038,sHSS,99,111,0.53,210,0.61,23,0.5,22,0.62,24,0.86,7,0.76,17,0.6344086021505376,93
9063,sHnB,24,26,0.52,50,0.55,11,0.75,8,0.71,14,0.6699999999999999,6,0.56,9,0.6458333333333334,48
9076,sIPM,8,14,0.64,22,0.6699999999999999,3,0.5,4,1.0,2,1.0,1,1.0,4,0.7857142857142857,14
9123,sMBN,42,61,0.5900000000000001,103,0.56,9,0.69,16,0.6,15,0.64,11,0.71,14,0.6461538461538462,65
9132,sMMB,58,64,0.52,122,0.65,20,0.69,16,0.6699999999999999,9,0.81,16,0.62,13,0.6891891891891891,74
9134,sMMS,38,45,0.54,83,0.5,4,0.5700000000000001,7,0.5,2,0.5,6,0.5,4,0.5217391304347826,23
9141,sMNS,35,59,0.63,94,0.5,10,0.5,14,0.73,11,0.7,10,0.6699999999999999,3,0.6041666666666666,48
9173,sMmH,47,54,0.53,101,0.55,20,0.6699999999999999,15,0.79,14,0.5700000000000001,7,0.5,16,0.6111111111111112,72
9193,sMsM,41,56,0.5800000000000001,97,0.54,13,0.6699999999999999,15,0.77,13,0.56,9,0.56,9,0.6271186440677966,59
9235,sNPL,24,24,0.5,48,0.73,11,0.56,9,0.54,13,0.62,8,0.5,10,0.5882352941176471,51
9236,sNPM,50,64,0.56,114,0.5700000000000001,21,0.61,23,0.69,26,0.61,31,0.72,29,0.6461538461538462,130
9299,sPMM,38,73,0.6599999999999999,111,0.56,18,0.81,21,0.5,10,0.63,19,0.5,32,0.6,100
9302,sPMh,30,31,0.51,61,0.71,7,0.53,17,0.5800000000000001,19,0.54,24,0.6699999999999999,27,0.5957446808510638,94
9317,sPPs,47,56,0.54,103,0.6799999999999999,19,0.5900000000000001,17,0.52,27,0.65,17,0.55,29,0.5871559633027523,109
9329,sPbb,40,52,0.5700000000000001,92,0.53,15,0.53,17,0.53,34,0.5700000000000001,23,0.5900000000000001,22,0.5495495495495496,111
9331,sPlN,15,21,0.5800000000000001,36,0.5,4,0.62,8,0.5,8,0.6699999999999999,12,0.54,13,0.5777777777777777,45
9336,sPmJ,11,11,0.5,22,0.75,4,1.0,3,0.5700000000000001,7,0.75,4,0.75,4,0.7272727272727273,22
9353,sSBM,31,32,0.51,63,0.69,13,0.64,11,0.7,10,0.5,8,0.5700000000000001,7,0.6326530612244898,49
9364,sSHS,46,50,0.52,96,0.5,8,0.56,16,0.53,19,0.6699999999999999,3,0.5,4,0.54,50
9374,sSMM,71,81,0.53,152,0.8,10,0.54,13,0.71,14,0.5,8,0.5900000000000001,17,0.6290322580645161,62
9383,sSNS,66,68,0.51,134,0.53,19,0.53,17,0.55,20,0.5900000000000001,17,0.56,16,0.550561797752809,89
9412,sShN,25,28,0.53,53,0.62,8,0.71,7,0.6,10,0.6699999999999999,9,0.83,6,0.675,40
9451,sbLn,9,13,0.5900000000000001,22,0.8,5,0.62,8,0.6699999999999999,9,0.6699999999999999,6,0.5,8,0.6388888888888888,36
9454,sbMS,32,34,0.52,66,0.5700000000000001,7,0.7,10,0.5,14,0.5700000000000001,14,0.88,8,0.6226415094339622,53
9538,smHh,22,26,0.54,48,0.5,6,0.56,9,0.7,10,0.75,4,1.0,7,0.6944444444444444,36
9555,smNM,49,62,0.56,111,0.63,19,0.77,22,0.56,25,0.55,11,0.6699999999999999,21,0.6428571428571429,98
9562,smPN,50,52,0.51,102,0.52,21,0.5,18,0.5900000000000001,17,0.5700000000000001,14,0.53,17,0.5402298850574713,87
9565,smPb,48,50,0.51,98,0.62,21,0.5,24,0.6699999999999999,18,0.53,19,0.62,26,0.5833333333333334,108
9576,smlM,9,23,0.72,32,0.8,5,0.8,5,0.5800000000000001,12,0.5,2,0.6699999999999999,6,0.6666666666666666,30
9594,snBN,32,39,0.55,71,0.73,11,0.6,15,0.6699999999999999,15,0.5,2,0.5800000000000001,12,0.6363636363636364,55
9632,snbM,31,33,0.52,64,0.5800000000000001,12,0.5,12,0.62,13,0.56,16,0.5,12,0.5538461538461539,65
9639,snms,24,24,0.5,48,0.6,10,0.5700000000000001,7,0.6699999999999999,6,0.5700000000000001,7,0.71,7,0.6216216216216216,37
9684,ssNL,10,13,0.5700000000000001,23,0.5,6,0.5,8,0.86,7,0.6699999999999999,3,0.6699999999999999,3,0.6296296296296297,27
9691,ssNt,9,13,0.5900000000000001,22,0.5,2,0.5,2,0.6,5,1.0,2,0.5,2,0.6153846153846154,13
9699,ssSB,47,47,0.5,94,0.64,11,0.5,8,0.6699999999999999,15,0.5,8,0.5,6,0.5833333333333334,48
9725,ssnS,58,60,0.51,118,0.64,14,0.56,9,0.5,14,0.6699999999999999,18,0.56,9,0.59375,64
9727,ssnn,40,50,0.56,90,0.64,11,0.5,16,0.5,12,0.5800000000000001,12,0.5,12,0.5396825396825397,63
