candlestick_code4,label_increase,label_decrease,occurrence,percentage
BKml,2,0,2,1.0
BKmm,2,1,3,0.67
BKmn,1,0,1,1.0
BKms,0,0,0,
BKnB,1,0,1,1.0
BKnD,0,1,1,0.0
BKnH,1,0,1,1.0
BKnI,0,0,0,
BKnL,0,1,1,0.0
BKnM,0,3,3,0.0
BKnN,1,0,1,1.0
BKnP,0,1,1,0.0
BKnS,0,1,1,0.0
BKnb,0,1,1,0.0
BKnm,1,1,2,0.5
BKnn,1,0,1,1.0
BKns,2,1,3,0.67
BKsD,1,1,2,0.5
BKsH,1,2,3,0.33
BKsI,1,0,1,1.0
BKsL,1,1,2,0.5
BKsM,0,2,2,0.0
BKsN,0,1,1,0.0
BKsP,1,1,2,0.5
BKsS,1,3,4,0.25
BKsb,0,1,1,0.0
BKsh,0,1,1,0.0
BKsm,2,1,3,0.67
BKsn,1,0,1,1.0
BKss,0,1,1,0.0
BKtD,1,0,1,1.0
BKtH,0,1,1,0.0
BKtN,0,1,1,0.0
BLBB,4,3,7,0.57
BLBD,1,0,1,1.0
BLBL,2,1,3,0.67
BLBM,1,4,5,0.2
BLBN,5,3,8,0.62
BLBP,3,4,7,0.43
BLBb,4,4,8,0.5
BLBh,0,2,2,0.0
BLBj,1,1,2,0.5
BLBl,2,0,2,1.0
BLBm,5,3,8,0.62
BLBn,3,4,7,0.43
BLBs,3,0,3,1.0
BLBt,2,0,2,1.0
BLDB,0,1,1,0.0
BLDD,1,0,1,1.0
BLDH,1,2,3,0.33
BLDI,1,0,1,1.0
BLDM,1,1,2,0.5
BLDN,1,0,1,1.0
BLDn,0,3,3,0.0
BLKL,0,0,0,
BLKb,0,1,1,0.0
BLKs,1,0,1,1.0
BLLB,1,4,5,0.2
BLLD,0,1,1,0.0
BLLM,0,2,2,0.0
BLLP,1,1,2,0.5
BLLS,0,1,1,0.0
BLLb,2,1,3,0.67
BLLh,1,1,2,0.5
BLLj,1,0,1,1.0
BLLm,0,1,1,0.0
BLLn,5,0,5,1.0
BLMB,6,4,10,0.6
BLML,1,1,2,0.5
BLMM,4,2,6,0.67
BLMN,3,1,4,0.75
BLMP,3,5,8,0.38
BLMS,1,1,2,0.5
BLMb,7,1,8,0.88
BLMh,4,1,5,0.8
BLMl,3,0,3,1.0
BLMm,4,1,5,0.8
BLMn,4,1,5,0.8
BLMs,6,1,7,0.86
BLNB,2,5,7,0.29
BLND,1,2,3,0.33
BLNH,1,1,2,0.5
BLNK,0,1,1,0.0
BLNL,1,2,3,0.33
BLNM,2,1,3,0.67
BLNN,3,1,4,0.75
BLNP,4,4,8,0.5
BLNS,4,2,6,0.67
BLNh,1,1,2,0.5
BLNm,2,6,8,0.25
BLNn,6,1,7,0.86
BLNs,0,3,3,0.0
BLPB,3,5,8,0.38
BLPH,1,0,1,1.0
BLPI,1,1,2,0.5
BLPL,2,4,6,0.33
BLPM,2,5,7,0.29
BLPN,8,8,16,0.5
BLPP,9,11,20,0.45
BLPS,4,3,7,0.57
BLPb,6,6,12,0.5
BLPh,3,1,4,0.75
BLPl,3,0,3,1.0
BLPm,4,3,7,0.57
BLPn,6,8,14,0.43
BLPs,2,2,4,0.5
BLSB,1,0,1,1.0
BLSD,0,2,2,0.0
BLSH,0,1,1,0.0
BLSL,2,1,3,0.67
BLSM,1,0,1,1.0
BLSN,1,1,2,0.5
BLSP,2,1,3,0.67
BLSS,1,2,3,0.33
BLSb,2,0,2,1.0
BLSm,2,2,4,0.5
BLSn,0,1,1,0.0
BLSs,3,3,6,0.5
BLSt,0,1,1,0.0
BLbB,3,7,10,0.3
BLbH,1,0,1,1.0
BLbJ,1,1,2,0.5
BLbK,0,1,1,0.0
BLbL,1,1,2,0.5
BLbM,2,5,7,0.29
BLbN,5,6,11,0.45
BLbP,3,5,8,0.38
BLbS,0,0,0,
BLbb,3,0,3,1.0
BLbm,1,4,5,0.2
BLbn,0,3,3,0.0
BLbs,2,0,2,1.0
BLhB,1,3,4,0.25
BLhD,0,1,1,0.0
BLhI,1,0,1,1.0
BLhM,1,0,1,1.0
BLhN,0,1,1,0.0
BLhP,0,1,1,0.0
BLhb,0,1,1,0.0
BLhl,1,2,3,0.33
BLhm,2,2,4,0.5
BLhn,4,1,5,0.8
BLhs,0,1,1,0.0
BLjB,1,1,2,0.5
BLjD,1,0,1,1.0
BLjN,0,1,1,0.0
BLjP,2,1,3,0.67
BLjS,2,1,3,0.67
BLjb,1,0,1,1.0
BLjm,0,1,1,0.0
BLjn,2,0,2,1.0
BLjs,2,0,2,1.0
BLlB,1,2,3,0.33
BLlD,1,0,1,1.0
BLlH,2,2,4,0.5
BLlJ,0,1,1,0.0
BLlM,1,2,3,0.33
BLlN,4,2,6,0.67
BLlP,1,2,3,0.33
BLlS,1,0,1,1.0
BLlb,1,0,1,1.0
BLlm,1,0,1,1.0
BLln,5,1,6,0.83
BLls,0,2,2,0.0
BLmB,1,2,3,0.33
BLmD,1,0,1,1.0
BLmH,3,4,7,0.43
BLmJ,0,1,1,0.0
BLmK,0,1,1,0.0
BLmL,3,1,4,0.75
BLmM,3,5,8,0.38
BLmN,2,10,12,0.17
BLmP,3,6,9,0.33
BLmS,2,3,5,0.4
BLmb,1,3,4,0.25
BLml,1,1,2,0.5
BLmm,4,5,9,0.44
BLmn,3,6,9,0.33
BLms,2,1,3,0.67
BLnB,0,5,5,0.0
BLnH,2,3,5,0.4
BLnI,1,0,1,1.0
BLnL,0,2,2,0.0
BLnM,6,3,9,0.67
BLnN,4,4,8,0.5
BLnP,2,6,8,0.25
BLnS,10,3,13,0.77
BLnb,3,9,12,0.25
BLnl,0,3,3,0.0
BLnm,7,4,11,0.64
BLnn,4,8,12,0.33
BLns,4,4,8,0.5
BLsB,0,0,0,
BLsD,1,2,3,0.33
BLsH,2,4,6,0.33
BLsI,1,2,3,0.33
BLsL,0,1,1,0.0
BLsM,1,4,5,0.2
BLsN,3,1,4,0.75
BLsP,5,2,7,0.71
BLsS,0,2,2,0.0
BLsb,2,1,3,0.67
BLsm,2,0,2,1.0
BLsn,0,3,3,0.0
BLss,2,3,5,0.4
BLtH,0,1,1,0.0
BLtL,1,0,1,1.0
BLtN,1,0,1,1.0
BLtP,1,1,2,0.5
BLtb,1,1,2,0.5
BLtm,0,0,0,
BMBB,9,17,26,0.35
BMBD,1,0,1,1.0
BMBK,0,2,2,0.0
BMBL,2,1,3,0.67
BMBM,7,10,17,0.41
BMBN,9,11,20,0.45
BMBP,12,10,22,0.55
BMBS,6,1,7,0.86
BMBb,13,16,29,0.45
BMBh,1,0,1,1.0
BMBj,2,2,4,0.5
BMBl,2,2,4,0.5
BMBm,10,11,21,0.48
BMBn,12,13,25,0.48
BMBs,3,5,8,0.38
BMBt,1,2,3,0.33
BMDB,0,3,3,0.0
BMDD,0,2,2,0.0
BMDH,1,1,2,0.5
BMDL,0,0,0,
BMDM,0,3,3,0.0
BMDN,2,0,2,1.0
BMDP,1,1,2,0.5
BMDS,3,1,4,0.75
BMDb,0,3,3,0.0
BMDm,0,2,2,0.0
BMDn,2,1,3,0.67
BMDs,0,2,2,0.0
BMHB,0,1,1,0.0
BMHS,1,0,1,1.0
BMIM,0,1,1,0.0
BMIm,1,0,1,1.0
BMKS,0,1,1,0.0
BMKn,1,1,2,0.5
BMLB,2,2,4,0.5
BMLL,2,1,3,0.67
BMLM,4,3,7,0.57
BMLN,1,5,6,0.17
BMLP,1,2,3,0.33
BMLS,0,2,2,0.0
BMLb,2,2,4,0.5
BMLh,1,0,1,1.0
BMLj,0,1,1,0.0
BMLl,2,0,2,1.0
BMLm,1,3,4,0.25
BMLn,4,3,7,0.57
BMLs,0,1,1,0.0
BMMB,6,14,20,0.3
BMMD,2,2,4,0.5
BMML,1,0,1,1.0
BMMM,7,12,19,0.37
BMMN,8,8,16,0.5
BMMP,9,15,24,0.38
BMMS,6,3,9,0.67
BMMb,10,11,21,0.48
BMMh,6,4,10,0.6
BMMj,1,0,1,1.0
BMMl,4,0,4,1.0
BMMm,12,8,20,0.6
BMMn,13,17,30,0.43
BMMs,2,8,10,0.2
BMMt,1,0,1,1.0
BMNB,12,5,17,0.71
BMND,2,1,3,0.67
BMNH,1,2,3,0.33
BMNI,1,0,1,1.0
BMNK,1,0,1,1.0
BMNL,4,2,6,0.67
BMNM,4,7,11,0.36
BMNN,16,9,25,0.64
BMNP,6,12,18,0.33
BMNS,6,4,10,0.6
BMNb,6,9,15,0.4
BMNh,1,2,3,0.33
BMNl,3,0,3,1.0
BMNm,12,7,19,0.63
BMNn,12,12,24,0.5
BMNs,6,3,9,0.67
BMNt,6,0,6,1.0
BMPB,12,10,22,0.55
BMPD,0,0,0,
BMPH,1,5,6,0.17
BMPI,4,0,4,1.0
BMPK,1,0,1,1.0
BMPL,2,7,9,0.22
BMPM,12,4,16,0.75
BMPN,6,8,14,0.43
BMPP,19,18,37,0.51
BMPS,9,3,12,0.75
BMPb,6,8,14,0.43
BMPh,1,4,5,0.2
BMPl,2,7,9,0.22
BMPm,15,7,22,0.68
BMPn,12,5,17,0.71
BMPs,8,1,9,0.89
BMPt,1,0,1,1.0
BMSB,5,7,12,0.42
BMSD,1,1,2,0.5
BMSH,2,1,3,0.67
BMSI,0,1,1,0.0
BMSL,0,5,5,0.0
BMSM,8,6,14,0.57
BMSN,5,2,7,0.71
BMSP,10,3,13,0.77
BMSS,8,11,19,0.42
BMSb,5,4,9,0.56
BMSh,4,1,5,0.8
BMSl,1,2,3,0.33
BMSm,10,10,20,0.5
BMSn,1,4,5,0.2
BMSs,8,3,11,0.73
BMSt,0,2,2,0.0
BMbB,10,10,20,0.5
BMbD,0,4,4,0.0
BMbH,6,2,8,0.75
BMbI,1,1,2,0.5
BMbJ,5,1,6,0.83
BMbK,1,2,3,0.33
BMbL,2,2,4,0.5
BMbM,7,10,17,0.41
BMbN,23,12,35,0.66
BMbP,12,8,20,0.6
BMbS,3,8,11,0.27
BMbb,12,7,19,0.63
BMbh,1,0,1,1.0
BMbl,2,3,5,0.4
BMbm,6,10,16,0.38
BMbn,9,6,15,0.6
BMbs,6,5,11,0.55
BMhB,6,10,16,0.38
BMhD,1,0,1,1.0
BMhH,1,3,4,0.25
BMhI,1,0,1,1.0
BMhK,1,0,1,1.0
BMhL,0,1,1,0.0
BMhM,7,8,15,0.47
BMhN,3,3,6,0.5
BMhP,4,7,11,0.36
BMhS,3,8,11,0.27
BMhb,7,9,16,0.44
BMhh,2,8,10,0.2
BMhl,2,5,7,0.29
BMhm,9,13,22,0.41
BMhn,7,9,16,0.44
BMhs,6,3,9,0.67
BMht,1,0,1,1.0
BMjB,3,1,4,0.75
BMjH,1,1,2,0.5
BMjI,1,1,2,0.5
BMjL,2,0,2,1.0
BMjM,1,5,6,0.17
BMjN,3,3,6,0.5
BMjP,1,2,3,0.33
BMjS,1,0,1,1.0
BMjb,1,1,2,0.5
BMjh,0,1,1,0.0
BMjm,2,0,2,1.0
BMjn,2,3,5,0.4
BMjs,0,2,2,0.0
BMlB,1,4,5,0.2
BMlH,0,3,3,0.0
BMlI,1,1,2,0.5
