candlestick_code5,label_increase,label_decrease,occurrence,percentage
BBDmN,0,1,1,0.0
BBDmS,0,0,0,
BBHLb,1,0,1,1.0
BBHMt,1,0,1,1.0
BBHPD,0,0,0,
BBKBM,0,1,1,0.0
BBKBN,1,0,1,1.0
BBKIM,0,1,1,0.0
BBKLP,1,0,1,1.0
BBKSP,0,0,0,
BBKSh,0,1,1,0.0
BBKbS,0,1,1,0.0
BBKln,0,1,1,0.0
BBKls,1,0,1,1.0
BBKmP,0,1,1,0.0
BBKnB,0,1,1,0.0
BBKnI,0,1,1,0.0
BBKnN,0,1,1,0.0
BBKsn,1,0,1,1.0
BBLBB,2,0,2,1.0
BBLBN,0,2,2,0.0
BBLBP,0,1,1,0.0
BBLLM,0,1,1,0.0
BBLLN,0,1,1,0.0
BBLLb,0,1,1,0.0
BBLLj,0,1,1,0.0
BBLLl,1,0,1,1.0
BBLMP,1,0,1,1.0
BBLMb,0,1,1,0.0
BBLMm,0,1,1,0.0
BBLMs,0,1,1,0.0
BBLNN,1,0,1,1.0
BBLNP,0,2,2,0.0
BBLNb,1,0,1,1.0
BBLNm,0,1,1,0.0
BBLNn,1,0,1,1.0
BBLPB,0,1,1,0.0
BBLPL,0,2,2,0.0
BBLPM,1,0,1,1.0
BBLPN,0,1,1,0.0
BBLPb,0,2,2,0.0
BBLPl,0,1,1,0.0
BBLPm,1,0,1,1.0
BBLPn,1,0,1,1.0
BBLPs,0,1,1,0.0
BBLPt,0,2,2,0.0
BBLSn,1,0,1,1.0
BBLbJ,0,0,0,
BBLbN,1,0,1,1.0
BBLbP,1,0,1,1.0
BBLbn,1,0,1,1.0
BBLhM,1,0,1,1.0
BBLjN,0,1,1,0.0
BBLjP,2,0,2,1.0
BBLjm,1,0,1,1.0
BBLjn,1,0,1,1.0
BBLlB,0,0,0,
BBLlJ,1,0,1,1.0
BBLlS,0,0,0,
BBLll,0,1,1,0.0
BBLmB,1,0,1,1.0
BBLmJ,0,0,0,
BBLms,1,0,1,1.0
BBLnB,1,0,1,1.0
BBLnH,0,1,1,0.0
BBLnI,1,1,2,0.5
BBLnM,0,1,1,0.0
BBLnN,1,0,1,1.0
BBLnP,1,2,3,0.33
BBLnS,0,2,2,0.0
BBLnb,2,1,3,0.67
BBLnl,0,0,0,
BBLnm,1,1,2,0.5
BBLnn,0,1,1,0.0
BBLsS,1,0,1,1.0
BBLtB,1,0,1,1.0
BBLtM,1,0,1,1.0
BBMBL,0,1,1,0.0
BBMBM,0,2,2,0.0
BBMBN,0,1,1,0.0
BBMBP,0,2,2,0.0
BBMBb,0,1,1,0.0
BBMBl,2,0,2,1.0
BBMBm,1,0,1,1.0
BBMBn,1,2,3,0.33
BBMBs,1,1,2,0.5
BBMDN,0,1,1,0.0
BBMLB,1,0,1,1.0
BBMLs,0,1,1,0.0
BBMMB,0,0,0,
BBMML,1,0,1,1.0
BBMMM,1,1,2,0.5
BBMMP,1,2,3,0.33
BBMMS,0,1,1,0.0
BBMMb,0,1,1,0.0
BBMMm,1,2,3,0.33
BBMMs,0,1,1,0.0
BBMNB,1,1,2,0.5
BBMND,0,1,1,0.0
BBMNK,0,1,1,0.0
BBMNM,0,1,1,0.0
BBMNN,0,0,0,
BBMNP,2,0,2,1.0
BBMNS,1,0,1,1.0
BBMNb,0,2,2,0.0
BBMNh,0,2,2,0.0
BBMNn,1,1,2,0.5
BBMNs,1,0,1,1.0
BBMNt,0,1,1,0.0
BBMPB,2,1,3,0.67
BBMPM,2,0,2,1.0
BBMPN,0,4,4,0.0
BBMPP,1,0,1,1.0
BBMPl,0,1,1,0.0
BBMPm,3,1,4,0.75
BBMPn,0,2,2,0.0
BBMPs,1,0,1,1.0
BBMSB,1,0,1,1.0
BBMSM,0,0,0,
BBMSP,1,1,2,0.5
BBMSs,1,0,1,1.0
BBMbH,0,1,1,0.0
BBMbM,0,2,2,0.0
BBMbN,1,0,1,1.0
BBMbP,0,2,2,0.0
BBMbS,1,0,1,1.0
BBMbb,2,0,2,1.0
BBMbl,1,0,1,1.0
BBMbm,1,0,1,1.0
BBMbn,1,2,3,0.33
BBMbs,0,1,1,0.0
BBMhM,1,0,1,1.0
BBMhP,0,1,1,0.0
BBMhb,0,2,2,0.0
BBMhl,0,1,1,0.0
BBMhn,1,0,1,1.0
BBMhs,0,2,2,0.0
BBMjH,0,1,1,0.0
BBMjM,1,0,1,1.0
BBMjN,0,2,2,0.0
BBMjP,0,0,0,
BBMjt,1,0,1,1.0
BBMlL,1,1,2,0.5
BBMlN,0,1,1,0.0
BBMlP,0,1,1,0.0
BBMmB,0,1,1,0.0
BBMmD,0,1,1,0.0
BBMmL,0,1,1,0.0
BBMmP,0,1,1,0.0
BBMmn,1,3,4,0.25
BBMms,0,1,1,0.0
BBMnD,0,1,1,0.0
BBMnH,0,1,1,0.0
BBMnI,0,1,1,0.0
BBMnL,0,1,1,0.0
BBMnM,2,1,3,0.67
BBMnN,3,2,5,0.6
BBMnP,2,0,2,1.0
BBMnS,0,1,1,0.0
BBMnb,1,1,2,0.5
BBMnl,1,0,1,1.0
BBMnm,0,1,1,0.0
BBMsM,0,2,2,0.0
BBMsl,0,1,1,0.0
BBMsn,0,1,1,0.0
BBMss,1,0,1,1.0
BBNBB,1,1,2,0.5
BBNBM,0,1,1,0.0
BBNBN,0,1,1,0.0
BBNBP,1,1,2,0.5
BBNBS,0,1,1,0.0
BBNBb,2,0,2,1.0
BBNBj,0,1,1,0.0
BBNBl,0,1,1,0.0
BBNBm,2,0,2,1.0
BBNBn,1,0,1,1.0
BBNBs,0,1,1,0.0
BBNBt,1,0,1,1.0
BBNDH,0,0,0,
BBNHH,0,1,1,0.0
BBNHs,0,1,1,0.0
BBNKP,1,0,1,1.0
BBNLM,1,0,1,1.0
BBNLP,0,1,1,0.0
BBNLb,0,0,0,
BBNLn,1,1,2,0.5
BBNMB,0,2,2,0.0
BBNMM,0,1,1,0.0
BBNMN,2,0,2,1.0
BBNMP,0,0,0,
BBNMb,4,2,6,0.67
BBNMh,1,0,1,1.0
BBNMl,1,0,1,1.0
BBNMm,2,1,3,0.67
BBNMn,1,3,4,0.25
BBNNB,1,4,5,0.2
BBNNK,1,0,1,1.0
BBNNM,0,2,2,0.0
BBNNN,1,2,3,0.33
BBNNP,2,3,5,0.4
BBNNS,1,0,1,1.0
BBNNb,1,4,5,0.2
BBNNl,0,0,0,
BBNNm,2,1,3,0.67
BBNNn,4,2,6,0.67
BBNNt,1,0,1,1.0
BBNPB,2,1,3,0.67
BBNPD,1,0,1,1.0
BBNPL,0,2,2,0.0
BBNPM,1,0,1,1.0
BBNPN,3,0,3,1.0
BBNPP,3,2,5,0.6
BBNPS,1,2,3,0.33
BBNPb,3,0,3,1.0
BBNPh,0,1,1,0.0
BBNPl,3,0,3,1.0
BBNPm,2,2,4,0.5
BBNPn,2,0,2,1.0
BBNSB,1,2,3,0.33
BBNSN,1,1,2,0.5
BBNSP,1,0,1,1.0
BBNSl,0,1,1,0.0
BBNbL,1,0,1,1.0
BBNbM,0,0,0,
BBNbN,1,2,3,0.33
BBNbP,2,2,4,0.5
BBNbS,2,1,3,0.67
BBNbb,2,2,4,0.5
BBNbm,2,2,4,0.5
BBNbn,0,2,2,0.0
BBNbs,2,0,2,1.0
BBNhS,1,1,2,0.5
BBNhb,1,0,1,1.0
BBNhh,0,1,1,0.0
BBNhs,1,0,1,1.0
BBNlB,0,1,1,0.0
BBNlD,1,0,1,1.0
BBNlL,1,1,2,0.5
BBNlM,1,0,1,1.0
BBNlN,0,2,2,0.0
BBNlP,1,2,3,0.33
BBNlS,1,1,2,0.5
BBNlb,2,1,3,0.67
BBNll,1,0,1,1.0
BBNlm,1,0,1,1.0
BBNln,0,2,2,0.0
BBNls,1,0,1,1.0
BBNmH,1,1,2,0.5
BBNmJ,0,0,0,
BBNmM,0,0,0,
BBNmN,0,1,1,0.0
BBNmP,0,0,0,
BBNmS,0,1,1,0.0
BBNmb,2,0,2,1.0
BBNml,1,1,2,0.5
BBNmm,2,0,2,1.0
BBNmn,2,1,3,0.67
BBNms,0,0,0,
BBNnH,2,0,2,1.0
BBNnK,0,0,0,
BBNnL,0,3,3,0.0
BBNnM,3,0,3,1.0
BBNnN,4,5,9,0.44
BBNnP,7,0,7,1.0
BBNnS,1,0,1,1.0
BBNnb,2,0,2,1.0
BBNnm,2,0,2,1.0
BBNnn,0,3,3,0.0
BBNns,1,0,1,1.0
BBNsB,1,0,1,1.0
BBNsH,1,1,2,0.5
BBNsI,1,0,1,1.0
BBNsN,1,1,2,0.5
BBNsP,1,0,1,1.0
BBNsS,2,0,2,1.0
BBNsb,2,0,2,1.0
BBNsm,0,0,0,
BBNsn,0,1,1,0.0
BBNtL,1,0,1,1.0
BBNts,0,1,1,0.0
BBPBB,0,1,1,0.0
BBPBK,1,0,1,1.0
BBPBL,1,0,1,1.0
BBPBM,0,0,0,
BBPBN,0,1,1,0.0
BBPBP,1,1,2,0.5
BBPBS,1,1,2,0.5
BBPBb,0,0,0,
BBPBh,0,0,0,
BBPBm,2,2,4,0.5
BBPBn,0,2,2,0.0
BBPBs,0,1,1,0.0
BBPHb,0,1,1,0.0
BBPHm,0,1,1,0.0
BBPHn,0,0,0,
BBPKL,1,1,2,0.5
BBPLB,0,1,1,0.0
BBPLL,1,1,2,0.5
BBPLM,1,0,1,1.0
BBPLS,1,0,1,1.0
BBPLh,1,0,1,1.0
BBPLl,1,0,1,1.0
BBPLn,1,1,2,0.5
BBPLs,1,0,1,1.0
BBPMB,4,2,6,0.67
BBPML,1,1,2,0.5
BBPMM,2,0,2,1.0
BBPMN,1,1,2,0.5
BBPMP,2,2,4,0.5
BBPMS,0,3,3,0.0
BBPMb,1,0,1,1.0
BBPMh,1,2,3,0.33
BBPMj,1,0,1,1.0
BBPMl,0,1,1,0.0
BBPMm,0,0,0,
BBPMn,0,5,5,0.0
BBPMs,0,0,0,
BBPNB,1,0,1,1.0
BBPND,0,1,1,0.0
BBPNH,0,0,0,
BBPNM,0,2,2,0.0
BBPNN,1,1,2,0.5
BBPNP,1,2,3,0.33
BBPNS,0,0,0,
BBPNb,2,0,2,1.0
BBPNh,0,1,1,0.0
BBPNl,0,0,0,
BBPNm,2,2,4,0.5
BBPNn,3,0,3,1.0
BBPNs,1,2,3,0.33
BBPPB,2,5,7,0.29
BBPPH,1,1,2,0.5
BBPPI,1,0,1,1.0
BBPPL,1,0,1,1.0
BBPPM,2,3,5,0.4
BBPPN,3,2,5,0.6
BBPPP,1,3,4,0.25
BBPPS,1,4,5,0.2
BBPPb,1,2,3,0.33
BBPPl,1,1,2,0.5
BBPPm,4,1,5,0.8
BBPPn,0,2,2,0.0
BBPPs,1,2,3,0.33
BBPSB,0,1,1,0.0
BBPSH,0,2,2,0.0
BBPSM,1,1,2,0.5
BBPSN,0,1,1,0.0
BBPSP,0,0,0,
BBPSb,1,1,2,0.5
BBPSh,0,0,0,
BBPSl,2,0,2,1.0
BBPSm,1,0,1,1.0
BBPSn,2,1,3,0.67
BBPbH,1,0,1,1.0
BBPbM,0,1,1,0.0
BBPbN,3,2,5,0.6
BBPbS,1,2,3,0.33
BBPbb,0,1,1,0.0
BBPbl,0,1,1,0.0
BBPbm,0,3,3,0.0
BBPlB,0,1,1,0.0
BBPlD,1,0,1,1.0
BBPlH,1,1,2,0.5
BBPlJ,1,0,1,1.0
BBPlL,0,0,0,
BBPlM,1,0,1,1.0
BBPlN,1,1,2,0.5
BBPlS,1,1,2,0.5
BBPlb,0,1,1,0.0
BBPll,0,1,1,0.0
BBPln,1,1,2,0.5
BBPmB,2,2,4,0.5
BBPmH,1,3,4,0.25
BBPmL,0,0,0,
BBPmM,0,2,2,0.0
BBPmN,1,0,1,1.0
BBPmP,2,0,2,1.0
BBPmS,1,0,1,1.0
BBPmb,1,1,2,0.5
BBPml,0,2,2,0.0
BBPmn,2,1,3,0.67
BBPms,1,1,2,0.5
BBPnB,2,0,2,1.0
BBPnH,1,1,2,0.5
BBPnK,0,1,1,0.0
BBPnL,1,1,2,0.5
BBPnM,2,1,3,0.67
BBPnN,3,1,4,0.75
BBPnP,1,1,2,0.5
BBPnS,1,0,1,1.0
BBPnb,1,1,2,0.5
BBPnl,0,0,0,
BBPnm,0,2,2,0.0
BBPnn,2,1,3,0.67
BBPns,2,2,4,0.5
BBPsB,0,2,2,0.0
BBPsH,2,0,2,1.0
BBPsM,0,1,1,0.0
BBPsN,0,1,1,0.0
BBPsS,0,1,1,0.0
BBPsb,1,0,1,1.0
BBPsm,2,2,4,0.5
BBPsn,1,1,2,0.5
BBPtM,0,1,1,0.0
BBPtN,1,0,1,1.0
BBPtS,0,1,1,0.0
BBPtm,0,1,1,0.0
BBPtn,1,0,1,1.0
BBSBh,0,1,1,0.0
BBSBm,0,0,0,
BBSBn,1,1,2,0.5
BBSHN,0,1,1,0.0
BBSHS,1,0,1,1.0
BBSHb,1,0,1,1.0
BBSLl,1,0,1,1.0
BBSLn,1,0,1,1.0
BBSLs,1,0,1,1.0
BBSMN,1,1,2,0.5
BBSMh,0,1,1,0.0
BBSMl,0,1,1,0.0
BBSMm,1,0,1,1.0
BBSNB,0,1,1,0.0
BBSNN,1,1,2,0.5
BBSNP,0,2,2,0.0
BBSNl,0,1,1,0.0
BBSNm,0,1,1,0.0
BBSPH,1,0,1,1.0
BBSPL,0,1,1,0.0
BBSPP,1,0,1,1.0
BBSPb,0,0,0,
BBSPl,0,1,1,0.0
BBSSM,0,0,0,
BBSSN,0,1,1,0.0
BBSSP,0,1,1,0.0
BBSSh,1,0,1,1.0
BBSSs,1,0,1,1.0
BBSbL,0,1,1,0.0
BBSbM,1,0,1,1.0
BBSbN,1,0,1,1.0
BBSbP,0,1,1,0.0
BBSbn,1,1,2,0.5
BBSbs,0,1,1,0.0
BBShP,0,2,2,0.0
BBShb,1,0,1,1.0
BBShn,2,0,2,1.0
BBSlM,0,1,1,0.0
BBSln,0,1,1,0.0
BBSmH,0,2,2,0.0
BBSmM,0,1,1,0.0
BBSmP,0,1,1,0.0
BBSmb,0,1,1,0.0
BBSnB,0,1,1,0.0
BBSnH,1,0,1,1.0
BBSnN,0,0,0,
BBSnP,2,1,3,0.67
BBSnb,0,0,0,
BBSnl,0,1,1,0.0
BBSnm,1,1,2,0.5
BBSsD,0,1,1,0.0
BBSsH,0,1,1,0.0
BBSsK,0,1,1,0.0
BBSsb,1,0,1,1.0
BBSsm,1,0,1,1.0
BBSss,1,0,1,1.0
BBbBB,2,0,2,1.0
BBbBM,0,1,1,0.0
BBbBN,1,2,3,0.33
BBbBP,2,1,3,0.67
BBbBS,0,0,0,
BBbBh,1,0,1,1.0
BBbBj,1,0,1,1.0
BBbBm,1,1,2,0.5
BBbBn,0,3,3,0.0
BBbBs,0,1,1,0.0
BBbBt,1,1,2,0.5
BBbDH,1,0,1,1.0
BBbDS,0,1,1,0.0
BBbHN,1,0,1,1.0
BBbHP,1,0,1,1.0
BBbHm,1,0,1,1.0
BBbHs,1,0,1,1.0
BBbIM,1,0,1,1.0
BBbIs,0,0,0,
BBbJB,1,1,2,0.5
BBbJM,0,1,1,0.0
BBbJN,0,1,1,0.0
BBbJb,0,1,1,0.0
BBbJl,0,1,1,0.0
BBbJn,1,0,1,1.0
BBbKb,0,1,1,0.0
BBbKm,1,0,1,1.0
BBbLB,1,0,1,1.0
BBbLP,1,1,2,0.5
BBbLS,2,0,2,1.0
BBbLn,1,0,1,1.0
BBbMM,0,2,2,0.0
BBbMN,1,1,2,0.5
BBbMP,1,1,2,0.5
BBbMb,1,0,1,1.0
BBbMj,1,0,1,1.0
BBbMm,2,2,4,0.5
BBbMn,1,2,3,0.33
BBbMs,1,0,1,1.0
BBbNB,0,0,0,
BBbND,0,1,1,0.0
BBbNH,1,1,2,0.5
BBbNL,0,1,1,0.0
BBbNM,0,3,3,0.0
BBbNN,0,1,1,0.0
BBbNP,0,4,4,0.0
BBbNS,1,0,1,1.0
BBbNb,0,2,2,0.0
BBbNh,0,1,1,0.0
BBbNm,1,1,2,0.5
BBbNn,2,0,2,1.0
BBbNs,0,2,2,0.0
BBbPB,1,1,2,0.5
BBbPH,1,0,1,1.0
BBbPL,0,1,1,0.0
BBbPM,1,2,3,0.33
BBbPN,0,3,3,0.0
BBbPP,1,3,4,0.25
BBbPS,3,1,4,0.75
BBbPb,1,1,2,0.5
BBbPn,3,2,5,0.6
BBbPs,1,1,2,0.5
BBbSD,1,0,1,1.0
BBbSH,1,1,2,0.5
BBbSN,2,0,2,1.0
BBbSb,0,1,1,0.0
BBbSh,1,0,1,1.0
BBbSn,0,1,1,0.0
BBbSt,0,1,1,0.0
BBbbB,0,2,2,0.0
BBbbM,1,0,1,1.0
BBbbN,2,1,3,0.67
BBbbP,1,1,2,0.5
BBbbb,1,2,3,0.33
BBbbl,1,0,1,1.0
BBbbm,1,0,1,1.0
BBbbn,2,5,7,0.29
BBbbs,0,1,1,0.0
BBblI,0,0,0,
BBblL,1,0,1,1.0
BBblM,0,1,1,0.0
BBblN,1,2,3,0.33
BBblP,0,1,1,0.0
BBblb,1,0,1,1.0
BBbln,1,1,2,0.5
BBbmB,2,1,3,0.67
BBbmN,0,1,1,0.0
BBbmP,1,0,1,1.0
BBbml,0,1,1,0.0
BBbmm,0,1,1,0.0
BBbmn,1,0,1,1.0
BBbnB,0,1,1,0.0
BBbnD,0,1,1,0.0
BBbnH,2,1,3,0.67
BBbnK,2,0,2,1.0
BBbnM,1,1,2,0.5
BBbnN,2,1,3,0.67
BBbnP,2,2,4,0.5
BBbnb,1,0,1,1.0
BBbnm,1,1,2,0.5
BBbnn,2,1,3,0.67
BBbns,3,1,4,0.75
BBbsB,0,0,0,
BBbsH,0,2,2,0.0
BBbsL,1,0,1,1.0
BBbsM,1,2,3,0.33
BBbsN,1,0,1,1.0
BBbsP,1,1,2,0.5
BBbsS,0,3,3,0.0
BBbsb,1,0,1,1.0
BBbsm,1,0,1,1.0
BBbsn,0,1,1,0.0
BBhBN,0,1,1,0.0
BBhBP,1,0,1,1.0
BBhBb,0,1,1,0.0
BBhBm,0,1,1,0.0
BBhLP,0,1,1,0.0
BBhMM,1,0,1,1.0
BBhNM,0,1,1,0.0
BBhNN,0,1,1,0.0
BBhNm,0,1,1,0.0
BBhPN,1,1,2,0.5
BBhPn,0,0,0,
BBhSm,0,0,0,
BBhbN,0,0,0,
BBhbP,0,1,1,0.0
BBhbn,1,0,1,1.0
BBhhP,1,0,1,1.0
BBhhh,0,1,1,0.0
BBhmL,0,1,1,0.0
BBhnH,1,0,1,1.0
BBhnS,1,0,1,1.0
BBhsP,0,1,1,0.0
BBhsl,0,1,1,0.0
BBhsm,1,0,1,1.0
BBhss,0,1,1,0.0
BBjBB,0,1,1,0.0
BBjBP,0,0,0,
BBjBS,0,2,2,0.0
BBjBn,0,1,1,0.0
BBjID,1,0,1,1.0
BBjLh,1,0,1,1.0
BBjLn,1,0,1,1.0
BBjMP,0,1,1,0.0
BBjMb,2,1,3,0.67
BBjNM,1,0,1,1.0
BBjNP,0,1,1,0.0
BBjNb,1,0,1,1.0
BBjNm,1,0,1,1.0
BBjPL,1,1,2,0.5
BBjPN,1,0,1,1.0
BBjPP,0,1,1,0.0
BBjPb,2,0,2,1.0
BBjPm,1,0,1,1.0
BBjSB,1,0,1,1.0
BBjSh,1,0,1,1.0
BBjSs,1,0,1,1.0
BBjbB,0,1,1,0.0
BBjbM,0,0,0,
BBjbN,0,1,1,0.0
BBjbP,0,0,0,
BBjbb,1,0,1,1.0
BBjbn,1,0,1,1.0
BBjhM,0,1,1,0.0
BBjhN,1,0,1,1.0
BBjhl,1,0,1,1.0
BBjhs,1,0,1,1.0
BBjlb,0,0,0,
BBjmJ,0,1,1,0.0
BBjmM,1,0,1,1.0
BBjmP,0,1,1,0.0
BBjml,0,0,0,
BBjmm,2,0,2,1.0
BBjms,0,1,1,0.0
BBjnB,0,1,1,0.0
BBjnH,0,1,1,0.0
BBjnN,2,0,2,1.0
BBjnP,1,0,1,1.0
BBjnm,1,1,2,0.5
BBjnn,0,1,1,0.0
BBjsB,1,0,1,1.0
BBjsP,0,1,1,0.0
BBjtH,0,0,0,
BBlBP,1,0,1,1.0
BBlBm,2,0,2,1.0
BBlBt,0,1,1,0.0
BBlDs,1,0,1,1.0
BBlHN,0,0,0,
BBlHP,2,2,4,0.5
BBlHh,0,0,0,
BBlHn,2,1,3,0.67
BBlHs,1,0,1,1.0
BBlJm,1,0,1,1.0
BBlJn,1,0,1,1.0
BBlLB,0,1,1,0.0
BBlMM,0,1,1,0.0
BBlMN,1,1,2,0.5
BBlMh,1,0,1,1.0
BBlMn,0,1,1,0.0
BBlMs,1,0,1,1.0
BBlNB,0,1,1,0.0
BBlNN,2,0,2,1.0
BBlNP,1,0,1,1.0
BBlNb,1,1,2,0.5
BBlNn,0,1,1,0.0
BBlNs,1,0,1,1.0
BBlPB,0,1,1,0.0
BBlPN,1,0,1,1.0
BBlPS,0,1,1,0.0
BBlPb,1,0,1,1.0
BBlPm,1,0,1,1.0
BBlPs,1,0,1,1.0
BBlSS,1,0,1,1.0
BBlSh,0,0,0,
BBlSm,1,0,1,1.0
BBlbB,1,1,2,0.5
BBlbH,2,1,3,0.67
BBlbK,0,0,0,
BBlbN,0,1,1,0.0
BBlbb,1,0,1,1.0
BBlbm,1,0,1,1.0
BBlbn,0,1,1,0.0
BBlbs,1,0,1,1.0
BBllL,0,1,1,0.0
BBllN,1,0,1,1.0
BBlln,1,0,1,1.0
BBlmB,0,1,1,0.0
BBlmH,1,1,2,0.5
BBlmM,0,2,2,0.0
BBlmN,0,0,0,
BBlmP,1,0,1,1.0
BBlmb,1,1,2,0.5
BBlmm,1,0,1,1.0
BBlnD,0,1,1,0.0
BBlnH,0,0,0,
BBlnL,1,0,1,1.0
BBlnM,1,0,1,1.0
BBlnN,2,0,2,1.0
BBlnS,0,1,1,0.0
BBlnb,1,0,1,1.0
BBlnm,1,0,1,1.0
BBlsP,0,1,1,0.0
BBlsm,0,1,1,0.0
BBlss,0,1,1,0.0
BBmBS,0,1,1,0.0
BBmBb,1,0,1,1.0
BBmBh,1,0,1,1.0
BBmBm,1,1,2,0.5
BBmBn,2,0,2,1.0
BBmBs,1,0,1,1.0
BBmHL,1,0,1,1.0
BBmHM,3,1,4,0.75
BBmHP,0,1,1,0.0
BBmHb,1,0,1,1.0
BBmHh,1,1,2,0.5
BBmHn,1,0,1,1.0
BBmJP,0,0,0,
BBmJm,0,0,0,
BBmJn,1,0,1,1.0
BBmLP,2,0,2,1.0
BBmLS,1,0,1,1.0
BBmLm,0,1,1,0.0
BBmLs,0,0,0,
BBmMB,2,0,2,1.0
BBmMN,1,2,3,0.33
BBmMP,2,1,3,0.67
BBmMS,0,2,2,0.0
BBmMj,1,2,3,0.33
BBmMn,3,0,3,1.0
BBmMs,0,0,0,
BBmNB,1,0,1,1.0
BBmNK,0,1,1,0.0
BBmNN,1,1,2,0.5
BBmNP,1,2,3,0.33
BBmNS,0,1,1,0.0
BBmNb,0,2,2,0.0
BBmNh,0,1,1,0.0
BBmNm,1,1,2,0.5
BBmNn,3,0,3,1.0
BBmPB,1,0,1,1.0
BBmPL,2,0,2,1.0
BBmPM,0,2,2,0.0
BBmPN,1,1,2,0.5
BBmPP,3,1,4,0.75
BBmPS,1,2,3,0.33
BBmPb,1,0,1,1.0
BBmPh,0,0,0,
BBmPm,3,0,3,1.0
BBmPn,2,0,2,1.0
BBmPs,0,1,1,0.0
BBmSM,1,0,1,1.0
BBmSn,0,0,0,
BBmSs,0,2,2,0.0
BBmbJ,1,0,1,1.0
BBmbL,1,0,1,1.0
BBmbN,0,2,2,0.0
BBmbP,2,0,2,1.0
BBmbS,1,1,2,0.5
BBmbb,1,0,1,1.0
BBmbl,0,0,0,
BBmbm,1,0,1,1.0
BBmbn,1,1,2,0.5
BBmmB,1,0,1,1.0
BBmmL,0,0,0,
BBmmM,1,0,1,1.0
BBmmN,1,0,1,1.0
BBmmn,2,0,2,1.0
BBmnB,1,0,1,1.0
BBmnH,3,0,3,1.0
BBmnK,1,0,1,1.0
BBmnL,0,1,1,0.0
BBmnM,3,1,4,0.75
BBmnN,0,2,2,0.0
BBmnP,0,0,0,
BBmnS,0,3,3,0.0
BBmnb,1,0,1,1.0
BBmnl,1,0,1,1.0
BBmnm,0,1,1,0.0
BBmnn,0,1,1,0.0
BBmns,0,0,0,
BBmsB,0,1,1,0.0
BBmsH,0,1,1,0.0
