candlestick_code5,label_increase,label_decrease,occurrence,percentage
BBMnP,2,3,5,0.4
BBMnb,1,1,2,0.5
BBMnh,2,0,2,1.0
BBMnl,0,1,1,0.0
BBMnm,1,0,1,1.0
BBMnn,1,2,3,0.33
BBMns,0,1,1,0.0
BBMsH,1,0,1,1.0
BBMsN,1,0,1,1.0
BBMsP,1,0,1,1.0
BBMsb,0,1,1,0.0
BBMsl,0,1,1,0.0
BBMtN,1,0,1,1.0
BBMtS,0,1,1,0.0
BBNBM,1,1,2,0.5
BBNBP,1,0,1,1.0
BBNBS,1,0,1,1.0
BBNBb,1,1,2,0.5
BBNBm,1,1,2,0.5
BBNBt,0,2,2,0.0
BBNHM,0,1,1,0.0
BBNHb,0,0,0,
BBNHn,1,0,1,1.0
BBNKb,0,1,1,0.0
BBNLB,1,0,1,1.0
BBNLL,0,1,1,0.0
BBNLN,1,0,1,1.0
BBNLP,1,1,2,0.5
BBNLS,0,1,1,0.0
BBNLh,0,1,1,0.0
BBNLl,2,0,2,1.0
BBNLn,1,0,1,1.0
BBNMB,0,0,0,
BBNML,0,0,0,
BBNMN,1,1,2,0.5
BBNMS,1,1,2,0.5
BBNMb,0,1,1,0.0
BBNMh,0,1,1,0.0
BBNMm,1,0,1,1.0
BBNMn,0,0,0,
BBNMs,0,1,1,0.0
BBNNB,2,1,3,0.67
BBNNH,1,1,2,0.5
BBNNL,0,1,1,0.0
BBNNM,0,1,1,0.0
BBNNN,4,1,5,0.8
BBNNP,1,1,2,0.5
BBNNS,0,1,1,0.0
BBNNb,0,1,1,0.0
BBNNh,1,0,1,1.0
BBNNm,0,1,1,0.0
BBNNn,2,1,3,0.67
BBNPB,1,1,2,0.5
BBNPH,1,0,1,1.0
BBNPI,0,0,0,
BBNPL,1,0,1,1.0
BBNPM,3,1,4,0.75
BBNPN,2,5,7,0.29
BBNPP,6,1,7,0.86
BBNPS,0,1,1,0.0
BBNPb,2,1,3,0.67
BBNPl,0,1,1,0.0
BBNPm,3,1,4,0.75
BBNPn,1,3,4,0.25
BBNPs,1,1,2,0.5
BBNSB,0,0,0,
BBNSh,1,0,1,1.0
BBNSn,0,0,0,
BBNbB,1,0,1,1.0
BBNbH,0,1,1,0.0
BBNbI,0,1,1,0.0
BBNbM,0,1,1,0.0
BBNbN,1,1,2,0.5
BBNbP,0,2,2,0.0
BBNbS,1,0,1,1.0
BBNbb,1,0,1,1.0
BBNbl,0,2,2,0.0
BBNhB,0,2,2,0.0
BBNhM,1,0,1,1.0
BBNhN,0,1,1,0.0
BBNhP,2,2,4,0.5
BBNhS,0,2,2,0.0
BBNhb,1,0,1,1.0
BBNhh,1,0,1,1.0
BBNhn,0,2,2,0.0
BBNhs,0,1,1,0.0
BBNlH,0,1,1,0.0
BBNlL,1,0,1,1.0
BBNlM,0,1,1,0.0
BBNlN,0,0,0,
BBNlP,2,1,3,0.67
BBNlb,0,0,0,
BBNlm,0,0,0,
BBNln,0,1,1,0.0
BBNmB,0,1,1,0.0
BBNmJ,1,0,1,1.0
BBNmL,1,0,1,1.0
BBNmM,0,1,1,0.0
BBNmN,0,0,0,
BBNmP,1,1,2,0.5
BBNmb,2,1,3,0.67
BBNmm,1,0,1,1.0
BBNmn,0,1,1,0.0
BBNnB,1,0,1,1.0
BBNnH,0,0,0,
BBNnN,1,4,5,0.2
BBNnP,4,3,7,0.57
BBNnS,0,1,1,0.0
BBNnb,1,1,2,0.5
BBNnm,2,0,2,1.0
BBNnn,0,3,3,0.0
BBNns,0,2,2,0.0
BBNsB,1,0,1,1.0
BBNsH,0,1,1,0.0
BBNsM,0,0,0,
BBNsN,2,0,2,1.0
BBNsm,0,1,1,0.0
BBNsn,2,0,2,1.0
BBNtB,0,1,1,0.0
BBNtP,0,1,1,0.0
BBPBB,0,1,1,0.0
BBPBL,1,0,1,1.0
BBPBM,1,1,2,0.5
BBPBN,4,0,4,1.0
BBPBP,2,0,2,1.0
BBPBb,0,2,2,0.0
BBPBl,1,1,2,0.5
BBPBm,0,1,1,0.0
BBPBn,0,1,1,0.0
BBPDm,1,0,1,1.0
BBPHP,1,0,1,1.0
BBPHl,0,1,1,0.0
BBPHm,0,1,1,0.0
BBPHs,1,0,1,1.0
BBPKL,0,1,1,0.0
BBPKs,0,0,0,
BBPLM,0,1,1,0.0
BBPLN,1,0,1,1.0
BBPLS,1,0,1,1.0
BBPLb,0,1,1,0.0
BBPLl,1,1,2,0.5
BBPLn,2,0,2,1.0
BBPMB,0,1,1,0.0
BBPMM,2,3,5,0.4
BBPMN,0,3,3,0.0
BBPMP,0,1,1,0.0
BBPMS,0,1,1,0.0
BBPMb,3,1,4,0.75
BBPMh,0,1,1,0.0
BBPMm,2,1,3,0.67
BBPMn,1,0,1,1.0
BBPMs,0,2,2,0.0
BBPNB,1,0,1,1.0
BBPNM,0,2,2,0.0
BBPNN,0,2,2,0.0
BBPNP,3,1,4,0.75
BBPNS,1,3,4,0.25
BBPNb,0,2,2,0.0
BBPNm,1,0,1,1.0
BBPNn,1,1,2,0.5
BBPNt,1,0,1,1.0
BBPPD,0,1,1,0.0
BBPPK,1,0,1,1.0
BBPPL,2,1,3,0.67
BBPPM,1,1,2,0.5
BBPPN,0,2,2,0.0
BBPPP,2,0,2,1.0
BBPPS,0,2,2,0.0
BBPPb,4,2,6,0.67
BBPPl,1,1,2,0.5
BBPPm,0,0,0,
BBPPn,2,2,4,0.5
BBPPs,0,0,0,
BBPSN,0,1,1,0.0
BBPSP,0,1,1,0.0
BBPSS,0,0,0,
BBPSb,0,1,1,0.0
BBPSh,0,1,1,0.0
BBPSm,0,1,1,0.0
BBPSn,0,1,1,0.0
BBPSs,1,0,1,1.0
BBPbB,0,1,1,0.0
BBPbH,0,1,1,0.0
BBPbM,1,0,1,1.0
BBPbN,1,0,1,1.0
BBPbP,2,2,4,0.5
BBPbS,1,0,1,1.0
BBPbb,3,1,4,0.75
BBPbl,3,0,3,1.0
BBPbm,0,0,0,
BBPbn,1,3,4,0.25
BBPbs,0,1,1,0.0
BBPlM,0,2,2,0.0
BBPlN,1,1,2,0.5
BBPlP,0,1,1,0.0
BBPlb,1,0,1,1.0
BBPln,1,0,1,1.0
BBPls,1,1,2,0.5
BBPmB,1,1,2,0.5
BBPmH,1,1,2,0.5
BBPmJ,1,0,1,1.0
BBPmN,1,0,1,1.0
BBPmP,3,4,7,0.43
BBPmS,1,0,1,1.0
BBPmb,0,1,1,0.0
BBPmm,1,0,1,1.0
BBPmn,1,1,2,0.5
BBPms,0,1,1,0.0
BBPnB,0,0,0,
BBPnH,0,1,1,0.0
BBPnM,0,1,1,0.0
BBPnN,0,1,1,0.0
BBPnP,1,4,5,0.2
BBPnb,2,2,4,0.5
BBPnl,1,1,2,0.5
BBPnm,1,1,2,0.5
BBPsB,0,1,1,0.0
BBPsH,0,1,1,0.0
BBPsN,2,1,3,0.67
BBPsP,1,1,2,0.5
BBPsS,0,0,0,
BBPsb,1,0,1,1.0
BBPsl,0,1,1,0.0
BBPsm,0,1,1,0.0
BBPsn,0,1,1,0.0
BBPss,0,1,1,0.0
BBPtP,0,1,1,0.0
BBSBM,0,1,1,0.0
BBSBn,2,0,2,1.0
BBSDb,1,0,1,1.0
BBSMB,0,1,1,0.0
BBSMP,1,0,1,1.0
BBSMS,0,1,1,0.0
BBSMn,0,1,1,0.0
BBSNM,1,0,1,1.0
BBSNN,1,0,1,1.0
BBSNP,0,0,0,
BBSNS,0,1,1,0.0
BBSNb,0,1,1,0.0
BBSNm,0,1,1,0.0
BBSNn,1,0,1,1.0
BBSPM,0,2,2,0.0
BBSPP,0,1,1,0.0
BBSPl,1,0,1,1.0
BBSPn,0,2,2,0.0
BBSPs,0,1,1,0.0
BBSSB,0,1,1,0.0
BBSSN,1,0,1,1.0
BBSSP,1,1,2,0.5
BBSSb,1,0,1,1.0
BBSSn,0,0,0,
BBSbL,0,1,1,0.0
BBSbN,0,3,3,0.0
BBSbP,0,1,1,0.0
BBSbb,0,1,1,0.0
BBShB,1,0,1,1.0
BBShP,0,2,2,0.0
BBShS,1,0,1,1.0
BBShb,0,1,1,0.0
BBShm,0,0,0,
BBShn,1,1,2,0.5
BBShs,1,0,1,1.0
BBSlH,0,0,0,
BBSmH,1,0,1,1.0
BBSmL,0,0,0,
BBSmN,1,0,1,1.0
BBSmP,1,0,1,1.0
BBSnI,0,1,1,0.0
BBSnN,0,1,1,0.0
BBSnb,1,0,1,1.0
BBSnl,1,0,1,1.0
BBSnm,0,1,1,0.0
BBSnn,1,0,1,1.0
BBSns,1,1,2,0.5
BBSsB,0,1,1,0.0
BBSsH,1,0,1,1.0
BBSsP,2,0,2,1.0
BBSsl,0,0,0,
BBSsm,0,0,0,
BBbBB,2,0,2,1.0
BBbBM,1,0,1,1.0
BBbBP,0,2,2,0.0
BBbBS,0,1,1,0.0
BBbBb,1,0,1,1.0
BBbBj,0,1,1,0.0
BBbBl,1,0,1,1.0
BBbBn,2,1,3,0.67
BBbBs,0,1,1,0.0
BBbHM,0,1,1,0.0
BBbHN,0,2,2,0.0
BBbHS,1,0,1,1.0
BBbHh,0,0,0,
BBbIB,0,0,0,
BBbIP,0,1,1,0.0
BBbIs,0,0,0,
BBbJB,1,0,1,1.0
BBbJH,0,0,0,
BBbJL,0,1,1,0.0
BBbJh,1,0,1,1.0
BBbJn,0,1,1,0.0
BBbJs,0,1,1,0.0
BBbKh,1,0,1,1.0
BBbLL,1,0,1,1.0
BBbLP,0,1,1,0.0
BBbLS,0,1,1,0.0
BBbLb,0,1,1,0.0
BBbLj,0,0,0,
BBbLm,0,1,1,0.0
BBbLn,0,2,2,0.0
BBbLs,1,1,2,0.5
BBbLt,0,1,1,0.0
BBbMB,0,1,1,0.0
BBbMM,1,1,2,0.5
BBbMN,2,2,4,0.5
BBbMP,1,0,1,1.0
BBbMS,1,0,1,1.0
BBbMb,1,1,2,0.5
BBbMh,0,1,1,0.0
BBbMm,1,0,1,1.0
BBbMn,1,1,2,0.5
BBbNB,0,1,1,0.0
BBbNH,1,0,1,1.0
BBbNL,2,0,2,1.0
BBbNM,1,0,1,1.0
BBbNN,0,3,3,0.0
BBbNS,0,1,1,0.0
BBbNb,4,0,4,1.0
BBbNh,1,0,1,1.0
BBbNm,3,0,3,1.0
BBbNn,1,1,2,0.5
BBbNs,2,0,2,1.0
BBbPB,0,1,1,0.0
BBbPL,0,1,1,0.0
BBbPM,1,2,3,0.33
BBbPN,3,1,4,0.75
BBbPP,0,0,0,
BBbPS,2,0,2,1.0
BBbPb,1,0,1,1.0
BBbPl,3,0,3,1.0
BBbPn,2,0,2,1.0
BBbPs,1,0,1,1.0
BBbSH,0,1,1,0.0
BBbSM,1,1,2,0.5
BBbSN,1,0,1,1.0
BBbSb,0,1,1,0.0
BBbSl,0,1,1,0.0
BBbSm,1,0,1,1.0
BBbSn,0,0,0,
BBbbB,3,0,3,1.0
BBbbL,1,1,2,0.5
BBbbM,1,1,2,0.5
BBbbN,1,0,1,1.0
BBbbP,0,2,2,0.0
BBbbS,0,0,0,
BBbbb,4,2,6,0.67
BBbbl,1,1,2,0.5
BBbbm,2,1,3,0.67
BBbbn,0,2,2,0.0
BBbbs,0,1,1,0.0
BBblB,1,2,3,0.33
BBblN,1,0,1,1.0
BBblP,1,1,2,0.5
BBblm,0,1,1,0.0
BBbln,0,0,0,
BBbmB,0,2,2,0.0
BBbmJ,0,1,1,0.0
BBbmM,1,0,1,1.0
BBbmP,2,0,2,1.0
BBbmS,1,0,1,1.0
BBbmb,1,0,1,1.0
BBbmm,0,0,0,
BBbmn,1,1,2,0.5
BBbms,0,1,1,0.0
BBbnB,1,1,2,0.5
BBbnH,3,0,3,1.0
BBbnI,1,0,1,1.0
BBbnM,0,2,2,0.0
BBbnN,2,2,4,0.5
BBbnP,3,1,4,0.75
BBbnb,2,0,2,1.0
BBbnl,2,0,2,1.0
BBbnm,1,1,2,0.5
BBbnn,1,1,2,0.5
BBbns,1,1,2,0.5
BBbsH,2,0,2,1.0
BBbsI,0,1,1,0.0
BBbsN,1,1,2,0.5
BBbsP,1,0,1,1.0
BBbsS,0,0,0,
BBbss,0,0,0,
BBhBP,1,0,1,1.0
BBhLh,0,1,1,0.0
BBhNM,0,1,1,0.0
BBhNP,1,1,2,0.5
BBhNS,1,0,1,1.0
BBhPM,1,1,2,0.5
BBhPP,0,2,2,0.0
BBhPn,1,0,1,1.0
BBhSL,0,1,1,0.0
BBhSs,1,0,1,1.0
BBhbB,0,0,0,
BBhbH,1,0,1,1.0
BBhbM,0,1,1,0.0
BBhbb,0,1,1,0.0
BBhhM,1,0,1,1.0
BBhhP,1,0,1,1.0
BBhhm,1,0,1,1.0
BBhlH,0,1,1,0.0
BBhnM,1,0,1,1.0
BBhnN,0,2,2,0.0
BBhsH,0,1,1,0.0
BBhsM,1,0,1,1.0
BBjBM,0,1,1,0.0
BBjBl,1,0,1,1.0
BBjBn,1,1,2,0.5
BBjBs,0,1,1,0.0
BBjHS,1,0,1,1.0
BBjLN,0,1,1,0.0
BBjLP,0,1,1,0.0
BBjLh,0,0,0,
BBjLn,0,1,1,0.0
BBjML,0,0,0,
BBjMN,0,0,0,
BBjMh,2,0,2,1.0
BBjMj,0,1,1,0.0
BBjMl,0,1,1,0.0
BBjNL,0,1,1,0.0
BBjNN,0,1,1,0.0
BBjNP,0,1,1,0.0
BBjNb,0,0,0,
BBjPB,1,0,1,1.0
BBjPM,1,1,2,0.5
BBjPN,1,0,1,1.0
BBjPP,0,0,0,
BBjPh,0,1,1,0.0
BBjPn,1,0,1,1.0
BBjSD,1,0,1,1.0
BBjSN,1,1,2,0.5
BBjSb,1,0,1,1.0
BBjSm,0,1,1,0.0
BBjbB,1,0,1,1.0
BBjbP,0,0,0,
BBjbb,0,2,2,0.0
BBjbl,0,1,1,0.0
BBjbm,0,1,1,0.0
BBjbn,2,0,2,1.0
BBjhS,0,1,1,0.0
BBjhb,1,0,1,1.0
BBjlH,0,1,1,0.0
BBjlN,1,1,2,0.5
BBjlm,1,1,2,0.5
BBjln,1,0,1,1.0
BBjls,0,1,1,0.0
BBjmM,0,1,1,0.0
BBjmN,0,0,0,
BBjmP,0,1,1,0.0
BBjnH,1,0,1,1.0
BBjnL,0,2,2,0.0
BBjnM,0,1,1,0.0
BBjnN,0,2,2,0.0
BBjnP,1,0,1,1.0
BBjnS,1,0,1,1.0
BBjnh,0,1,1,0.0
BBjnn,0,0,0,
BBjsH,1,0,1,1.0
BBjsL,0,0,0,
BBjsn,0,1,1,0.0
BBjtP,1,0,1,1.0
BBlBK,0,1,1,0.0
BBlBN,1,0,1,1.0
BBlBn,0,1,1,0.0
BBlBs,0,1,1,0.0
BBlHL,0,1,1,0.0
BBlHP,0,1,1,0.0
BBlHh,1,0,1,1.0
BBlHn,0,1,1,0.0
BBlIl,0,1,1,0.0
BBlLN,0,1,1,0.0
BBlLP,0,1,1,0.0
BBlMM,0,0,0,
BBlMP,1,0,1,1.0
BBlMb,0,1,1,0.0
BBlMj,0,1,1,0.0
BBlNP,1,0,1,1.0
BBlNb,0,0,0,
BBlNh,0,1,1,0.0
BBlNm,1,0,1,1.0
BBlNn,1,0,1,1.0
BBlPB,0,1,1,0.0
BBlPD,0,0,0,
BBlPL,1,0,1,1.0
BBlPP,2,1,3,0.67
BBlPn,1,0,1,1.0
BBlSb,1,0,1,1.0
BBlSh,0,1,1,0.0
BBlSm,1,0,1,1.0
BBlSs,0,1,1,0.0
BBlbB,0,1,1,0.0
BBlbM,2,0,2,1.0
BBlbN,1,1,2,0.5
BBlbP,2,0,2,1.0
BBlbl,1,0,1,1.0
BBlbm,0,2,2,0.0
BBlbn,1,0,1,1.0
BBlbs,0,1,1,0.0
BBllP,1,0,1,1.0
BBlll,1,0,1,1.0
BBlmL,0,1,1,0.0
BBlmM,1,0,1,1.0
