candlestick_code5,label_increase,label_decrease,occurrence,percentage
BBBbB,2,3,5,0.4
BBBbH,1,0,1,1.0
BBBbL,0,1,1,0.0
BBBbM,2,2,4,0.5
BBBbN,2,5,7,0.29
BBBbP,5,7,12,0.42
BBBbS,0,2,2,0.0
BBBbb,2,1,3,0.67
BBBbn,1,0,1,1.0
BBBbs,0,1,1,0.0
BBBhB,0,1,1,0.0
BBBhN,1,0,1,1.0
BBBhP,0,1,1,0.0
BBBjH,0,1,1,0.0
BBBjN,1,0,1,1.0
BBBjP,1,0,1,1.0
BBBjS,0,1,1,0.0
BBBjm,0,1,1,0.0
BBBlH,1,0,1,1.0
BBBlM,0,0,0,
BBBlm,2,0,2,1.0
BBBln,1,0,1,1.0
BBBmB,2,1,3,0.67
BBBmD,1,0,1,1.0
BBBmH,0,2,2,0.0
BBBmJ,0,1,1,0.0
BBBmL,0,0,0,
BBBmM,1,2,3,0.33
BBBmN,1,3,4,0.25
BBBmP,3,3,6,0.5
BBBmS,1,1,2,0.5
BBBmb,1,0,1,1.0
BBBmm,1,0,1,1.0
BBBmn,2,1,3,0.67
BBBms,0,1,1,0.0
BBBnB,4,0,4,1.0
BBBnH,0,0,0,
BBBnI,0,1,1,0.0
BBBnM,1,0,1,1.0
BBBnN,2,3,5,0.4
BBBnP,0,4,4,0.0
BBBnb,1,2,3,0.33
BBBnh,0,0,0,
BBBnl,1,0,1,1.0
BBBnm,1,0,1,1.0
BBBnn,5,4,9,0.56
BBBns,2,2,4,0.5
BBBsB,1,1,2,0.5
BBBsN,0,2,2,0.0
BBBsP,0,2,2,0.0
BBBsS,1,0,1,1.0
BBBsm,1,0,1,1.0
BBBtN,1,1,2,0.5
BBBtb,0,1,1,0.0
BBBts,1,0,1,1.0
BBDBM,1,1,2,0.5
BBDBb,0,1,1,0.0
BBDDM,1,0,1,1.0
BBDDN,0,1,1,0.0
BBDDS,0,0,0,
BBDDs,1,0,1,1.0
BBDHB,0,1,1,0.0
BBDHN,1,0,1,1.0
BBDHb,1,0,1,1.0
BBDHm,1,0,1,1.0
BBDHn,1,0,1,1.0
BBDIn,0,1,1,0.0
BBDLB,0,1,1,0.0
BBDLS,0,1,1,0.0
BBDLh,0,1,1,0.0
BBDMm,1,0,1,1.0
BBDNP,1,0,1,1.0
BBDPB,0,0,0,
BBDPP,0,1,1,0.0
BBDPl,0,1,1,0.0
BBDPm,0,1,1,0.0
BBDPn,1,0,1,1.0
BBDSP,0,0,0,
BBDbL,0,1,1,0.0
BBDbm,1,1,2,0.5
BBDlP,0,0,0,
BBDmN,1,1,2,0.5
BBDmP,2,0,2,1.0
BBDmS,2,0,2,1.0
BBDnn,1,0,1,1.0
BBDsM,1,0,1,1.0
BBDsS,1,1,2,0.5
BBDss,1,1,2,0.5
BBHMB,0,1,1,0.0
BBHNn,1,0,1,1.0
BBHPm,0,0,0,
BBKBS,0,0,0,
BBKDn,1,0,1,1.0
BBKHM,0,1,1,0.0
BBKMh,0,0,0,
BBKNB,1,0,1,1.0
BBKPB,1,0,1,1.0
BBKPP,1,0,1,1.0
BBKPS,0,1,1,0.0
BBKSP,1,0,1,1.0
BBKSs,0,2,2,0.0
BBKbN,0,0,0,
BBKhh,1,0,1,1.0
BBKhl,1,0,1,1.0
BBKhn,1,0,1,1.0
BBKlM,0,1,1,0.0
BBKmM,0,1,1,0.0
BBKmP,0,1,1,0.0
BBKsN,0,0,0,
BBKsS,1,0,1,1.0
BBLBB,0,1,1,0.0
BBLBD,1,0,1,1.0
BBLBL,0,1,1,0.0
BBLBP,0,0,0,
BBLBh,0,1,1,0.0
BBLBm,1,1,2,0.5
BBLBn,0,1,1,0.0
BBLDD,1,0,1,1.0
BBLDn,0,1,1,0.0
BBLLM,0,1,1,0.0
BBLMB,2,0,2,1.0
BBLMM,1,0,1,1.0
BBLMP,1,0,1,1.0
BBLMb,0,1,1,0.0
BBLMh,1,0,1,1.0
BBLMm,1,0,1,1.0
BBLMs,1,0,1,1.0
BBLND,0,1,1,0.0
BBLNP,0,1,1,0.0
BBLNh,0,1,1,0.0
BBLNm,0,1,1,0.0
BBLNs,0,1,1,0.0
BBLPB,0,2,2,0.0
BBLPH,1,0,1,1.0
BBLPN,1,1,2,0.5
BBLPP,0,0,0,
BBLPS,1,0,1,1.0
BBLPb,1,0,1,1.0
BBLPm,0,0,0,
BBLPn,0,1,1,0.0
BBLbB,1,1,2,0.5
BBLbN,0,1,1,0.0
BBLbP,0,1,1,0.0
BBLbm,1,0,1,1.0
BBLhB,1,1,2,0.5
BBLhI,0,0,0,
BBLhm,0,0,0,
BBLjB,0,0,0,
BBLjP,1,0,1,1.0
BBLjS,1,1,2,0.5
BBLjn,1,0,1,1.0
BBLlB,0,1,1,0.0
BBLlH,0,1,1,0.0
BBLls,0,1,1,0.0
BBLmN,0,1,1,0.0
BBLmP,0,1,1,0.0
BBLmb,0,0,0,
BBLmm,0,1,1,0.0
BBLmn,0,1,1,0.0
BBLms,1,0,1,1.0
BBLnB,0,1,1,0.0
BBLnH,0,1,1,0.0
BBLnP,0,2,2,0.0
BBLnS,1,0,1,1.0
BBLnb,1,1,2,0.5
BBLnm,2,1,3,0.67
BBLnn,0,2,2,0.0
BBLns,0,1,1,0.0
BBLsN,1,1,2,0.5
BBLsS,0,1,1,0.0
BBLsn,0,1,1,0.0
BBLtP,1,1,2,0.5
BBLtb,1,0,1,1.0
BBMBB,0,1,1,0.0
BBMBK,0,2,2,0.0
BBMBM,1,2,3,0.33
BBMBP,2,0,2,1.0
BBMBb,1,1,2,0.5
BBMBm,3,0,3,1.0
BBMBn,1,2,3,0.33
BBMBt,0,1,1,0.0
BBMDD,0,1,1,0.0
BBMLN,0,2,2,0.0
BBMLh,0,0,0,
BBMLm,0,1,1,0.0
BBMMB,1,6,7,0.14
BBMMb,2,2,4,0.5
BBMMh,1,0,1,1.0
BBMMm,2,2,4,0.5
BBMMn,2,3,5,0.4
BBMNB,0,1,1,0.0
BBMNH,0,1,1,0.0
BBMNL,0,1,1,0.0
BBMNM,0,1,1,0.0
BBMNN,3,0,3,1.0
BBMNP,0,2,2,0.0
BBMNS,0,1,1,0.0
BBMNm,1,0,1,1.0
BBMNn,3,1,4,0.75
BBMNt,1,0,1,1.0
BBMPB,1,0,1,1.0
BBMPM,2,0,2,1.0
BBMPN,1,1,2,0.5
BBMPP,2,3,5,0.4
BBMPb,2,2,4,0.5
BBMPl,0,2,2,0.0
BBMPm,2,1,3,0.67
BBMPn,1,0,1,1.0
BBMPs,1,0,1,1.0
BBMSB,1,1,2,0.5
BBMSH,1,0,1,1.0
BBMSP,3,0,3,1.0
BBMSh,0,1,1,0.0
BBMSm,2,0,2,1.0
BBMSs,2,0,2,1.0
BBMbD,0,1,1,0.0
BBMbH,0,0,0,
BBMbJ,0,1,1,0.0
BBMbL,2,2,4,0.5
BBMbM,1,1,2,0.5
BBMbN,0,2,2,0.0
BBMbP,2,0,2,1.0
BBMbS,0,1,1,0.0
BBMbb,1,1,2,0.5
BBMbl,0,1,1,0.0
BBMbn,1,0,1,1.0
BBMbs,0,1,1,0.0
BBMhB,1,0,1,1.0
BBMhM,0,0,0,
BBMhP,0,1,1,0.0
BBMhS,0,1,1,0.0
BBMhb,1,2,3,0.33
BBMhh,1,0,1,1.0
BBMhl,1,0,1,1.0
BBMhm,0,1,1,0.0
BBMhn,1,0,1,1.0
BBMjB,1,0,1,1.0
BBMjH,1,0,1,1.0
BBMjI,0,1,1,0.0
BBMjM,0,1,1,0.0
BBMjP,1,0,1,1.0
BBMjn,1,1,2,0.5
BBMlI,1,0,1,1.0
BBMlM,1,0,1,1.0
BBMln,1,1,2,0.5
BBMls,1,1,2,0.5
BBMmB,2,1,3,0.67
BBMmH,2,1,3,0.67
BBMmM,2,1,3,0.67
BBMmN,0,3,3,0.0
BBMmS,2,0,2,1.0
BBMmb,1,2,3,0.33
BBMmm,4,0,4,1.0
BBMmn,0,1,1,0.0
BBMms,0,4,4,0.0
BBMnB,3,2,5,0.6
BBMnH,0,1,1,0.0
BBMnK,0,0,0,
BBMnM,0,1,1,0.0
BBMnN,1,3,4,0.25
BBMnP,0,0,0,
BBMnS,1,1,2,0.5
BBMnb,0,1,1,0.0
BBMnl,1,1,2,0.5
BBMnm,1,1,2,0.5
BBMnn,6,1,7,0.86
BBMns,2,0,2,1.0
BBMsL,1,0,1,1.0
BBMsM,0,0,0,
BBMsP,0,0,0,
BBMsS,0,1,1,0.0
BBMsb,0,0,0,
BBMsl,0,1,1,0.0
BBMss,1,1,2,0.5
BBMtS,1,0,1,1.0
BBNBB,0,3,3,0.0
BBNBM,0,2,2,0.0
BBNBN,2,1,3,0.67
BBNBP,0,1,1,0.0
BBNBb,0,1,1,0.0
BBNBl,0,1,1,0.0
BBNBm,1,0,1,1.0
BBNBn,2,2,4,0.5
BBNBs,1,0,1,1.0
BBNDH,0,1,1,0.0
BBNDN,0,1,1,0.0
BBNDS,0,1,1,0.0
BBNDb,1,0,1,1.0
BBNHN,1,1,2,0.5
BBNHl,1,0,1,1.0
BBNIb,0,1,1,0.0
BBNKB,1,0,1,1.0
BBNLM,0,2,2,0.0
BBNLN,0,1,1,0.0
BBNLh,0,1,1,0.0
BBNLl,1,0,1,1.0
BBNLn,1,0,1,1.0
BBNMB,0,3,3,0.0
BBNMD,1,0,1,1.0
BBNML,0,1,1,0.0
BBNMM,2,1,3,0.67
BBNMN,1,0,1,1.0
BBNMP,2,0,2,1.0
BBNMb,0,0,0,
BBNMh,0,1,1,0.0
BBNMj,1,0,1,1.0
BBNMl,1,0,1,1.0
BBNMm,2,0,2,1.0
BBNMn,1,0,1,1.0
BBNMs,1,1,2,0.5
BBNND,0,0,0,
BBNNK,1,0,1,1.0
BBNNL,0,1,1,0.0
BBNNM,1,0,1,1.0
BBNNN,0,0,0,
BBNNP,4,2,6,0.67
BBNNS,2,2,4,0.5
BBNNb,2,1,3,0.67
BBNNm,3,0,3,1.0
BBNNn,1,5,6,0.17
BBNNs,1,1,2,0.5
BBNPB,1,1,2,0.5
BBNPD,1,0,1,1.0
BBNPH,2,0,2,1.0
BBNPI,1,0,1,1.0
BBNPM,2,1,3,0.67
BBNPN,0,1,1,0.0
BBNPP,1,1,2,0.5
BBNPS,1,0,1,1.0
BBNPb,1,2,3,0.33
BBNPh,0,0,0,
BBNPm,1,5,6,0.17
BBNPn,1,4,5,0.2
BBNSB,1,1,2,0.5
BBNSL,1,1,2,0.5
BBNSM,1,0,1,1.0
BBNSN,1,0,1,1.0
BBNSP,1,0,1,1.0
BBNSl,0,0,0,
BBNSm,0,3,3,0.0
BBNSn,0,1,1,0.0
BBNSs,1,1,2,0.5
BBNbB,1,0,1,1.0
BBNbH,0,0,0,
BBNbI,1,0,1,1.0
BBNbJ,1,0,1,1.0
BBNbK,1,0,1,1.0
BBNbN,2,1,3,0.67
BBNbP,4,0,4,1.0
BBNbS,1,0,1,1.0
BBNbn,1,0,1,1.0
BBNbs,1,1,2,0.5
BBNhB,2,1,3,0.67
BBNhP,0,1,1,0.0
BBNhb,2,1,3,0.67
BBNhm,1,1,2,0.5
BBNhs,0,1,1,0.0
BBNlI,0,0,0,
BBNlN,0,1,1,0.0
BBNlP,2,1,3,0.67
BBNlb,0,1,1,0.0
BBNls,1,1,2,0.5
BBNmB,0,2,2,0.0
BBNmH,1,1,2,0.5
BBNmI,1,0,1,1.0
BBNmM,1,2,3,0.33
BBNmN,1,1,2,0.5
BBNmP,1,1,2,0.5
BBNmS,1,2,3,0.33
BBNmb,2,3,5,0.4
BBNml,0,0,0,
BBNmm,2,3,5,0.4
BBNmn,2,2,4,0.5
BBNms,0,1,1,0.0
BBNnB,0,0,0,
BBNnD,0,0,0,
BBNnH,1,3,4,0.25
BBNnI,1,0,1,1.0
BBNnK,1,0,1,1.0
BBNnL,0,1,1,0.0
BBNnM,0,3,3,0.0
BBNnN,1,2,3,0.33
BBNnP,0,1,1,0.0
BBNnS,1,2,3,0.33
BBNnb,0,2,2,0.0
BBNnl,0,1,1,0.0
BBNnm,2,4,6,0.33
BBNnn,3,2,5,0.6
BBNns,0,4,4,0.0
BBNsB,1,0,1,1.0
BBNsD,0,1,1,0.0
BBNsI,1,0,1,1.0
BBNsL,0,0,0,
BBNsM,0,1,1,0.0
BBNsN,2,1,3,0.67
BBNsP,4,2,6,0.67
BBNsS,0,1,1,0.0
BBNsb,1,0,1,1.0
BBNsm,0,1,1,0.0
BBNss,1,0,1,1.0
BBNtB,0,1,1,0.0
BBNtH,0,1,1,0.0
BBNtM,0,1,1,0.0
BBNtP,0,1,1,0.0
BBNtb,0,1,1,0.0
BBNtn,0,1,1,0.0
BBPBB,1,4,5,0.2
BBPBD,1,0,1,1.0
BBPBN,0,2,2,0.0
BBPBP,5,2,7,0.71
BBPBS,1,0,1,1.0
BBPBb,1,0,1,1.0
BBPBh,0,1,1,0.0
BBPBl,1,0,1,1.0
BBPBm,1,0,1,1.0
BBPBn,3,1,4,0.75
BBPBt,0,2,2,0.0
BBPDH,1,0,1,1.0
BBPDM,1,0,1,1.0
BBPDP,0,1,1,0.0
BBPDn,0,1,1,0.0
BBPDs,0,1,1,0.0
BBPHH,0,1,1,0.0
BBPHK,0,0,0,
BBPHM,0,1,1,0.0
BBPHP,1,1,2,0.5
BBPHl,0,0,0,
BBPHm,1,0,1,1.0
BBPHn,2,1,3,0.67
BBPHs,1,0,1,1.0
BBPIB,1,0,1,1.0
BBPIS,0,0,0,
BBPIb,0,1,1,0.0
BBPKN,1,0,1,1.0
BBPKl,0,1,1,0.0
BBPKm,1,0,1,1.0
BBPKs,0,1,1,0.0
BBPLB,0,2,2,0.0
BBPLN,0,1,1,0.0
BBPLP,1,1,2,0.5
BBPLh,0,0,0,
BBPLl,0,1,1,0.0
BBPLn,0,2,2,0.0
BBPMB,1,1,2,0.5
BBPML,1,0,1,1.0
BBPMM,2,2,4,0.5
BBPMN,1,0,1,1.0
BBPMP,1,3,4,0.25
BBPMb,1,2,3,0.33
BBPMh,1,0,1,1.0
BBPMl,0,1,1,0.0
BBPMm,1,2,3,0.33
BBPMn,2,0,2,1.0
BBPMs,1,0,1,1.0
BBPNB,2,2,4,0.5
BBPNH,1,0,1,1.0
BBPNL,0,0,0,
BBPNM,1,1,2,0.5
BBPNN,1,3,4,0.25
BBPNP,2,4,6,0.33
BBPNS,1,1,2,0.5
BBPNb,1,2,3,0.33
BBPNl,1,0,1,1.0
BBPNm,3,3,6,0.5
BBPNn,1,1,2,0.5
BBPNs,2,1,3,0.67
BBPNt,1,0,1,1.0
BBPPB,2,1,3,0.67
BBPPD,0,0,0,
BBPPH,0,2,2,0.0
BBPPL,3,1,4,0.75
BBPPM,1,3,4,0.25
BBPPN,0,6,6,0.0
BBPPP,2,1,3,0.67
BBPPS,1,2,3,0.33
BBPPb,2,1,3,0.67
BBPPl,3,0,3,1.0
BBPPm,1,4,5,0.2
BBPPn,1,4,5,0.2
BBPPs,1,0,1,1.0
BBPPt,0,1,1,0.0
BBPSB,0,3,3,0.0
BBPSL,2,0,2,1.0
BBPSM,0,1,1,0.0
BBPSN,1,2,3,0.33
BBPSP,1,1,2,0.5
BBPSS,1,2,3,0.33
BBPSb,1,2,3,0.33
BBPSh,1,0,1,1.0
BBPSl,1,0,1,1.0
BBPSm,3,1,4,0.75
BBPSn,1,0,1,1.0
BBPSs,0,2,2,0.0
BBPbB,1,2,3,0.33
BBPbH,0,1,1,0.0
BBPbJ,1,0,1,1.0
BBPbM,0,2,2,0.0
BBPbN,0,1,1,0.0
BBPbP,2,1,3,0.67
BBPbb,0,1,1,0.0
BBPbm,0,1,1,0.0
BBPbn,2,2,4,0.5
BBPbs,1,1,2,0.5
BBPhB,0,0,0,
BBPhD,1,0,1,1.0
BBPhN,0,1,1,0.0
BBPhP,1,0,1,1.0
BBPhm,0,2,2,0.0
BBPlH,0,0,0,
BBPlJ,1,0,1,1.0
BBPlM,0,1,1,0.0
BBPlN,1,1,2,0.5
BBPlP,1,0,1,1.0
BBPlS,0,1,1,0.0
BBPlm,0,2,2,0.0
BBPln,1,1,2,0.5
BBPls,0,2,2,0.0
BBPmB,1,1,2,0.5
BBPmD,0,1,1,0.0
BBPmH,0,1,1,0.0
BBPmL,0,1,1,0.0
BBPmM,1,2,3,0.33
BBPmN,2,0,2,1.0
BBPmP,0,1,1,0.0
BBPmS,3,2,5,0.6
BBPmb,0,2,2,0.0
BBPml,1,1,2,0.5
BBPmm,2,1,3,0.67
BBPmn,2,1,3,0.67
BBPms,1,0,1,1.0
BBPnB,0,1,1,0.0
BBPnD,0,2,2,0.0
BBPnL,1,1,2,0.5
BBPnM,1,1,2,0.5
BBPnN,3,1,4,0.75
BBPnP,3,1,4,0.75
BBPnb,2,2,4,0.5
BBPnl,1,0,1,1.0
BBPnm,1,0,1,1.0
BBPnn,3,0,3,1.0
BBPns,1,0,1,1.0
BBPsB,1,0,1,1.0
BBPsD,0,1,1,0.0
BBPsH,0,1,1,0.0
BBPsM,0,1,1,0.0
BBPsN,0,1,1,0.0
BBPsP,0,1,1,0.0
BBPsn,2,0,2,1.0
BBPss,0,1,1,0.0
BBPtL,0,2,2,0.0
BBPtt,1,0,1,1.0
BBSBK,0,1,1,0.0
BBSBS,0,1,1,0.0
BBSBl,1,2,3,0.33
BBSBm,1,0,1,1.0
BBSBn,1,2,3,0.33
BBSBs,2,1,3,0.67
BBSDL,0,0,0,
BBSDP,1,0,1,1.0
BBSHP,0,1,1,0.0
BBSHb,0,1,1,0.0
BBSLM,1,1,2,0.5
BBSLP,1,0,1,1.0
BBSLh,0,0,0,
BBSMB,1,0,1,1.0
BBSMD,1,0,1,1.0
BBSMM,2,1,3,0.67
BBSMN,0,1,1,0.0
BBSMS,1,0,1,1.0
BBSMh,1,0,1,1.0
BBSMm,0,0,0,
BBSNL,0,1,1,0.0
BBSNN,1,3,4,0.25
BBSNS,0,1,1,0.0
BBSNb,1,1,2,0.5
BBSNm,4,2,6,0.67
BBSNn,1,2,3,0.33
BBSPB,1,0,1,1.0
BBSPK,0,1,1,0.0
BBSPM,0,0,0,
BBSPP,1,1,2,0.5
BBSPS,0,0,0,
BBSPl,0,1,1,0.0
BBSPm,0,3,3,0.0
BBSPn,0,1,1,0.0
BBSPs,0,1,1,0.0
BBSSH,1,0,1,1.0
BBSSM,0,1,1,0.0
BBSSP,0,1,1,0.0
BBSSS,1,0,1,1.0
BBSSb,1,1,2,0.5
BBSSh,1,0,1,1.0
BBSSl,1,0,1,1.0
BBSSm,0,1,1,0.0
BBSSn,0,0,0,
BBSbH,0,1,1,0.0
BBSbM,1,0,1,1.0
BBSbN,1,0,1,1.0
BBSbP,0,1,1,0.0
BBSbb,1,1,2,0.5
BBSbm,1,0,1,1.0
BBSbn,1,0,1,1.0
BBSbs,0,1,1,0.0
BBShB,0,1,1,0.0
BBShM,0,1,1,0.0
BBShN,0,1,1,0.0
BBShS,1,0,1,1.0
BBShh,0,1,1,0.0
BBShm,1,0,1,1.0
BBSlN,1,0,1,1.0
BBSlb,2,0,2,1.0
BBSmB,0,1,1,0.0
BBSmD,0,0,0,
BBSmL,1,0,1,1.0
BBSmM,1,1,2,0.5
BBSmN,1,0,1,1.0
BBSmP,1,0,1,1.0
BBSmb,1,0,1,1.0
BBSmn,1,0,1,1.0
BBSms,1,0,1,1.0
BBSnK,1,0,1,1.0
BBSnM,1,1,2,0.5
BBSnN,0,1,1,0.0
BBSnP,1,0,1,1.0
BBSnl,1,1,2,0.5
BBSns,0,1,1,0.0
BBSsH,2,0,2,1.0
BBSsN,0,1,1,0.0
BBSsP,0,1,1,0.0
BBSsS,0,1,1,0.0
BBSsm,0,1,1,0.0
BBSsn,1,0,1,1.0
BBSss,1,1,2,0.5
BBStn,0,1,1,0.0
BBbBB,0,4,4,0.0
BBbBD,0,1,1,0.0
BBbBL,1,0,1,1.0
BBbBM,1,0,1,1.0
BBbBN,0,2,2,0.0
BBbBP,1,1,2,0.5
BBbBS,1,2,3,0.33
BBbBh,1,0,1,1.0
BBbBj,0,1,1,0.0
BBbBl,1,0,1,1.0
BBbBm,2,0,2,1.0
BBbBn,1,1,2,0.5
BBbDB,0,0,0,
BBbHB,1,1,2,0.5
BBbHL,0,1,1,0.0
BBbHM,1,0,1,1.0
BBbHP,0,0,0,
BBbHn,0,1,1,0.0
BBbIn,1,0,1,1.0
BBbJM,1,0,1,1.0
BBbJN,0,2,2,0.0
BBbJP,0,1,1,0.0
BBbKM,0,1,1,0.0
BBbKS,0,1,1,0.0
BBbLL,0,1,1,0.0
BBbLP,1,1,2,0.5
BBbLn,0,4,4,0.0
BBbMB,2,1,3,0.67
BBbMD,1,0,1,1.0
BBbMN,2,0,2,1.0
BBbMP,1,2,3,0.33
BBbMS,0,2,2,0.0
BBbMb,2,0,2,1.0
BBbMh,1,0,1,1.0
BBbMl,1,1,2,0.5
BBbMm,2,0,2,1.0
BBbMn,2,1,3,0.67
BBbMs,0,1,1,0.0
BBbNB,2,1,3,0.67
BBbND,0,1,1,0.0
BBbNH,1,0,1,1.0
BBbNM,0,2,2,0.0
BBbNN,2,2,4,0.5
BBbNP,2,0,2,1.0
BBbNS,1,1,2,0.5
BBbNb,2,1,3,0.67
BBbNh,0,1,1,0.0
BBbNl,1,1,2,0.5
BBbNm,3,1,4,0.75
BBbNn,1,1,2,0.5
BBbNs,1,0,1,1.0
BBbPB,1,2,3,0.33
BBbPD,0,0,0,
BBbPH,0,1,1,0.0
BBbPI,0,1,1,0.0
BBbPL,0,1,1,0.0
BBbPM,0,3,3,0.0
BBbPN,5,4,9,0.56
BBbPP,0,2,2,0.0
BBbPS,0,3,3,0.0
BBbPb,1,0,1,1.0
BBbPm,2,3,5,0.4
BBbPn,4,1,5,0.8
BBbPs,1,2,3,0.33
BBbPt,0,1,1,0.0
BBbSB,0,4,4,0.0
BBbSL,2,0,2,1.0
BBbSM,1,0,1,1.0
BBbSN,1,0,1,1.0
BBbSP,1,1,2,0.5
BBbSS,1,0,1,1.0
BBbSb,1,0,1,1.0
BBbSm,0,1,1,0.0
BBbSn,2,0,2,1.0
BBbSs,1,1,2,0.5
BBbSt,1,0,1,1.0
BBbbB,1,1,2,0.5
BBbbD,0,1,1,0.0
BBbbH,0,1,1,0.0
BBbbI,0,1,1,0.0
BBbbJ,1,0,1,1.0
BBbbL,0,1,1,0.0
BBbbM,0,0,0,
BBbbN,2,1,3,0.67
BBbbP,3,0,3,1.0
BBbbS,1,0,1,1.0
BBbbb,0,1,1,0.0
BBbbl,0,1,1,0.0
BBbbn,0,2,2,0.0
BBbbs,1,1,2,0.5
BBblB,1,0,1,1.0
BBblJ,0,1,1,0.0
BBblM,1,0,1,1.0
BBblN,1,1,2,0.5
BBblS,1,1,2,0.5
BBblb,1,0,1,1.0
BBblm,1,0,1,1.0
BBbmB,1,0,1,1.0
BBbmD,1,0,1,1.0
BBbmH,0,1,1,0.0
BBbmL,0,2,2,0.0
BBbmM,1,1,2,0.5
BBbmN,1,2,3,0.33
BBbmP,1,1,2,0.5
BBbmS,1,1,2,0.5
BBbmb,0,1,1,0.0
BBbml,1,0,1,1.0
BBbmn,0,0,0,
BBbms,0,1,1,0.0
BBbnB,1,0,1,1.0
BBbnD,1,0,1,1.0
BBbnH,3,1,4,0.75
BBbnK,1,1,2,0.5
BBbnM,1,2,3,0.33
BBbnN,4,2,6,0.67
BBbnP,2,0,2,1.0
BBbnS,0,1,1,0.0
BBbnb,0,1,1,0.0
BBbnm,3,1,4,0.75
BBbnn,3,0,3,1.0
BBbns,1,0,1,1.0
BBbsH,0,0,0,
BBbsM,0,1,1,0.0
BBbsN,0,0,0,
BBbsS,1,0,1,1.0
BBbsm,1,0,1,1.0
BBbsn,1,0,1,1.0
BBhBN,0,1,1,0.0
BBhBm,0,1,1,0.0
BBhBn,0,0,0,
BBhLM,1,0,1,1.0
BBhMb,0,0,0,
BBhMh,0,1,1,0.0
BBhMn,0,0,0,
BBhNB,0,0,0,
BBhNN,0,1,1,0.0
BBhPM,0,1,1,0.0
BBhPP,0,0,0,
BBhPn,0,0,0,
BBhSS,0,1,1,0.0
BBhbM,0,1,1,0.0
BBhbm,0,1,1,0.0
BBhhM,1,0,1,1.0
BBhhs,0,0,0,
BBhmB,1,0,1,1.0
BBhml,0,1,1,0.0
BBhnN,0,1,1,0.0
BBhnb,0,1,1,0.0
BBhtB,0,1,1,0.0
BBjBB,1,0,1,1.0
BBjBM,0,1,1,0.0
BBjBb,1,0,1,1.0
BBjBn,0,2,2,0.0
BBjBs,1,0,1,1.0
BBjHb,0,1,1,0.0
BBjIM,0,1,1,0.0
BBjIn,1,0,1,1.0
BBjKh,0,0,0,
BBjLb,1,0,1,1.0
BBjLn,1,1,2,0.5
BBjLs,0,1,1,0.0
BBjMB,0,1,1,0.0
BBjMN,0,1,1,0.0
BBjMs,0,1,1,0.0
BBjNN,0,1,1,0.0
BBjNP,1,1,2,0.5
BBjNh,0,0,0,
BBjNl,1,2,3,0.33
BBjNm,1,0,1,1.0
BBjPB,1,0,1,1.0
BBjPD,0,0,0,
BBjPM,0,0,0,
BBjPN,1,0,1,1.0
BBjPP,1,0,1,1.0
BBjPS,0,1,1,0.0
BBjPm,4,0,4,1.0
BBjPs,0,1,1,0.0
BBjSL,1,0,1,1.0
BBjSb,1,1,2,0.5
BBjSm,1,0,1,1.0
BBjbM,0,1,1,0.0
BBjbP,1,0,1,1.0
BBjbS,1,0,1,1.0
BBjbb,0,1,1,0.0
BBjbl,1,0,1,1.0
BBjbn,1,0,1,1.0
BBjlm,1,0,1,1.0
BBjmH,1,0,1,1.0
BBjmS,1,0,1,1.0
BBjmb,2,1,3,0.67
BBjnB,1,0,1,1.0
